timestamp(s),accel(m/s2)
0.0,0.0
0.09900000000197906,-0.00981000000000001
0.19799999999668216,-0.00490499999999946
0.2969999999986612,-0.00490499999999946
0.3949999999967986,-0.00981000000000001
0.4949999999953434,-0.00981000000000001
0.5930000000007567,-0.00490499999999946
0.690999999998894,0.0
0.7909999999974389,-0.00490499999999946
0.8899999999994179,0.0
0.989000000001397,-0.00490499999999946
1.0970000000015716,-0.00490499999999946
1.1860000000015134,-0.00981000000000001
1.3039999999964493,-0.00490499999999946
1.3839999999981956,-0.01471499999999947
1.514999999999418,-0.00981000000000001
1.580999999998312,-0.00490499999999946
1.680000000000291,-0.00981000000000001
1.7789999999949941,-0.00490499999999946
1.8879999999990105,-0.00981000000000001
1.9759999999951106,-0.00490499999999946
2.110999999997148,-0.00490499999999946
2.172999999995227,-0.00490499999999946
2.2730000000010477,-0.00981000000000001
2.370999999999185,-0.00490499999999946
2.47099999999773,-0.01962000000000002
2.5689999999958673,-0.01962000000000002
2.6679999999978463,-0.01471499999999947
2.7659999999959837,-0.023543999999999586
2.8649999999979627,0.00490499999999946
2.9799999999959255,-0.01962000000000002
3.063000000001921,-0.028449000000000134
3.161999999996624,0.0
3.260999999998603,-0.028449000000000134
3.3589999999967404,-0.01962000000000002
3.4579999999987194,-0.00490499999999946
3.576999999997497,-0.00981000000000001
3.6559999999954016,-0.00490499999999946
3.754000000000815,0.0
3.852999999995518,-0.00490499999999946
3.9649999999965075,-0.01471499999999947
4.050999999999476,-0.01962000000000002
4.177999999999884,-0.00981000000000001
4.2479999999995925,-0.00490499999999946
4.347000000001572,-0.00490499999999946
4.445999999996275,0.00980999999999892
4.548999999999069,-0.00981000000000001
4.644000000000233,-0.00981000000000001
4.767999999996391,-0.00490499999999946
4.841999999996915,-0.00981000000000001
4.939999999995052,-0.00981000000000001
5.038999999997031,-0.00981000000000001
5.144999999996799,-0.01471499999999947
5.235999999997148,0.0
5.358000000000175,0.0
5.434000000001106,-0.01471499999999947
5.532999999995809,-0.00490499999999946
5.631999999997788,-0.00981000000000001
5.730999999999767,-0.00490499999999946
5.830000000001746,-0.00490499999999946
5.926999999996042,-0.00490499999999946
6.027000000001863,0.0
6.1270000000004075,0.01471500000000056
6.224999999998545,-0.028449000000000134
6.324000000000524,-0.03825900000000015
6.421999999998661,-0.00981000000000001
6.521999999997206,0.00490499999999946
6.620999999999185,0.00980999999999892
6.718000000000757,0.00490499999999946
6.8289999999979045,0.0
6.917000000001281,-0.00981000000000001
7.014999999999418,0.0
7.114000000001397,0.00490499999999946
7.2129999999961,-0.03335399999999959
7.311999999998079,-0.15303599999999948
7.415000000000873,-0.2060100000000002
7.508999999998196,-0.34040699999999957
7.63300000000163,-0.42183000000000037
7.706999999994878,-0.622935
7.805000000000291,-0.6180299999999995
7.903999999994994,-0.7759709999999995
8.004000000000815,-0.7563509999999996
8.101999999998952,-0.7092630000000003
8.203999999997905,-0.6896430000000003
8.299999999995634,-0.7279020000000005
8.402999999998428,-0.761256
8.497999999999593,-0.7229969999999999
8.602999999995518,-0.7092630000000003
8.694999999999709,-0.5935050000000001
8.805999999996857,-0.5169869999999998
8.892999999996391,-0.4169249999999998
9.032999999995809,-0.2825280000000005
9.09100000000035,-0.2060100000000002
9.189999999995052,-0.07161299999999975
9.288000000000466,0.0
9.386999999995169,0.043163999999999605
9.485000000000582,0.0
9.584999999999127,0.023543999999999586
9.684000000001106,-0.00981000000000001
9.781999999999243,0.00980999999999892
9.89600000000064,-0.01471499999999947
9.979999999995925,0.01471500000000056
10.078000000001339,0.0
10.177999999999884,0.01962000000000002
10.275999999998021,0.01962000000000002
10.375,0.03825900000000015
10.474000000001979,-0.09123299999999976
10.572999999996682,0.01962000000000002
10.671999999998661,-0.028449000000000134
10.77100000000064,0.00980999999999892
10.868999999998778,-0.043163999999999605
10.968000000000757,-0.08142299999999975
11.074000000000524,0.023543999999999586
11.165000000000873,0.08632799999999921
11.290000000000873,0.267813000000001
11.364000000001397,0.2825279999999994
11.4629999999961,0.44046899999999944
11.561000000001513,0.5699610000000004
11.661000000000058,0.6710040000000002
11.758999999998196,0.6749279999999998
11.885000000002037,0.7092630000000003
11.955999999998312,0.7043580000000009
12.055999999996857,0.6847380000000008
12.153999999994994,0.7043580000000009
12.252999999996973,0.6798329999999992
12.351999999998952,0.6798329999999992
12.47599999999511,0.5601509999999993
12.548999999999069,0.4738230000000001
12.648000000001048,0.4306590000000005
12.74699999999575,0.22072499999999967
12.84599999999773,0.25407900000000033
12.943999999995867,0.06670799999999918
13.08299999999872,-0.01471499999999947
13.140999999995984,-0.00490499999999946
13.24199999999837,-0.01962000000000002
13.339999999996508,0.03825900000000015
13.43800000000192,-0.043163999999999605
13.536999999996624,-0.00490499999999946
13.635999999998603,-0.01471499999999947
13.735000000000582,0.057879000000000166
13.83299999999872,-0.043163999999999605
13.932000000000698,-0.01471499999999947
14.031999999999243,-0.03335399999999959
14.12999999999738,0.048068999999999064
14.22899999999936,-0.01962000000000002
14.339999999996508,-0.03825900000000015
14.426999999996042,-0.00490499999999946
14.550999999999476,0.00490499999999946
14.623999999996158,0.028448999999999048
14.724000000001979,-0.043163999999999605
14.822000000000116,-0.028449000000000134
14.947000000000116,0.028448999999999048
15.019000000000233,0.0
15.117999999994936,0.0
15.216999999996915,-0.06670800000000028
15.335999999995693,0.03335400000000068
15.415000000000873,0.00980999999999892
15.555999999996857,0.01962000000000002
15.612999999997555,0.0961380000000003
15.710999999995693,0.17756100000000005
15.809000000001106,0.25407900000000033
15.927999999999884,0.1432259999999995
16.00800000000163,0.03335400000000068
16.105999999999767,0.00980999999999892
16.205000000001746,-0.00981000000000001
16.302999999999884,0.0
16.40299999999843,-0.00981000000000001
16.502000000000407,0.00490499999999946
16.599999999998545,-0.01471499999999947
16.739999999997963,0.01471500000000056
16.797999999995227,0.01471500000000056
16.896999999997206,-0.00490499999999946
16.995999999999185,-0.01471499999999947
17.093999999997322,-0.00981000000000001
17.1929999999993,0.0
17.292999999997846,-0.01471499999999947
17.390999999995984,-0.00490499999999946
17.489999999997963,0.0
17.5879999999961,-0.00490499999999946
17.68800000000192,-0.00490499999999946
17.79699999999866,-0.01471499999999947
17.885000000002037,-0.01962000000000002
17.98399999999674,-0.00981000000000001
18.08299999999872,-0.01471499999999947
18.1820000000007,0.0
18.2809999999954,0.0
18.402000000001863,-0.01962000000000002
18.477999999995518,-0.03335399999999959
18.617999999994936,0.01962000000000002
18.675999999999476,-0.00490499999999946
18.775000000001455,-0.03825900000000015
18.87399999999616,-0.00981000000000001
18.991000000001804,0.00980999999999892
19.072000000000116,-0.023543999999999586
19.209999999999127,-0.00981000000000001
19.269000000000233,0.00490499999999946
19.368999999998778,-0.00490499999999946
19.466999999996915,0.01471500000000056
19.580000000001746,-0.01962000000000002
19.66399999999703,-0.00981000000000001
19.79699999999866,-0.01471499999999947
19.862999999997555,-0.00981000000000001
19.960999999995693,-0.00490499999999946
20.05999999999767,-0.01962000000000002
20.15899999999965,-0.01471499999999947
20.25800000000163,-0.01962000000000002
20.356999999996333,-0.00490499999999946
20.455000000001746,-0.00981000000000001
20.55500000000029,-0.01471499999999947
20.6559999999954,0.00490499999999946
20.752000000000407,-0.00490499999999946
20.85899999999674,-0.00981000000000001
20.94999999999709,-0.00490499999999946
21.047999999995227,0.0
21.146999999997206,0.00490499999999946
21.24699999999575,-0.00981000000000001
21.34599999999773,-0.01962000000000002
21.4629999999961,-0.00490499999999946
21.542999999997846,-0.01962000000000002
21.641999999999825,-0.01471499999999947
21.739999999997963,0.0
21.839999999996508,-0.00490499999999946
21.93800000000192,-0.00981000000000001
22.05399999999645,-0.00981000000000001
22.135999999998603,-0.00490499999999946
22.27100000000064,0.0
22.333999999995285,-0.01962000000000002
22.4320000000007,0.00490499999999946
22.5309999999954,0.0
22.661000000000058,0.00980999999999892
22.72899999999936,-0.01471499999999947
22.82800000000134,-0.01471499999999947
22.93699999999808,-0.00490499999999946
23.093000000000757,0.0
23.127999999996973,0.0
23.288000000000466,-0.00490499999999946
23.33299999999872,-0.00490499999999946
23.510000000002037,-0.00981000000000001
23.519000000000233,-0.023543999999999586
23.618999999998778,0.0
23.716999999996915,-0.00490499999999946
23.815999999998894,-0.01471499999999947
23.91599999999744,0.0
24.01299999999901,0.0
24.114999999997963,0.0
24.210999999995693,-0.01471499999999947
24.318999999995867,0.0
24.40899999999965,0.00980999999999892
24.527000000001863,-0.023543999999999586
24.606999999996333,-0.023543999999999586
24.72899999999936,0.00490499999999946
24.80399999999645,0.00490499999999946
24.90899999999965,-0.00981000000000001
25.002000000000407,-0.00490499999999946
25.125999999996566,0.00490499999999946
25.19999999999709,-0.00490499999999946
25.297999999995227,-0.023543999999999586
25.400000000001455,-0.00490499999999946
25.497999999999593,-0.00490499999999946
25.595000000001164,-0.00981000000000001
25.766999999999825,0.00490499999999946
25.792999999997846,-0.00490499999999946
25.995999999999185,-0.01471499999999947
25.995999999999185,-0.01471499999999947
26.104999999995925,-0.028449000000000134
26.18800000000192,-0.00981000000000001
26.286000000000058,0.00490499999999946
26.385000000002037,-0.00490499999999946
26.55500000000029,0.01471500000000056
26.58299999999872,0.01962000000000002
26.786999999996624,0.0
26.788000000000466,0.00980999999999892
26.87999999999738,-0.00981000000000001
26.992999999994936,0.00490499999999946
27.148000000001048,0.00980999999999892
27.18000000000029,-0.01962000000000002
27.351999999998952,0.01962000000000002
27.372999999999593,0.00490499999999946
27.472999999998137,-0.00490499999999946
27.610000000000582,-0.00981000000000001
27.669999999998254,-0.00490499999999946
27.8070000000007,-0.00981000000000001
27.86699999999837,-0.01962000000000002
28.01299999999901,0.01471500000000056
28.063999999998487,-0.00490499999999946
28.25,-0.00981000000000001
28.26299999999901,0.00980999999999892
28.381000000001222,-0.00981000000000001
28.460999999995693,-0.00981000000000001
28.568999999995867,0.0
28.65799999999581,0.0
28.76299999999901,-0.00490499999999946
28.855999999999767,0.0
28.955000000001746,-0.00490499999999946
29.052999999999884,-0.00981000000000001
29.22899999999936,-0.00981000000000001
29.252000000000407,0.0
29.453999999997905,-0.01962000000000002
29.453999999997905,-0.023543999999999586
29.5879999999961,0.028448999999999048
29.646999999997206,0.01962000000000002
29.815999999998894,0.0
29.847999999998137,-0.00981000000000001
30.023999999997613,0.0
30.044000000001688,-0.00490499999999946
30.140999999995984,-0.01471499999999947
30.241000000001804,0.01471500000000056
30.398000000001048,-0.01471499999999947
30.44199999999546,-0.00981000000000001
30.536999999996624,0.023543999999999586
30.640999999995984,-0.00490499999999946
30.735000000000582,0.00980999999999892
30.83299999999872,-0.01471499999999947
30.9320000000007,0.0
31.0309999999954,-0.01962000000000002
31.12999999999738,0.00980999999999892
31.22899999999936,0.0
31.326999999997497,-0.023543999999999586
31.426999999996042,0.00490499999999946
31.52599999999802,0.0
31.62399999999616,-0.01471499999999947
31.722999999998137,0.0
31.822000000000116,-0.01471499999999947
31.919999999998254,-0.01962000000000002
32.01900000000023,-0.22955399999999979
32.11899999999878,-0.2825280000000005
32.220000000001164,-0.4306590000000005
32.315999999998894,-0.5120820000000003
32.41500000000087,-0.5699610000000004
32.513999999995576,-0.771066
