timestamp(s),accel(m/s2)
0.05,0.05
0,-0.00981
0.098,-0.057879
0.198,-0.014715
0.296,0.01962
0.437,-0.028449
0.493,-0.00981
0.593,0.004905
0.691,0.01962
0.79,0.004905
0.889,-0.014715
0.987,0.00981
1.086,-0.00981
1.184,-0.014715
1.283,-0.00981
1.382,-0.00981
1.481,-0.00981
1.579,-0.004905
1.68,0.004905
1.777,0
1.876,-0.004905
1.974,-0.014715
2.08,-0.014715
2.171,0
2.302,-0.014715
2.368,-0.004905
2.477,0
2.567,-0.004905
2.727,0
2.764,-0.00981
2.888,-0.00981
2.961,-0.004905
3.06,0
3.159,-0.014715
3.293,-0.004905
3.357,-0.004905
3.456,-0.004905
3.554,-0.004905
3.689,-0.014715
3.752,-0.004905
3.851,-0.004905
3.95,0.004905
4.048,-0.004905
4.157,-0.004905
4.246,0
4.345,-0.014715
4.443,-0.004905
4.542,-0.004905
4.641,-0.004905
4.74,-0.00981
4.838,-0.004905
4.937,0
5.035,-0.00981
5.134,-0.004905
5.233,-0.004905
5.332,-0.004905
5.43,0.004905
5.531,-0.00981
5.628,-0.014715
5.741,-0.00981
5.825,-0.00981
5.924,0
6.023,0
6.122,-0.014715
6.22,-0.00981
6.319,-0.00981
6.418,0
6.516,-0.004905
6.615,-0.014715
6.714,0.004905
6.813,-0.004905
6.927,0
7.01,-0.00981
7.124,-0.004905
7.208,-0.00981
7.333,0
7.405,-0.00981
7.504,-0.004905
7.603,-0.014715
7.702,0.004905
7.801,-0.004905
7.899,0
7.998,0
8.097,-0.00981
8.195,0
8.295,-0.004905
8.394,-0.01962
8.492,-0.004905
8.591,0.004905
8.69,0
8.788,-0.004905
8.887,-0.00981
8.986,0
9.084,0.014715
9.183,0.014715
9.282,-0.038259
9.381,-0.014715
9.48,-0.004905
9.581,-0.00981
9.678,0
9.781,-0.00981
9.875,0
9.986,0.004905
10.073,0
10.209,-0.01962
10.27,-0.004905
10.369,-0.004905
10.467,-0.004905
10.567,0.014715
10.665,-0.01962
10.764,0
10.862,0
11.006,-0.004905
11.06,-0.014715
11.159,-0.00981
11.257,0
11.356,-0.00981
11.463,-0.023544
11.554,-0.004905
11.687,0.004905
11.751,-0.004905
11.855,-0.00981
11.949,-0.004905
12.073,0.004905
12.146,-0.004905
12.245,0.00981
12.343,-0.00981
12.461,-0.00981
12.541,-0.00981
12.68,-0.01962
12.738,0.004905
12.837,0
12.935,-0.014715
13.069,-0.01962
13.133,-0.004905
13.232,0.004905
13.331,0
13.474,-0.004905
13.528,0
13.626,0
13.725,0
13.824,0
13.923,-0.014715
14.021,0.00981
14.12,-0.028449
14.218,-0.014715
14.318,0
14.416,0
14.515,-0.004905
14.613,0.004905
14.738,-0.00981
14.81,-0.028449
14.91,0
15.008,-0.00981
15.124,-0.00981
15.206,0.014715
15.303,-0.004905
15.402,-0.004905
15.533,0
15.6,-0.004905
15.71,-0.023544
15.798,0.004905
15.935,0
15.995,-0.004905
16.117,-0.00981
16.192,-0.004905
16.291,-0.004905
16.39,-0.101043
16.488,-0.182466
16.587,-0.306072
16.723,-0.335502
16.785,-0.503253
16.883,-0.641574
16.982,-0.661194
17.08,-0.761256
17.186,-0.727902
17.279,-0.661194
17.377,-0.727902
17.475,-0.694548
17.578,-0.689643
17.673,-0.679833
17.771,-0.671004
17.87,-0.516987
17.969,-0.493443
18.068,-0.302148
18.166,-0.310977
18.265,-0.119682
18.364,-0.048069
18.463,-0.028449
18.592,-0.014715
18.66,0.014715
18.775,-0.038259
18.858,-0.028449
18.995,-0.038259
19.055,-0.014715
19.153,0.048069
19.252,-0.038259
19.378,-0.004905
19.45,-0.004905
19.549,0.038259
19.647,0.01962
19.746,-0.028449
19.845,0.004905
19.944,-0.01962
20.043,0.01962
20.141,0
20.24,0.023544
20.338,0.014715
20.438,0.01962
20.536,0
20.635,0.038259
20.733,-0.01962
20.832,0.048069
20.992,-0.01962
21.03,0.043164
21.129,-0.033354
21.229,0
21.326,0
21.425,0.048069
21.523,-0.014715
21.635,0.066708
21.722,-0.014715
21.82,0.00981
21.919,0.004905
22.018,-0.004905
22.116,-0.014715
22.238,-0.061803
22.314,-0.00981
22.412,0.004905
22.511,-0.071613
22.648,-0.01962
22.708,-0.004905
22.808,-0.00981
22.906,-0.01962
23.038,-0.052974
23.103,0.033354
23.202,-0.043164
23.309,-0.014715
23.4,-0.023544
23.498,-0.033354
23.596,0.00981
23.695,-0.00981
23.795,-0.00981
23.893,-0.043164
23.992,0.057879
24.091,-0.096138
24.189,0.076518
24.288,-0.023544
24.387,0.057879
24.486,-0.061803
24.585,0.004905
24.683,-0.043164
24.782,-0.004905
24.889,-0.014715
24.979,-0.043164
25.078,-0.014715
25.177,-0.00981
25.276,0
25.374,-0.033354
25.474,-0.014715
25.572,0
25.671,0.048069
25.77,-0.076518
25.868,0.033354
25.967,-0.028449
26.066,0.052974
26.165,-0.096138
26.281,0.048069
26.362,-0.081423
26.46,0.071613
26.559,-0.066708
26.658,0.014715
26.756,-0.004905
26.855,-0.028449
26.955,0.038259
27.069,-0.033354
27.152,0.038259
27.273,0.00981
27.35,-0.014715
27.448,0.061803
27.547,0
27.645,-0.043164
27.744,0.004905
27.843,0.014715
27.941,-0.01962
28.04,0.00981
28.139,0.038259
28.237,-0.048069
28.337,0.038259
28.436,-0.01962
28.534,0.048069
28.633,-0.01962
28.732,-0.028449
28.83,0.043164
28.929,-0.057879
29.027,0.028449
29.141,-0.071613
29.225,0.101043
29.37,-0.081423
29.422,0.014715
29.535,-0.033354
29.62,0.028449
29.757,0.014715
29.817,-0.052974
29.916,0.004905
30.014,-0.061803
30.113,0.00981
30.212,-0.023544
30.34,0.00981
30.409,-0.038259
30.508,0.00981
30.607,-0.028449
30.705,-0.014715
30.804,-0.028449
30.939,0.01962
31.002,-0.048069
31.1,0.01962
31.199,-0.076518
31.298,0
31.412,0.028449
31.496,-0.071613
31.593,0.066708
31.693,-0.057879
31.813,0.081423
31.89,-0.114777
31.992,0.061803
32.088,-0.023544
32.216,0.043164
32.285,-0.004905
32.384,0.20601
32.483,0.302148
32.605,0.335502
32.68,0.516987
32.779,0.546417
32.878,0.747522
32.977,0.666099
33.076,0.732807
33.2,0.699453
33.273,0.714168
33.372,0.722997
33.47,0.671004
33.569,0.674928
33.668,0.521892
33.801,0.464994
33.866,0.335502
33.964,0.272718
34.063,0.124587
34.161,0.043164
34.26,-0.033354
34.359,0.023544
34.458,-0.014715
34.577,-0.01962
34.655,-0.00981
34.754,0
34.853,0.014715
34.952,-0.038259
35.05,-0.004905
35.148,-0.014715
35.247,0.028449
35.347,-0.004905
35.445,-0.033354
35.544,0.004905
35.647,0.00981
35.741,-0.00981
35.854,-0.033354
35.939,-0.01962
36.056,0.033354
36.136,-0.014715
36.236,-0.01962
36.334,-0.00981
36.432,0.01962
36.532,0.004905
36.631,-0.028449
36.73,-0.004905
36.828,0.071613
36.927,0.148131
37.026,0.18639
37.125,0.191295
37.224,0.052974
37.322,0.048069
37.434,-0.028449
37.52,0.00981
37.664,-0.004905
37.716,0
37.816,0
37.914,-0.00981
38.013,-0.023544
38.112,0
38.211,-0.01962
38.309,-0.004905
38.408,-0.004905
38.506,-0.00981
38.605,-0.004905
38.704,-0.014715
38.803,-0.00981
38.902,-0.004905
39,-0.00981
39.1,-0.00981
39.198,-0.00981
39.33,0
39.394,-0.004905
39.506,0
39.593,-0.023544
39.728,-0.028449
39.789,-0.00981
39.889,0.004905
39.988,-0.033354
40.118,-0.023544
40.185,-0.033354
40.283,-0.00981
40.382,0
40.518,0.033354
40.579,-0.00981
40.678,-0.004905
40.778,-0.004905
40.915,-0.014715
40.974,-0.00981
41.073,-0.01962
41.171,0
41.27,0
41.369,0
41.467,-0.01962
41.567,-0.00981
41.665,-0.004905
41.763,-0.00981
41.863,-0.014715
41.978,-0.00981
42.06,-0.01962
42.159,-0.00981
42.257,0
42.356,-0.014715
42.454,-0.00981
42.554,0.00981
42.652,0
42.751,-0.004905
42.849,0.004905
42.953,-0.00981
43.047,-0.00981
43.166,-0.00981
43.244,-0.00981
43.343,-0.004905
43.442,-0.00981
43.541,-0.014715
43.639,0.004905
43.738,-0.00981
43.836,0
43.939,-0.004905
44.034,-0.004905
44.144,0.004905
44.231,-0.00981
44.33,0.014715
44.429,-0.014715
44.527,-0.023544
44.626,-0.023544
44.725,-0.01962
44.824,-0.004905
44.922,0.004905
45.022,-0.014715
45.12,-0.023544
45.219,-0.01962
45.318,-0.004905
45.416,0
45.515,-0.00981
45.614,-0.004905
45.713,-0.048069
45.812,0.004905
45.91,-0.004905
46.009,-0.004905
46.108,0
46.206,0.004905
46.305,-0.014715
46.406,-0.004905
46.502,0.00981
46.614,-0.00981
46.7,-0.00981
46.817,0
46.898,0
47.023,0
47.095,-0.00981
47.194,-0.004905
47.292,0.101043
47.391,0.244269
47.491,0.349236
47.589,0.473823
47.688,0.526797
47.787,0.727902
47.885,0.709263
47.996,0.737712
48.083,0.718092
48.201,0.699453
48.28,0.709263
48.379,0.732807
48.478,0.679833
48.577,0.766161
48.674,0.632745
48.774,0.508158
48.873,0.407115
48.971,0.282528
49.07,0.210915
49.169,0.119682
49.268,-0.028449
49.366,-0.052974
49.465,0.071613
49.564,-0.043164
49.664,0.00981
49.761,-0.048069
49.883,-0.052974
49.959,0.076518
50.058,0.004905
50.157,-0.023544
50.271,0
50.354,0.014715
50.491,0
50.552,-0.00981
50.659,-0.01962
50.749,-0.048069
50.884,0.066708
50.946,-0.081423
51.051,0.096138
51.144,-0.114777
51.278,0.061803
51.342,-0.028449
51.44,0.038259
51.539,-0.01962
51.679,0.01962
51.736,0
51.834,-0.01962
