dt-timestamp(s),dt-s1,dt-s2,dt-s3,dt-s4,dt-s5,dt-s6,pt-timestamp(s),pt-s1,pt-s2,pt-s3,pt-s4,pt-s5,pt-s6,operation
-,-,-,-,-,-,-,15800.0,90.0,90.0,180.0,172.0,90.0,57.0,Insertion
-,-,-,-,-,-,-,15820.0,90.0,90.0,180.0,172.0,90.0,57.3,Insertion
-,-,-,-,-,-,-,15840.0,90.0,90.0,180.0,172.0,90.0,57.6,Insertion
-,-,-,-,-,-,-,15860.0,90.0,90.0,180.0,172.0,90.0,57.9,Insertion
-,-,-,-,-,-,-,15880.0,90.0,90.0,180.0,172.0,90.0,58.2,Insertion
-,-,-,-,-,-,-,15900.0,90.0,90.0,180.0,172.0,90.0,60.0,Insertion
-,-,-,-,-,-,-,15920.0,90.0,90.0,180.0,172.0,90.0,60.3,Insertion
-,-,-,-,-,-,-,15940.0,90.0,90.0,180.0,172.0,90.0,60.6,Insertion
-,-,-,-,-,-,-,15960.0,90.0,90.0,180.0,172.0,90.0,60.9,Insertion
-,-,-,-,-,-,-,15980.0,90.0,90.0,180.0,172.0,90.0,61.2,Insertion
-,-,-,-,-,-,-,16000.0,90.0,90.0,180.0,172.0,90.0,63.0,Insertion
-,-,-,-,-,-,-,16020.0,90.0,90.0,180.0,172.0,90.0,63.4,Insertion
-,-,-,-,-,-,-,16040.0,90.0,90.0,180.0,172.0,90.0,63.8,Insertion
-,-,-,-,-,-,-,16060.0,90.0,90.0,180.0,172.0,90.0,64.2,Insertion
-,-,-,-,-,-,-,16080.0,90.0,90.0,180.0,172.0,90.0,64.6,Insertion
-,-,-,-,-,-,-,16100.0,90.0,90.0,180.0,172.0,90.0,67.0,Insertion
-,-,-,-,-,-,-,16120.0,90.0,90.0,180.0,172.0,90.0,67.3,Insertion
-,-,-,-,-,-,-,16140.0,90.0,90.0,180.0,172.0,90.0,67.6,Insertion
-,-,-,-,-,-,-,16160.0,90.0,90.0,180.0,172.0,90.0,67.9,Insertion
-,-,-,-,-,-,-,16180.0,90.0,90.0,180.0,172.0,90.0,68.2,Insertion
-,-,-,-,-,-,-,16200.0,90.0,90.0,180.0,172.0,90.0,70.0,Insertion
-,-,-,-,-,-,-,16220.0,90.0,90.0,180.0,172.0,90.0,70.3,Insertion
-,-,-,-,-,-,-,16240.0,90.0,90.0,180.0,172.0,90.0,70.6,Insertion
-,-,-,-,-,-,-,16260.0,90.0,90.0,180.0,172.0,90.0,70.9,Insertion
-,-,-,-,-,-,-,16280.0,90.0,90.0,180.0,172.0,90.0,71.2,Insertion
-,-,-,-,-,-,-,16300.0,90.0,90.0,180.0,172.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,16320.0,90.0,89.8,179.9,171.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,16340.0,90.0,89.6,179.8,171.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,16360.0,90.0,89.4,179.7,170.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,16380.0,90.0,89.2,179.6,170.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,16400.0,90.0,88.0,179.0,168.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,16420.0,90.0,87.8,179.0,167.5,90.0,73.0,Insertion
-,-,-,-,-,-,-,16440.0,90.0,87.6,179.0,167.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,16460.0,90.0,87.4,179.0,166.5,90.0,73.0,Insertion
-,-,-,-,-,-,-,16480.0,90.0,87.2,179.0,166.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,16500.0,90.0,86.0,179.0,163.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,16520.0,90.0,85.8,178.9,162.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,16540.0,90.0,85.6,178.8,162.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,16560.0,90.0,85.4,178.7,161.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,16580.0,90.0,85.2,178.6,161.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,16600.0,90.0,84.0,178.0,159.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,16620.0,90.0,83.9,178.0,158.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,16640.0,90.0,83.8,178.0,158.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,16660.0,90.0,83.7,178.0,157.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,16680.0,90.0,83.6,178.0,157.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,16700.0,90.0,83.0,178.0,155.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,16720.0,90.0,82.8,177.9,154.5,90.0,73.0,Insertion
-,-,-,-,-,-,-,16740.0,90.0,82.6,177.8,154.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,16760.0,90.0,82.4,177.7,153.5,90.0,73.0,Insertion
-,-,-,-,-,-,-,16780.0,90.0,82.2,177.6,153.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,16800.0,90.0,81.0,177.0,150.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,16820.0,90.0,80.8,177.0,149.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,16840.0,90.0,80.6,177.0,149.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,16860.0,90.0,80.4,177.0,148.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,16880.0,90.0,80.2,177.0,148.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,16900.0,90.0,79.0,177.0,146.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,16920.0,90.0,78.8,176.9,145.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,16940.0,90.0,78.6,176.8,145.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,16960.0,90.0,78.4,176.7,144.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,16980.0,90.0,78.2,176.6,144.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,17000.0,90.0,77.0,176.0,142.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17020.0,90.0,76.9,176.0,141.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,17040.0,90.0,76.8,176.0,141.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,17060.0,90.0,76.7,176.0,140.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,17080.0,90.0,76.6,176.0,140.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,17100.0,90.0,76.0,176.0,138.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17120.0,90.0,75.8,175.9,137.5,90.0,73.0,Insertion
-,-,-,-,-,-,-,17140.0,90.0,75.6,175.8,137.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17160.0,90.0,75.4,175.7,136.5,90.0,73.0,Insertion
-,-,-,-,-,-,-,17180.0,90.0,75.2,175.6,136.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17200.0,90.0,74.0,175.0,133.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17220.0,90.0,73.8,175.0,132.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,17240.0,90.0,73.6,175.0,132.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,17260.0,90.0,73.4,175.0,131.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,17280.0,90.0,73.2,175.0,131.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,17300.0,90.0,72.0,175.0,129.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17320.0,90.0,71.8,174.9,128.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,17340.0,90.0,71.6,174.8,128.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,17360.0,90.0,71.4,174.7,127.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,17380.0,90.0,71.2,174.6,127.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,17400.0,90.0,70.0,174.0,125.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17420.0,90.0,69.9,174.0,124.5,90.0,73.0,Insertion
-,-,-,-,-,-,-,17440.0,90.0,69.8,174.0,124.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17460.0,90.0,69.7,174.0,123.5,90.0,73.0,Insertion
-,-,-,-,-,-,-,17480.0,90.0,69.6,174.0,123.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17500.0,90.0,69.0,174.0,120.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17520.0,90.0,68.8,173.9,119.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,17540.0,90.0,68.6,173.8,119.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,17560.0,90.0,68.4,173.7,118.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,17580.0,90.0,68.2,173.6,118.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,17600.0,90.0,67.0,173.0,116.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17620.0,90.0,66.8,173.0,115.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,17640.0,90.0,66.6,173.0,115.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,17660.0,90.0,66.4,173.0,114.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,17680.0,90.0,66.2,173.0,114.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,17700.0,90.0,65.0,173.0,112.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17720.0,90.0,64.9,172.9,111.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,17740.0,90.0,64.8,172.8,111.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,17760.0,90.0,64.7,172.7,110.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,17780.0,90.0,64.6,172.6,110.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,17800.0,90.0,64.0,172.0,108.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17820.0,90.0,63.8,172.0,107.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,17840.0,90.0,63.6,172.0,107.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,17860.0,90.0,63.4,172.0,106.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,17880.0,90.0,63.2,172.0,106.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,17900.0,90.0,62.0,172.0,104.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17920.0,90.0,61.8,171.9,103.5,90.0,73.0,Insertion
-,-,-,-,-,-,-,17940.0,90.0,61.6,171.8,103.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,17960.0,90.0,61.4,171.7,102.5,90.0,73.0,Insertion
-,-,-,-,-,-,-,17980.0,90.0,61.2,171.6,102.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18000.0,90.0,60.0,171.0,99.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18020.0,90.0,59.8,171.0,98.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,18040.0,90.0,59.6,171.0,98.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,18060.0,90.0,59.4,171.0,97.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,18080.0,90.0,59.2,171.0,97.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,18100.0,90.0,58.0,171.0,95.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18120.0,90.0,57.9,170.9,94.6,90.0,73.0,Insertion
-,-,-,-,-,-,-,18140.0,90.0,57.8,170.8,94.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,18160.0,90.0,57.7,170.7,93.8,90.0,73.0,Insertion
-,-,-,-,-,-,-,18180.0,90.0,57.6,170.6,93.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,18200.0,90.0,57.0,170.0,91.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18220.0,90.0,56.8,170.0,90.5,90.0,73.0,Insertion
-,-,-,-,-,-,-,18240.0,90.0,56.6,170.0,90.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18260.0,90.0,56.4,170.0,89.5,90.0,73.0,Insertion
-,-,-,-,-,-,-,18280.0,90.0,56.2,170.0,89.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18300.0,90.0,55.0,170.0,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18320.0,90.0,55.1,169.7,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18340.0,90.0,55.2,169.4,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18360.0,90.0,55.3,169.1,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18380.0,90.0,55.4,168.8,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18400.0,90.0,56.0,167.0,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18420.0,90.0,56.1,166.6,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18440.0,90.0,56.2,166.2,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18460.0,90.0,56.3,165.8,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18480.0,90.0,56.4,165.4,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18500.0,90.0,57.0,163.0,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18520.0,90.0,57.2,162.6,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18540.0,90.0,57.4,162.2,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18560.0,90.0,57.6,161.8,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18580.0,90.0,57.8,161.4,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18600.0,90.0,59.0,159.0,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18620.0,90.0,59.2,158.6,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18640.0,90.0,59.4,158.2,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18660.0,90.0,59.6,157.8,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18680.0,90.0,59.8,157.4,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18700.0,90.0,61.0,155.0,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18720.0,90.0,61.2,154.6,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18740.0,90.0,61.4,154.2,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18760.0,90.0,61.6,153.8,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18780.0,90.0,61.8,153.4,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18800.0,90.0,63.0,151.0,86.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18820.0,90.0,63.1,150.6,86.1,90.0,73.0,Insertion
-,-,-,-,-,-,-,18840.0,90.0,63.2,150.2,86.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,18860.0,90.0,63.3,149.8,86.3,90.0,73.0,Insertion
-,-,-,-,-,-,-,18880.0,90.0,63.4,149.4,86.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,18900.0,90.0,64.0,147.0,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18920.0,90.0,64.2,146.6,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18940.0,90.0,64.4,146.2,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18960.0,90.0,64.6,145.8,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,18980.0,90.0,64.8,145.4,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19000.0,90.0,66.0,143.0,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19020.0,90.0,66.2,142.6,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19040.0,90.0,66.4,142.2,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19060.0,90.0,66.6,141.8,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19080.0,90.0,66.8,141.4,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19100.0,90.0,68.0,139.0,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19120.0,90.0,68.2,138.6,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19140.0,90.0,68.4,138.2,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19160.0,90.0,68.6,137.8,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19180.0,90.0,68.8,137.4,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19200.0,90.0,70.0,135.0,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19220.0,90.0,70.1,134.6,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19240.0,90.0,70.2,134.2,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19260.0,90.0,70.3,133.8,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19280.0,90.0,70.4,133.4,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19300.0,90.0,71.0,131.0,87.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19320.0,90.0,71.2,130.6,87.1,90.0,73.0,Insertion
-,-,-,-,-,-,-,19340.0,90.0,71.4,130.2,87.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,19360.0,90.0,71.6,129.8,87.3,90.0,73.0,Insertion
-,-,-,-,-,-,-,19380.0,90.0,71.8,129.4,87.4,90.0,73.0,Insertion
-,-,-,-,-,-,-,19400.0,90.0,73.0,127.0,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19420.0,90.0,73.2,126.6,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19440.0,90.0,73.4,126.2,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19460.0,90.0,73.6,125.8,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19480.0,90.0,73.8,125.4,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19500.0,90.0,75.0,123.0,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19520.0,90.0,75.1,122.7,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19540.0,90.0,75.2,122.4,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19560.0,90.0,75.3,122.1,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19580.0,90.0,75.4,121.8,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19600.0,90.0,76.0,120.0,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19620.0,90.0,76.2,119.6,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19640.0,90.0,76.4,119.2,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19660.0,90.0,76.6,118.8,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19680.0,90.0,76.8,118.4,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19700.0,90.0,78.0,116.0,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19720.0,90.0,78.2,115.6,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19740.0,90.0,78.4,115.2,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19760.0,90.0,78.6,114.8,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19780.0,90.0,78.8,114.4,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19800.0,90.0,80.0,112.0,88.0,90.0,73.0,Insertion
-,-,-,-,-,-,-,19820.0,90.0,80.2,111.6,88.1,90.0,73.0,Insertion
-,-,-,-,-,-,-,19840.0,90.0,80.4,111.2,88.2,90.0,73.0,Insertion
-,-,-,-,-,-,-,19860.0,90.0,80.6,110.8,88.3,90.0,73.0,Insertion
11820.06359,-0.000258477,55.00087314,170.0020699,86.00138692,89.99965137,12.58821734,19880.0,90.0,80.8,110.4,88.4,90.0,73.0,Mismatch
11840.03952,-6.25e-05,55.00183649,170.0013949,86.00052486,89.99971134,11.94455617,19900.0,90.0,82.0,108.0,89.0,90.0,73.0,Mismatch
11860.11162,0.000230613,55.00062791,170.0022358,86.00119293,89.99958389,11.33376582,19920.0,90.0,82.1,107.6,89.0,90.0,73.0,Mismatch
11880.09651,0.000202363,55.00095706,170.0024183,86.0006691,90.00020026,10.68899615,19940.0,90.0,82.2,107.2,89.0,90.0,73.0,Mismatch
11900.10865,0.000642883,55.00196171,170.0005881,86.00182609,90.00044579,10.03458051,19960.0,90.0,82.3,106.8,89.0,90.0,73.0,Mismatch
