mad_temperature(degrees),mad_timestamp(s),low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
0.1,0.1,1,0.0,-0.1999999999999984,0.09974520999999825,0.09974520999999825,2.513333333333333,8.241146090738162,377,150,0.01703212713305894,0.017472189359402115,0.09974520999999825,0.01703212713305894,0.017472189359402115,0.09974520999999825,21.246169560776305,74.46373850868233,4.290091930541369
0.1,0.1,1,0.0,-0.09999999999999831,0.09974520999999825,0.09974520999999825,2.532051282051282,8.340063850056014,395,156,0.01687720523939804,0.017395431073929973,0.09974520999999825,0.01687720523939804,0.017395431073929973,0.09974520999999825,22.165474974463738,74.66802860061287,3.1664964249233916
0.12000000000000001,0.12000000000000001,1,0.0,-2.0,0.11692395000000033,0.11692395000000033,1.7209302325581395,3.558975430009538,74,43,0.025211353983402355,0.02741936999033354,0.11692395000000033,0.025211353983402355,0.02741936999033354,0.11692395000000033,3.881511746680289,49.23391215526047,46.88457609805924
0.12000000000000001,0.12000000000000001,1,0.0,-1.9,0.11692395000000033,0.11692395000000033,1.7333333333333334,3.7676989735852775,78,45,0.02486266230612231,0.027114352599790503,0.11692395000000033,0.02486266230612231,0.027114352599790503,0.11692395000000033,4.085801838610834,50.05107252298263,45.86312563840654
0.12000000000000001,0.12000000000000001,1,0.0,-1.7999999999999998,0.11607433999999728,0.11607433999999728,1.72,3.616849457746341,86,50,0.023568500737051655,0.025950840994727827,0.11692395000000033,0.023568500737051655,0.025950840994727827,0.11692395000000033,4.49438202247191,51.27681307456589,44.2288049029622
0.12000000000000001,0.12000000000000001,1,0.0,-1.6999999999999997,0.11607433999999728,0.11607433999999728,1.72,3.616849457746341,86,50,0.023568500737051655,0.025950840994727827,0.11692395000000033,0.023568500737051655,0.025950840994727827,0.11692395000000033,4.49438202247191,51.27681307456589,44.2288049029622
0.12000000000000001,0.12000000000000001,1,0.0,-1.5999999999999996,0.11607433999999728,0.11607433999999728,1.7142857142857142,3.9357078039874027,96,56,0.023644349674952048,0.02668647809253177,0.11991812999999851,0.023644349674952048,0.02668647809253177,0.11991812999999851,5.005107252298259,53.42185903983657,41.57303370786517
0.12000000000000001,0.12000000000000001,1,0.0,-1.4999999999999996,0.11607433999999728,0.11607433999999728,1.728813559322034,3.9907966515963222,102,59,0.02319243571428557,0.025858450303402197,0.11918229999999852,0.02319243571428557,0.025858450303402197,0.11918229999999852,5.311542390194077,54.341164453524,40.34729315628192
0.12000000000000001,0.12000000000000001,1,0.0,-1.3999999999999995,0.11607433999999728,0.11607433999999728,1.7230769230769232,3.816997177837744,112,65,0.022710052486288712,0.02527635587868967,0.11692395000000033,0.022710052486288712,0.02527635587868967,0.11692395000000033,5.822267620020419,55.87334014300307,38.30439223697651
0.12000000000000001,0.12000000000000001,1,0.0,-1.2999999999999994,0.11607433999999728,0.11607433999999728,1.7428571428571429,3.8272918970606518,122,70,0.022036875160714158,0.024631741576767553,0.11692395000000033,0.022036875160714158,0.024631741576767553,0.11692395000000033,6.332992849846782,57.201225740551585,36.46578140960163
0.12000000000000001,0.12000000000000001,1,0.0,-1.1999999999999993,0.11607433999999728,0.11607433999999728,1.85,3.9657912199206855,148,80,0.021277163159663718,0.02429643922271208,0.11905591999999743,0.021277163159663718,0.02429643922271208,0.11905591999999743,7.660878447395298,60.776302349336056,31.562819203268646
0.12000000000000001,0.12000000000000001,1,0.0,-1.0999999999999992,0.11607433999999728,0.11607433999999728,1.8518518518518519,3.9631360294504994,150,81,0.020804053915966236,0.023432518767480016,0.11692395000000033,0.020804053915966236,0.023432518767480016,0.11692395000000033,7.763023493360574,60.776302349336056,31.46067415730337
0.12000000000000001,0.12000000000000001,1,0.0,-0.9999999999999991,0.11607433999999728,0.11607433999999728,1.9090909090909092,4.080542420595696,168,88,0.020330479657980346,0.023406269816940127,0.11911813000000038,0.020330479657980346,0.023406269816940127,0.11911813000000038,8.682328907048007,62.7170582226762,28.600612870275793
0.12000000000000001,0.12000000000000001,1,0.0,-0.899999999999999,0.11607433999999728,0.11607433999999728,1.565217391304348,2.580463169691117,144,92,0.02045069875399352,0.023803201514641006,0.11607433999999728,0.02045069875399352,0.023803201514641006,0.11607433999999728,9.193054136874366,63.942798774259444,26.86414708886619
0.12000000000000001,0.12000000000000001,1,0.0,-0.7999999999999989,0.11607433999999728,0.11607433999999728,1.7333333333333334,3.6022920393144053,182,105,0.01947389122913494,0.0222979732595543,0.11612534999999724,0.01947389122913494,0.0222979732595543,0.11612534999999724,11.133810010214514,67.31358529111337,21.552604698672116
0.12000000000000001,0.12000000000000001,1,0.0,-0.6999999999999988,0.11607433999999728,0.11607433999999728,1.8,4.051486820235931,198,110,0.01936298242199096,0.022431282946507786,0.11612534999999724,0.01936298242199096,0.022431282946507786,0.11612534999999724,11.950970377936667,68.74361593462717,19.30541368743616
0.12000000000000001,0.12000000000000001,1,0.0,-0.5999999999999988,0.11787288000000018,0.11787288000000018,1.8608695652173912,4.539463589306443,214,115,0.019207848890510842,0.022294442515595796,0.11787288000000018,0.019207848890510842,0.022294442515595796,0.11787288000000018,12.76813074565884,69.96935648621042,17.262512768130744
0.12000000000000001,0.12000000000000001,1,0.0,-0.49999999999999867,0.11607433999999728,0.11607433999999728,1.8934426229508197,4.8633918155569065,231,122,0.018470852846820686,0.020823134183943794,0.11607433999999728,0.018470852846820686,0.020823134183943794,0.11607433999999728,13.687436159346262,70.68437180796732,15.628192032686414
0.12000000000000001,0.12000000000000001,1,0.0,-0.3999999999999986,0.11607433999999728,0.11607433999999728,1.910569105691057,4.9632931142445464,235,123,0.01785725285507235,0.019714081822636714,0.11607433999999728,0.01785725285507235,0.019714081822636714,0.11607433999999728,13.891726251276822,70.48008171603676,15.628192032686414
0.12000000000000001,0.12000000000000001,1,0.0,-0.2999999999999985,0.1181668000000009,0.1181668000000009,2.1940298507462686,6.451284277950386,294,134,0.018894495410291968,0.02143658352764443,0.1181668000000009,0.018894495410291968,0.02143658352764443,0.1181668000000009,16.95607763023493,73.44228804902963,9.601634320735444
0.12000000000000001,0.12000000000000001,1,0.0,-0.1999999999999984,0.11961160000000248,0.11961160000000248,2.493333333333333,8.207108030373563,374,150,0.019468955868983884,0.022245717005814233,0.11961160000000248,0.019468955868983884,0.022245717005814233,0.11961160000000248,21.04187946884577,76.40449438202246,2.5536261491317673
0.12000000000000001,0.12000000000000001,1,0.0,-0.09999999999999831,0.11961160000000248,0.11961160000000248,2.532051282051282,8.340063850056014,395,156,0.019107765460614098,0.022129291550811475,0.11997613999999857,0.019107765460614098,0.022129291550811475,0.11997613999999857,22.16547497446373,76.50663942798775,1.3278855975485189
0.14,0.14,1,0.0,-2.0,0.13554641999999717,0.13554641999999717,1.7209302325581395,3.558975430009538,74,43,0.029178285149700438,0.03351856208070044,0.13853244999999959,0.029178285149700438,0.03351856208070044,0.13853244999999959,3.881511746680289,51.174668028600614,44.9438202247191
0.14,0.14,1,0.0,-1.9,0.13554641999999717,0.13554641999999717,1.7333333333333334,3.485844389973699,78,45,0.028166837035572972,0.03215639227028001,0.13554641999999717,0.028166837035572972,0.03215639227028001,0.13554641999999717,4.085801838610827,51.68539325842697,44.2288049029622
0.14,0.14,1,0.0,-1.7999999999999998,0.13554641999999717,0.13554641999999717,1.7446808510638299,3.6928227403655565,82,47,0.027843283929960938,0.03204398472120939,0.13554641999999717,0.027843283929960938,0.03204398472120939,0.13554641999999717,4.290091930541372,52.50255362614913,43.2073544433095
0.14,0.14,1,0.0,-1.6999999999999997,0.13554641999999717,0.13554641999999717,1.7254901960784315,3.7157768109410734,88,51,0.026957105697896607,0.03162220109856755,0.13554641999999717,0.026957105697896607,0.03162220109856755,0.13554641999999717,4.596527068437183,53.42185903983657,41.98161389172625
0.14,0.14,1,0.0,-1.5999999999999996,0.13554641999999717,0.13554641999999717,1.7142857142857142,3.9357078039874027,96,56,0.025959785775700767,0.030499191162813633,0.13554641999999717,0.025959785775700767,0.030499191162813633,0.13554641999999717,5.0051072522982665,54.64759959141981,40.34729315628192
0.14,0.14,1,0.0,-1.4999999999999996,0.12959689999999568,0.12959689999999568,1.728813559322034,3.870052373291547,102,59,0.025711789779816356,0.030141675097674618,0.13240937999999858,0.025711789779816356,0.030141675097674618,0.13240937999999858,5.311542390194077,55.669050051072524,39.0194075587334
0.14,0.14,1,0.0,-1.3999999999999995,0.13788454000000172,0.13788454000000172,1.7313432835820894,3.7757359253102925,116,67,0.02515572530864185,0.029692302840385057,0.13788454000000172,0.02515572530864185,0.029692302840385057,0.13788454000000172,6.026557711950964,57.91624106230848,36.057201225740556
0.14,0.14,1,0.0,-1.2999999999999994,0.13788454000000172,0.13788454000000172,1.7352941176470589,3.755848956505446,118,68,0.024918543989455054,0.029417782043491547,0.13788454000000172,0.024918543989455054,0.029417782043491547,0.13788454000000172,6.128702757916244,58.12053115423902,35.75076608784474
0.14,0.14,1,0.0,-1.1999999999999993,0.1384053399999985,0.1384053399999985,1.4556962025316456,1.8677643059668443,115,79,0.023592410180920894,0.02869608638123517,0.1384053399999985,0.023592410180920894,0.02869608638123517,0.1384053399999985,7.660878447395298,62.10418794688458,30.234933605720123
0.14,0.14,1,0.0,-1.0999999999999992,0.1384053399999985,0.1384053399999985,1.4556962025316456,1.8677643059668443,115,79,0.023592410180920894,0.02869608638123517,0.1384053399999985,0.023592410180920894,0.02869608638123517,0.1384053399999985,7.660878447395298,62.10418794688458,30.234933605720123
0.14,0.14,1,0.0,-0.9999999999999991,0.1384053399999985,0.1384053399999985,1.5465116279069768,2.3410243074355988,133,86,0.023174269442675022,0.02870414321585819,0.1384053399999985,0.023174269442675022,0.02870414321585819,0.1384053399999985,8.580183861082741,64.14708886618999,27.27272727272727
0.14,0.14,1,0.0,-0.899999999999999,0.13191043999999863,0.13191043999999863,1.565217391304348,2.580463169691117,144,92,0.022317137095761285,0.02748561370718692,0.1373234399999994,0.022317137095761285,0.02748561370718692,0.1373234399999994,9.193054136874359,65.06639427987743,25.740551583248212
0.14,0.14,1,0.0,-0.7999999999999989,0.133148079999998,0.133148079999998,1.7523809523809524,3.666530609720603,184,105,0.021432546196136572,0.026538635100587755,0.13705655999999777,0.021432546196136572,0.026538635100587755,0.13705655999999777,11.235955056179773,68.74361593462717,20.020429009193055
0.14,0.14,1,0.0,-0.6999999999999988,0.13447967000000105,0.13447967000000105,1.8198198198198199,4.191794210868878,202,111,0.021228788880813834,0.026314268698452357,0.13705655999999777,0.021228788880813834,0.026314268698452357,0.13705655999999777,12.155260469867208,70.27579162410623,17.56894790602656
0.14,0.14,1,0.0,-0.5999999999999988,0.12894720999999976,0.12894720999999976,1.8974358974358974,4.8045288737692395,222,117,0.020499912904148647,0.02523483483829926,0.13705655999999777,0.020499912904148647,0.02523483483829926,0.13705655999999777,13.176710929519908,71.39938712972422,15.423901940755874
0.14,0.14,1,0.0,-0.49999999999999867,0.12894720999999976,0.12894720999999976,1.8983050847457628,4.801817859350866,224,118,0.020460128399999878,0.025148532338060286,0.13809738999999865,0.020460128399999878,0.025148532338060286,0.13809738999999865,13.278855975485191,71.50153217568948,15.219611848825332
0.14,0.14,1,0.0,-0.3999999999999986,0.13007951999999534,0.13007951999999534,1.8925619834710743,4.808397703764011,229,121,0.019748872646637928,0.023877883942838178,0.13809738999999865,0.019748872646637928,0.023877883942838178,0.13809738999999865,13.585291113380993,71.39938712972422,15.015321756894789
0.14,0.14,1,0.0,-0.2999999999999985,0.12894720999999976,0.12894720999999976,2.171641791044776,6.390905524565759,291,134,0.020622467503429272,0.02469283488523705,0.13823585000000094,0.020622467503429272,0.02469283488523705,0.13823585000000094,16.751787538304395,74.46373850868233,8.78447395301328
0.14,0.14,1,0.0,-0.1999999999999984,0.12894720999999976,0.12894720999999976,2.5170068027210886,8.332669694524618,370,147,0.021157753043478212,0.025217331223295968,0.13823585000000094,0.021157753043478212,0.025217331223295968,0.13823585000000094,20.837589376915222,77.52808988764045,1.634320735444331
0.14,0.14,1,0.0,-0.09999999999999831,0.12894720999999976,0.12894720999999976,2.5359477124183005,8.366620688718951,388,153,0.020373340435931267,0.024492839779384202,0.12894720999999976,0.020373340435931267,0.024492839779384202,0.12894720999999976,21.756894790602647,77.32379979570992,0.9193054136874361
0.16000000000000003,0.16000000000000003,1,0.0,-2.0,0.15686520999999942,0.15686520999999942,1.7209302325581395,3.558975430009538,74,43,0.03153709336594895,0.03716138523924534,0.1594886399999993,0.03153709336594895,0.03716138523924534,0.1594886399999993,3.881511746680289,52.19611848825332,43.92236976506639
0.16000000000000003,0.16000000000000003,1,0.0,-1.9,0.15815156999999758,0.15815156999999758,1.7333333333333334,3.7676989735852775,78,45,0.03165418230326278,0.03778472144356437,0.1594886399999993,0.03165418230326278,0.03778472144356437,0.1594886399999993,4.085801838610834,53.217568947906024,42.69662921348314
0.16000000000000003,0.16000000000000003,1,0.0,-1.7999999999999998,0.15815156999999758,0.15815156999999758,1.7083333333333333,3.651245982157628,82,48,0.031074834791666492,0.0371720433088781,0.15919429999999934,0.031074834791666492,0.0371720433088781,0.15919429999999934,4.290091930541372,53.93258426966292,41.77732379979571
0.16000000000000003,0.16000000000000003,1,0.0,-1.6999999999999997,0.1561726599999993,0.1561726599999993,1.72,3.7472122971617186,86,50,0.030672801084111988,0.03723673586016755,0.15815156999999758,0.030672801084111988,0.03723673586016755,0.15815156999999758,4.49438202247191,54.64759959141981,40.85801838610828
0.16000000000000003,0.16000000000000003,1,0.0,-1.5999999999999996,0.1540992599999953,0.1540992599999953,1.7241379310344827,3.867606866982056,100,58,0.0293454163261647,0.03631917382851131,0.15724153999999757,0.0293454163261647,0.03631917382851131,0.15724153999999757,5.209397344228805,56.99693564862104,37.793667007150155
0.16000000000000003,0.16000000000000003,1,0.0,-1.4999999999999996,0.1540992599999953,0.1540992599999953,1.728813559322034,3.865670325691883,102,59,0.02916433139037417,0.03597798456598777,0.15724153999999757,0.02916433139037417,0.03597798456598777,0.15724153999999757,5.311542390194077,57.30337078651685,37.38508682328907
0.16000000000000003,0.16000000000000003,1,0.0,-1.3999999999999995,0.1540992599999953,0.1540992599999953,1.7230769230769232,3.710723306260021,112,65,0.02835034949565202,0.03502940769403226,0.15803526999999917,0.02835034949565202,0.03502940769403226,0.15803526999999917,5.822267620020433,58.73340143003064,35.44433094994893
0.16000000000000003,0.16000000000000003,1,0.0,-1.2999999999999994,0.1540992599999953,0.1540992599999953,1.7428571428571429,3.7442745407801885,122,70,0.026744187534246417,0.032863037707378084,0.1540992599999953,0.026744187534246417,0.032863037707378084,0.1540992599999953,6.332992849846775,59.652706843718086,34.01430030643514
0.16000000000000003,0.16000000000000003,1,0.0,-1.1999999999999993,0.1540992599999953,0.1540992599999953,1.4303797468354431,1.9072383394952086,113,79,0.02560360782113804,0.03228805339722765,0.1540992599999953,0.02560360782113804,0.03228805339722765,0.1540992599999953,7.5587334014300325,62.819203268641466,29.6220633299285
0.16000000000000003,0.16000000000000003,1,0.0,-1.0999999999999992,0.15456947999999926,0.15456947999999926,1.475609756097561,2.0614085271974547,121,82,0.025453773279999824,0.03254001055355834,0.15456947999999926,0.025453773279999824,0.03254001055355834,0.15456947999999926,7.967313585291105,63.840653728294185,28.19203268641471
0.16000000000000003,0.16000000000000003,1,0.0,-0.9999999999999991,0.1540992599999953,0.1540992599999953,1.5060240963855422,2.186340365128552,125,83,0.02569590118858938,0.033176132019129244,0.15467850000000283,0.02569590118858938,0.033176132019129244,0.15467850000000283,8.171603677221647,64.4535240040858,27.374872318692546
0.16000000000000003,0.16000000000000003,1,0.0,-0.899999999999999,0.1540992599999953,0.1540992599999953,1.6021505376344085,2.9224374307208363,149,93,0.02476234313455642,0.031934821953298845,0.1540992599999953,0.02476234313455642,0.031934821953298845,0.1540992599999953,9.397344228804894,66.80286006128703,23.79979570990807
0.16000000000000003,0.16000000000000003,1,0.0,-0.7999999999999989,0.15350948999999758,0.15350948999999758,1.7572815533980584,3.7011308149101128,181,103,0.023635372408223044,0.030633209778124965,0.15429568999999788,0.023635372408223044,0.030633209778124965,0.15429568999999788,11.03166496424923,69.56077630234934,19.40755873340143
0.16000000000000003,0.16000000000000003,1,0.0,-0.6999999999999988,0.155988439999998,0.155988439999998,1.8392857142857142,4.394707798324374,206,112,0.022465898137535693,0.029047170827742795,0.155988439999998,0.022465898137535693,0.029047170827742795,0.155988439999998,12.35955056179776,71.29724208375893,16.343207354443308
0.16000000000000003,0.16000000000000003,1,0.0,-0.5999999999999988,0.14707433999999608,0.14707433999999608,1.8793103448275863,4.776297751818966,218,116,0.021893985781249868,0.028045902296515986,0.14707433999999608,0.021893985781249868,0.028045902296515986,0.14707433999999608,12.972420837589372,71.91011235955057,15.117466802860061
0.16000000000000003,0.16000000000000003,1,0.0,-0.49999999999999867,0.14707433999999608,0.14707433999999608,1.88135593220339,4.799663638506743,222,118,0.021412591363636244,0.027224424713520722,0.14707433999999608,0.021412591363636244,0.027224424713520722,0.14707433999999608,13.176710929519912,71.91011235955057,14.913176710929521
0.16000000000000003,0.16000000000000003,1,0.0,-0.3999999999999986,0.14707433999999608,0.14707433999999608,1.8991596638655461,4.875586511554308,226,119,0.020799507567567432,0.025962126376435284,0.14707433999999608,0.020799507567567432,0.025962126376435284,0.14707433999999608,13.38100102145047,71.80796731358528,14.81103166496425
0.16000000000000003,0.16000000000000003,1,0.0,-0.2999999999999985,0.15620915000000224,0.15620915000000224,2.5,8.188047242600572,340,136,0.024103567314211115,0.02965858549368013,0.15690427999999912,0.024103567314211115,0.02965858549368013,0.15690427999999912,19.20326864147089,78.34525025536261,2.4514811031664965
0.16000000000000003,0.16000000000000003,1,0.0,-0.1999999999999984,0.15620915000000224,0.15620915000000224,2.489655172413793,8.272194589670253,361,145,0.02256656329411758,0.027624743120844127,0.15727606000000094,0.02256656329411758,0.027624743120844127,0.15727606000000094,20.32686414708887,78.14096016343207,1.5321756894790604
0.16000000000000003,0.16000000000000003,1,0.0,-0.09999999999999831,0.15620915000000224,0.15620915000000224,2.5675675675675675,8.398972075266729,380,148,0.021865647071895384,0.027201503635024108,0.15620915000000224,0.021865647071895384,0.027201503635024108,0.15620915000000224,21.348314606741578,78.14096016343207,0.5107252298263534
0.18000000000000002,0.18000000000000002,1,0.0,-2.0,0.1789286799999985,0.1789286799999985,1.7142857142857142,3.6008313476970595,72,42,0.03567063396551703,0.04287317082336213,0.1789286799999985,0.03567063396551703,0.04287317082336213,0.1789286799999985,3.7793667007150162,53.3197139938713,42.90091930541369
0.18000000000000002,0.18000000000000002,1,0.0,-1.9,0.17770438999999882,0.17770438999999882,1.7333333333333334,3.7676989735852775,78,45,0.03471280651031875,0.04245794083627025,0.1789286799999985,0.03471280651031875,0.04245794083627025,0.1789286799999985,4.08580183861082,54.44330949948928,41.4708886618999
0.18000000000000002,0.18000000000000002,1,0.0,-1.7999999999999998,0.17770438999999882,0.17770438999999882,1.7083333333333333,3.651245982157628,82,48,0.03414983266666647,0.042047714510880706,0.1789286799999985,0.03414983266666647,0.042047714510880706,0.1789286799999985,4.290091930541358,55.158324821246175,40.55158324821247
0.18000000000000002,0.18000000000000002,1,0.0,-1.6999999999999997,0.17698893000000027,0.17698893000000027,1.6981132075471699,3.878265054923484,90,53,0.03386615089928038,0.04229028383725592,0.17770438999999882,0.03386615089928038,0.04229028383725592,0.17770438999999882,4.698672114402456,56.7926455566905,38.50868232890704
0.18000000000000002,0.18000000000000002,1,0.0,-1.5999999999999996,0.17698893000000027,0.17698893000000027,1.7037037037037037,3.842402940433623,92,54,0.03409204930481263,0.042826470329519764,0.17770438999999882,0.03409204930481263,0.042826470329519764,0.17770438999999882,4.800817160367728,57.30337078651685,37.89581205311542
0.18000000000000002,0.18000000000000002,1,0.0,-1.4999999999999996,0.17667272999999994,0.17667272999999994,1.728813559322034,3.865670325691883,102,59,0.03091300978873222,0.03903666699863279,0.17862534999999724,0.03091300978873222,0.03903666699863279,0.17862534999999724,5.311542390194077,58.018386108273745,36.67007150153218
0.18000000000000002,0.18000000000000002,1,0.0,-1.3999999999999995,0.17667272999999994,0.17667272999999994,1.7142857142857142,3.7477128323716187,108,63,0.030751764498269742,0.038944891429276665,0.17862534999999724,0.030751764498269742,0.038944891429276665,0.17862534999999724,5.617977528089888,59.03983656792645,35.34218590398366
0.18000000000000002,0.18000000000000002,1,0.0,-1.2999999999999994,0.17747277999999866,0.17747277999999866,1.7837837837837838,3.6953962237556945,132,74,0.02987187172920046,0.03859422426258867,0.17862534999999724,0.02987187172920046,0.03859422426258867,0.17862534999999724,6.843718079673138,62.61491317671093,30.541368743615934
0.18000000000000002,0.18000000000000002,1,0.0,-1.1999999999999993,0.17747277999999866,0.17747277999999866,1.394736842105263,1.6786503614544277,106,76,0.02892027694174739,0.03767622074070123,0.17862534999999724,0.02892027694174739,0.03767622074070123,0.17862534999999724,7.150153217568942,63.12563840653729,29.724208375893767
0.18000000000000002,0.18000000000000002,1,0.0,-1.0999999999999992,0.17669815,0.17669815,1.4814814814814814,2.073412592930134,120,81,0.02860212350628912,0.038170223551905816,0.17862534999999724,0.02860212350628912,0.038170223551905816,0.17862534999999724,7.865168539325843,64.96424923391216,27.170582226762
0.18000000000000002,0.18000000000000002,1,0.0,-0.9999999999999991,0.17449168999999998,0.17449168999999998,1.5176470588235293,2.324355772635822,129,85,0.027114570903426616,0.03600794497703724,0.17862534999999724,0.027114570903426616,0.03600794497703724,0.17862534999999724,8.3758937691522,65.57711950970378,26.046986721144023
0.18000000000000002,0.18000000000000002,1,0.0,-0.899999999999999,0.17362428999999935,0.17362428999999935,1.5978260869565217,2.855428783032706,147,92,0.026556579530302868,0.03554961227354377,0.17862534999999724,0.026556579530302868,0.03554961227354377,0.17862534999999724,9.295199182839628,67.41573033707866,23.289070480081715
0.18000000000000002,0.18000000000000002,1,0.0,-0.7999999999999989,0.1742408399999995,0.1742408399999995,1.7352941176470589,3.632442247056476,177,102,0.025512846486880292,0.0340249778717315,0.17478464999999943,0.025512846486880292,0.0340249778717315,0.17478464999999943,10.827374872318696,70.07150153217569,19.101123595505616
