dt-timestamp(s),dt-temperature(degrees),pt-timestamp(s),pt-temperature(degrees),operation
150,31.36457522,-,-,Deletion
153,31.33160732,342,31.406,Match
156,31.2996115,-,-,Deletion
159,31.26685149,345,31.3435,Match
162,31.23505729,348,31.281,Match
165,31.20250314,351,31.281,Match
168,31.17091027,354,31.2185,Match
171,31.13856197,357,31.156,Match
174,31.10716779,-,-,Deletion
177,31.07502339,-,-,Deletion
180,31.04382614,360,31.0935,Match
183,31.0118847,363,31.062,Match
186,30.98088557,-,-,Deletion
189,30.9491452,366,31.0,Match
192,30.91834104,-,-,Deletion
195,30.88669871,-,-,Deletion
198,30.85619103,369,30.937,Match
201,30.82484977,372,30.906,Match
204,30.79443288,375,30.8435,Match
207,30.76328933,378,30.812,Match
210,30.73306347,381,30.781,Match
213,30.70211859,-,-,Deletion
216,30.67208238,384,30.7185,Match
219,30.64133043,-,-,Deletion
222,30.61148513,-,-,Deletion
225,30.58092613,387,30.656,Match
228,30.55127,390,30.625,Match
231,30.52090461,393,30.562,Match
234,30.4914347,396,30.562,Match
237,30.46126037,-,-,Deletion
240,30.43197638,399,30.5,Match
243,30.40199267,402,30.437,Match
246,30.37289308,-,-,Deletion
249,30.34309867,-,-,Deletion
252,30.31418249,405,30.375,Match
255,30.2845752,408,30.3435,Match
258,30.25584201,411,30.312,Match
261,30.226422,-,-,Deletion
264,30.19786933,414,30.25,Match
267,30.16863494,417,30.187,Match
270,30.14026232,420,30.187,Match
273,30.1112123,-,-,Deletion
276,30.0830184,423,30.125,Match
279,30.05415144,426,30.0935,Match
282,30.02613569,429,30.062,Match
285,29.99745022,-,-,Deletion
288,29.96961165,432,30.0,Match
291,29.94110727,-,-,Deletion
294,29.91344186,-,-,Deletion
297,29.88511899,-,-,Deletion
300,29.8576301,435,29.937,Match
303,29.82948446,438,29.906,Match
306,29.80216524,441,29.875,Match
309,29.77420022,444,29.812,Match
312,29.74705661,447,29.812,Match
315,29.71926416,450,29.75,Match
318,29.69229211,-,-,Deletion
321,29.66467537,-,-,Deletion
324,29.63787325,453,29.687,Match
327,29.61043033,456,29.656,Match
330,29.58379707,459,29.625,Match
333,29.55652743,-,-,Deletion
336,29.53006225,462,29.562,Match
339,29.50296575,465,29.562,Match
342,29.47595642,-,-,Deletion
345,29.44974053,-,-,Deletion
348,29.42360659,468,29.5,Match
351,29.39685085,471,29.437,Match
354,29.37088169,474,29.437,Match
357,29.34429478,-,-,Deletion
360,29.31848894,477,29.375,Match
363,29.29207,480,29.3435,Match
366,29.26642402,483,29.312,Match
369,29.24017477,486,29.281,Match
372,29.21400039,489,29.25,Match
375,29.18860637,-,-,Deletion
378,29.16251301,-,-,Deletion
381,29.13736325,492,29.187,Match
384,29.11152379,495,29.156,Match
387,29.08646255,-,-,Deletion
390,29.06096719,498,29.0935,Match
393,29.03604284,501,29.0935,Match
396,29.01052735,504,29.062,Match
399,28.98576166,507,29.031,Match
402,28.96040708,510,29.0,Match
405,28.93581699,-,-,Deletion
408,28.91080374,513,28.937,Match
411,28.88634711,-,-,Deletion
414,28.86131069,516,28.906,Match
417,28.8370102,519,28.875,Match
420,28.81213129,-,-,Deletion
423,28.78798415,-,-,Deletion
426,28.76326207,522,28.812,Match
429,28.7391861,525,28.812,Match
432,28.71470117,528,28.781,Match
435,28.69085734,-,-,Deletion
438,28.66644643,531,28.7185,Match
441,28.64275284,534,28.687,Match
444,28.61849592,537,28.656,Match
447,28.59495176,540,28.625,Match
450,28.57084762,543,28.5935,Match
453,28.54747121,546,28.562,Match
456,28.52370047,-,-,Deletion
459,28.5003707,549,28.531,Match
462,28.47664843,-,-,Deletion
465,28.45354621,552,28.5,Match
468,28.42989448,555,28.4685,Match
471,28.40693827,-,-,Deletion
474,28.38343569,558,28.406,Match
477,28.36062399,561,28.406,Match
480,28.33726956,564,28.375,Match
483,28.31460178,-,-,Deletion
486,28.29139484,567,28.3435,Match
489,28.26886987,570,28.312,Match
492,28.24580913,573,28.281,Match
495,28.2234456,576,28.25,Match
498,28.20071173,579,28.2185,Match
501,28.17846762,-,-,Deletion
504,28.1550979,-,-,Deletion
507,28.13359386,582,28.156,Match
510,28.11096634,585,28.156,Match
513,28.08900345,588,28.125,Match
516,28.06651822,-,-,Deletion
519,28.04469395,591,28.0935,Match
522,28.0223719,594,28.062,Match
525,28.00086415,597,28.031,Match
528,27.97865985,600,28.031,Match
531,27.95710925,-,-,Deletion
534,27.93504619,603,27.9685,Match
537,27.91363056,606,27.937,Match
540,27.8917076,-,-,Deletion
543,27.87042816,609,27.906,Match
546,27.84864226,-,-,Deletion
549,27.82749681,612,27.875,Match
552,27.80584837,615,27.8435,Match
555,27.78483621,618,27.8435,Match
558,27.76332461,621,27.812,Match
561,27.74244478,624,27.75,Match
564,27.72106872,627,27.75,Match
567,27.70032063,630,27.7185,Match
570,27.6791007,633,27.7185,Match
573,27.65866243,-,-,Deletion
576,27.63755298,636,27.656,Match
579,27.61706527,639,27.656,Match
582,27.59609022,-,-,Deletion
585,27.57573169,-,-,Deletion
588,27.55488898,-,-,Deletion
591,27.53467818,642,27.5935,Match
594,27.51414799,645,27.562,Match
597,27.49404248,648,27.531,Match
600,27.4734617,651,27.531,Match
603,27.45348518,654,27.4685,Match
606,27.43303366,657,27.4685,Match
609,27.4131832,660,27.4375,Match
612,27.39288174,663,27.406,Match
615,27.37333533,666,27.406,Match
618,27.35316046,-,-,Deletion
621,27.33367137,669,27.3435,Match
624,27.31368905,672,27.3435,Match
627,27.29440863,-,-,Deletion
630,27.27466761,-,-,Deletion
633,27.25550674,675,27.281,Match
636,27.23589012,678,27.281,Match
639,27.21683125,681,27.25,Match
642,27.19713558,684,27.2185,Match
645,27.17802011,687,27.2185,Match
648,27.15845001,-,-,Deletion
651,27.1394741,690,27.156,Match
654,27.12020865,693,27.156,Match
657,27.10133134,696,27.125,Match
660,27.08202778,699,27.125,Match
663,27.06344983,702,27.0935,Match
666,27.04424501,705,27.0935,Match
669,27.025103,708,27.031,Match
672,27.00654481,711,27.031,Match
675,26.98772679,714,27.0,Match
678,26.96943862,-,-,Deletion
681,26.95053414,717,26.9685,Match
684,26.93218697,720,26.9685,Match
687,26.9134033,723,26.937,Match
690,26.89519342,-,-,Deletion
693,26.87670802,726,26.906,Match
696,26.85858863,-,-,Deletion
699,26.84004077,729,26.875,Match
702,26.82205904,732,26.8435,Match
705,26.80380782,735,26.8435,Match
708,26.78593684,-,-,Deletion
711,26.76782469,738,26.812,Match
714,26.75024311,741,26.781,Match
717,26.73224257,744,26.781,Match
720,26.71477263,-,-,Deletion
723,26.69688631,747,26.7185,Match
726,26.67950439,750,26.7185,Match
729,26.66155134,753,26.7185,Match
732,26.64428146,756,26.656,Match
735,26.62641769,759,26.656,Match
738,26.60904366,762,26.6245,Match
741,26.59153167,765,26.5935,Match
744,26.57430101,768,26.5935,Match
747,26.55668614,771,26.5625,Match
750,26.53976467,774,26.562,Match
753,26.52243825,777,26.531,Match
756,26.50562128,780,26.531,Match
759,26.48840429,-,-,Deletion
762,26.47169333,783,26.4685,Match
765,26.45456125,786,26.4685,Match
768,26.43777865,789,26.4685,Match
771,26.42078046,-,-,Deletion
774,26.40428026,792,26.406,Match
777,26.38736378,795,26.406,Match
780,26.37076927,798,26.406,Match
783,26.35378209,-,-,Deletion
786,26.33731561,801,26.3435,Match
789,26.32061538,804,26.3435,Match
792,26.30422873,807,26.3435,Match
795,26.28747661,810,26.312,Match
798,26.27139521,813,26.312,Match
801,26.25492771,816,26.281,Match
804,26.23894418,-,-,Deletion
807,26.22258043,819,26.25,Match
810,26.20667651,822,26.2185,Match
813,26.19021267,825,26.2185,Match
816,26.17423446,828,26.1875,Match
819,26.15789981,831,26.156,Match
822,26.14219906,834,26.156,Match
825,26.12594203,837,26.156,Match
828,26.11016402,840,26.156,Match
831,26.09403442,-,-,Deletion
834,26.07855437,843,26.0935,Match
837,26.06268028,846,26.0935,Match
840,26.04706663,849,26.062,Match
843,26.03137058,852,26.031,Match
846,26.01608342,855,26.031,Match
849,26.00043281,858,26.0,Match
852,25.98522105,861,25.9995,Match
855,25.96948938,864,25.9685,Match
858,25.95439744,867,25.9685,Match
861,25.9388934,870,25.937,Match
864,25.92392386,873,25.906,Match
867,25.90836483,876,25.906,Match
870,25.89328611,879,25.906,Match
873,25.87803019,882,25.906,Match
876,25.86321951,885,25.8435,Match
879,25.84805954,888,25.8435,Match
882,25.83334252,891,25.8435,Match
885,25.818278,894,25.781,Match
888,25.80365482,897,25.781,Match
891,25.78866052,900,25.781,Match
894,25.77355977,903,25.75,Match
897,25.75907847,906,25.7185,Match
900,25.7446186,909,25.7185,Match
903,25.72965678,912,25.7185,Match
906,25.71531217,915,25.7185,Match
909,25.70062393,918,25.687,Match
912,25.68636744,921,25.656,Match
915,25.67177184,924,25.656,Match
918,25.6576054,927,25.656,Match
921,25.64310193,930,25.625,Match
924,25.62900321,933,25.5935,Match
927,25.61441147,936,25.5935,Match
930,25.60042588,939,25.5935,Match
933,25.58610521,942,25.531,Match
936,25.57220572,945,25.531,Match
939,25.55797547,948,25.531,Match
942,25.54414202,951,25.531,Match
945,25.52982184,954,25.5,Match
948,25.51609976,957,25.4685,Match
951,25.50204897,960,25.4685,Match
954,25.48841132,963,25.4685,Match
957,25.47444864,966,25.4685,Match
960,25.46089739,969,25.406,Match
963,25.44702333,972,25.406,Match
966,25.43319358,975,25.406,Match
969,25.41977025,978,25.406,Match
972,25.40602794,981,25.3745,Match
975,25.39232925,984,25.3435,Match
978,25.37903344,987,25.3435,Match
981,25.36577906,990,25.3435,Match
984,25.35218335,993,25.3435,Match
987,25.33848117,996,25.3125,Match
990,25.32533025,999,25.281,Match
993,25.31204407,1002,25.281,Match
996,25.29844484,1005,25.281,Match
999,25.28524517,1008,25.281,Match
1002,25.27175735,1011,25.2495,Match
1005,25.25881615,1014,25.2185,Match
1008,25.2454108,1017,25.2185,Match
1011,25.23255159,1020,25.2185,Match
1014,25.21923035,1023,25.1875,Match
1017,25.20645269,1026,25.1875,Match
1020,25.19321493,1029,25.156,Match
1023,25.18054186,1032,25.156,Match
1026,25.16753908,1035,25.156,Match
1029,25.15476824,1038,25.125,Match
1032,25.14187592,1041,25.0935,Match
1035,25.12936036,1044,25.0935,Match
1038,25.11654722,1047,25.0935,Match
1041,25.10411052,1050,25.0935,Match
1044,25.09137817,1053,25.0625,Match
1047,25.07901984,1056,25.031,Match
1050,25.06636777,1059,25.031,Match
1053,25.05408743,1062,25.031,Match
1056,25.041515,1065,25.031,Match
1059,25.02931219,1068,25.031,Match
1062,25.01679325,1071,24.9685,Match
1065,25.00449223,1074,24.9685,Match
1068,24.99175356,1077,24.9685,Match
1071,24.98003093,1080,24.9685,Match
1074,24.96769647,1083,25.0,Match
1077,25.02784346,1086,25.031,Match
-,-,1089,25.1245,Insertion
-,-,1092,25.2185,Insertion
-,-,1095,25.3435,Insertion
-,-,1098,25.437,Insertion
1080,25.56015517,1101,25.5935,Match
1083,25.61070473,1104,25.781,Match
-,-,1107,25.9375,Insertion
1086,26.14112932,1110,26.125,Match
1089,26.18966522,1113,26.3435,Match
1092,26.71809114,1116,26.5935,Match
1095,26.76500914,1119,26.8435,Match
1098,27.29156428,1122,27.0935,Match
1101,27.33654146,1125,27.375,Match
1104,27.8614761,1128,27.656,Match
1107,27.90485375,1131,27.9685,Match
-,-,1134,28.281,Insertion
1110,28.50706111,1137,28.5625,Match
1113,29.01282898,1140,28.875,Match
1116,29.05988541,1143,29.156,Match
-,-,1146,29.5,Insertion
1119,29.64379172,1149,29.7495,Match
1122,30.15451096,1152,30.062,Match
1125,30.1905469,1155,30.375,Match
1128,30.70614277,1158,30.6875,Match
1131,30.74045846,1161,31.0,Match
1134,31.25429687,1164,31.312,Match
1137,31.28690868,1167,31.531,Match
1140,31.79901984,1170,31.781,Match
1143,31.83010698,1173,32.031,Match
1146,32.34048089,1176,32.2185,Match
1149,32.36990945,1179,32.437,Match
-,-,1182,32.5935,Insertion
-,-,1185,32.781,Insertion
1152,32.87872909,1188,32.937,Match
1155,32.90644904,1191,33.062,Match
-,-,1194,33.156,Insertion
-,-,1197,33.2185,Insertion
-,-,1200,33.3435,Insertion
-,-,1203,33.4375,Insertion
-,-,1206,33.5,Insertion
-,-,1209,33.531,Insertion
-,-,1212,33.5935,Insertion
-,-,1215,33.625,Insertion
-,-,1218,33.6875,Insertion
-,-,1221,33.687,Insertion
-,-,1224,33.7185,Insertion
-,-,1227,33.7185,Insertion
-,-,1230,33.75,Insertion
-,-,1233,33.781,Insertion
-,-,1236,33.781,Insertion
-,-,1239,33.75,Insertion
-,-,1242,33.7185,Insertion
-,-,1245,33.7495,Insertion
-,-,1248,33.7185,Insertion
-,-,1251,33.687,Insertion
-,-,1254,33.656,Insertion
-,-,1257,33.656,Insertion
-,-,1260,33.5935,Insertion
-,-,1263,33.562,Insertion
-,-,1266,33.531,Insertion
-,-,1269,33.531,Insertion
1158,33.413353,1272,33.4995,Match
1161,33.36712062,1275,33.4375,Match
1164,33.32777255,1278,33.437,Match
1167,33.28973079,1281,33.375,Match
1170,33.2506024,1284,33.312,Match
1173,33.2126254,1287,33.281,Match
1176,33.17377139,1290,33.2495,Match
1179,33.13570105,1293,33.2185,Match
1182,33.09759802,1296,33.156,Match
1185,33.06017085,1299,33.0935,Match
1188,33.0220805,1302,33.062,Match
1191,32.98481344,1305,33.031,Match
1194,32.94668868,1308,32.9685,Match
1197,32.90985767,-,-,Deletion
1200,32.87214836,1311,32.906,Match
1203,32.83554717,1314,32.8745,Match
1206,32.79807566,-,-,Deletion
1209,32.76170533,1317,32.8125,Match
1212,32.72444394,1320,32.781,Match
1215,32.68812802,1323,32.7185,Match
1218,32.65113019,-,-,Deletion
1221,32.61521783,1326,32.656,Match
1224,32.57845107,1329,32.625,Match
1227,32.54276491,-,-,Deletion
1230,32.50623033,1332,32.562,Match
1233,32.4707692,1335,32.5,Match
1236,32.43443845,1338,32.4685,Match
1239,32.39900318,1341,32.437,Match
1242,32.36272634,1344,32.375,Match
1245,32.32751633,1347,32.3435,Match
1248,32.29149461,-,-,Deletion
1251,32.25668145,1350,32.281,Match
1254,32.22088438,-,-,Deletion
1257,32.18631501,-,-,Deletion
1260,32.1509209,1353,32.2185,Match
1263,32.11654355,-,-,Deletion
1266,32.08116857,1356,32.156,Match
1269,32.04590935,1359,32.1245,Match
1272,32.01168645,1362,32.0625,Match
1275,31.97667756,1365,31.9995,Match
1278,31.94286943,-,-,Deletion
1281,31.90825432,1368,31.9375,Match
1284,31.8746564,1371,31.9375,Match
1287,31.84025923,1374,31.8745,Match
1290,31.80676027,-,-,Deletion
1293,31.77269311,1377,31.8125,Match
1296,31.73940534,1380,31.781,Match
1299,31.7055534,-,-,Deletion
1302,31.67258695,1383,31.7185,Match
1305,31.63883651,-,-,Deletion
1308,31.60605255,1386,31.656,Match
1311,31.57233918,1389,31.6245,Match
1314,31.53979072,1392,31.5935,Match
1317,31.50643215,1395,31.531,Match
1320,31.47411963,-,-,Deletion
1323,31.44100419,-,-,Deletion
1326,31.40875283,1398,31.4685,Match
1329,31.37595561,-,-,Deletion
1332,31.34399034,1401,31.406,Match
1335,31.31111504,-,-,Deletion
1338,31.27938079,1404,31.3435,Match
1341,31.24688887,1407,31.3435,Match
1344,31.21524473,1410,31.281,Match
1347,31.18306427,1413,31.2185,Match
1350,31.15172615,1416,31.187,Match
1353,31.11964237,1419,31.156,Match
1356,31.08839625,-,-,Deletion
1359,31.05662036,1422,31.0935,Match
1362,31.0256497,1425,31.062,Match
1365,30.99368963,-,-,Deletion
1368,30.96304808,1428,31.0,Match
1371,30.93156828,-,-,Deletion
1374,30.90101331,-,-,Deletion
1377,30.86973191,1431,30.937,Match
1380,30.8393698,1434,30.875,Match
1383,30.80828569,1437,30.875,Match
1386,30.77811436,1440,30.812,Match
1389,30.7472263,1443,30.781,Match
1392,30.71722053,1446,30.75,Match
1395,30.68632319,1449,30.687,Match
1398,30.65636205,-,-,Deletion
1401,30.62586467,-,-,Deletion
1404,30.59626365,1452,30.625,Match
1407,30.56592914,1455,30.625,Match
1410,30.53634048,-,-,Deletion
1413,30.50622835,1458,30.562,Match
1416,30.47699873,-,-,Deletion
1419,30.44707427,-,-,Deletion
1422,30.41802893,1461,30.5,Match
1425,30.38829303,1464,30.437,Match
1428,30.35943097,1467,30.437,Match
1431,30.32988244,1470,30.375,Match
1434,30.30120247,1473,30.375,Match
1437,30.27184019,1476,30.312,Match
1440,30.24334115,-,-,Deletion
1443,30.21416398,1479,30.25,Match
1446,30.18584441,1482,30.2185,Match
1449,30.15685152,1485,30.187,Match
1452,30.12870146,-,-,Deletion
1455,30.09990031,-,-,Deletion
1458,30.07118216,1488,30.125,Match
1461,30.04330761,1491,30.0935,Match
1464,30.01552114,1494,30.062,Match
1467,29.98707175,-,-,Deletion
1470,29.9594612,1497,30.0,Match
1473,29.93119225,1500,30.0,Match
1476,29.90375459,1503,29.937,Match
1479,29.87566407,-,-,Deletion
1482,29.84839922,-,-,Deletion
1485,29.82048591,-,-,Deletion
1488,29.79339307,1506,29.875,Match
1491,29.76565593,1509,29.8435,Match
1494,29.73873239,1512,29.781,Match
1497,29.71117144,1515,29.75,Match
1500,29.68441901,1518,29.7185,Match
1503,29.65703055,1521,29.687,Match
1506,29.63044689,1524,29.656,Match
1509,29.60323094,1527,29.625,Match
1512,29.57681512,-,-,Deletion
1515,29.54977092,-,-,Deletion
1518,29.52352144,1530,29.562,Match
1521,29.49664752,1533,29.531,Match
1524,29.47056365,1536,29.5,Match
1527,29.44315774,-,-,Deletion
1530,29.41794005,1539,29.4685,Match
1533,29.39140417,1542,29.437,Match
1536,29.36564775,-,-,Deletion
1539,29.33858686,-,-,Deletion
1542,29.31368413,1545,29.375,Match
1545,29.28748373,1548,29.3435,Match
1548,29.26205141,1551,29.312,Match
1551,29.23601439,-,-,Deletion
1554,29.21074266,1554,29.25,Match
1557,29.18486958,1557,29.25,Match
1560,29.1597571,1560,29.187,Match
1563,29.13404746,1563,29.187,Match
1566,29.10842015,1566,29.125,Match
1569,29.08354501,1569,29.125,Match
1572,29.05807981,1572,29.062,Match
1575,29.03336245,1575,29.062,Match
1578,29.0080571,-,-,Deletion
1581,28.98349546,-,-,Deletion
1584,28.95834972,1578,29.0,Match
1587,28.93394294,1581,28.9685,Match
1590,28.90895579,1584,28.937,Match
1593,28.88470301,-,-,Deletion
1596,28.85986816,1587,28.906,Match
1599,28.83577356,1590,28.875,Match
1602,28.81110042,-,-,Deletion
1605,28.78715256,1593,28.8435,Match
1608,28.76263485,-,-,Deletion
1611,28.73883816,1596,28.781,Match
1614,28.71447522,1599,28.75,Match
1617,28.69082841,1602,28.75,Match
1620,28.66598317,1605,28.687,Match
1623,28.64312137,1608,28.656,Match
1626,28.61906476,1611,28.656,Match
1629,28.59571514,1614,28.625,Match
1632,28.57184035,1617,28.5935,Match
1635,28.54880626,-,-,Deletion
1638,28.52504874,-,-,Deletion
1641,28.50199214,1620,28.531,Match
1644,28.47838709,-,-,Deletion
1647,28.45547573,1623,28.5,Match
1650,28.43201972,1626,28.4685,Match
1653,28.4092527,-,-,Deletion
1656,28.3859445,1629,28.437,Match
1659,28.36332119,1632,28.406,Match
1662,28.34015997,1635,28.406,Match
1665,28.31767931,1638,28.375,Match
1668,28.29466421,1641,28.312,Match
1671,28.2723254,1644,28.281,Match
1674,28.24944903,1647,28.281,Match
1677,28.22725717,1650,28.2185,Match
1680,28.20453076,1653,28.2185,Match
1683,28.18247327,1656,28.2185,Match
1686,28.15989062,-,-,Deletion
1689,28.13797184,1659,28.156,Match
1692,28.11553169,1662,28.156,Match
1695,28.09375089,-,-,Deletion
1698,28.07145228,1665,28.0935,Match
1701,28.04980885,1668,28.0935,Match
1704,28.0276507,1671,28.062,Match
1707,28.00614387,1674,28.031,Match
1710,27.9841254,-,-,Deletion
1713,27.96275427,-,-,Deletion
1716,27.94087461,1677,27.9685,Match
1719,27.91963805,1680,27.9685,Match
1722,27.89789655,1683,27.937,Match
1725,27.87679378,1686,27.906,Match
1728,27.85518943,1689,27.906,Match
1731,27.83421981,1692,27.8435,Match
1734,27.81275041,1695,27.8435,Match
1737,27.79191424,-,-,Deletion
1740,27.7705802,-,-,Deletion
1743,27.74987544,1698,27.781,Match
1746,27.72867594,1701,27.781,Match
1749,27.70810162,1704,27.7185,Match
1752,27.68703589,1707,27.7185,Match
1755,27.66659129,1710,27.687,Match
1758,27.64565839,1713,27.656,Match
1761,27.62534267,1716,27.656,Match
1764,27.60454167,1719,27.625,Match
1767,27.58435421,-,-,Deletion
1770,27.56368542,1722,27.5935,Match
1773,27.54362428,1725,27.562,Match
1776,27.5230858,1728,27.531,Match
1779,27.50315092,1731,27.531,Match
1782,27.48274214,1734,27.4995,Match
1785,27.46293298,-,-,Deletion
1788,27.44265286,1737,27.4685,Match
1791,27.42296862,-,-,Deletion
1794,27.40281616,-,-,Deletion
1797,27.38325617,1740,27.406,Match
1800,27.36323083,1743,27.406,Match
1803,27.34379422,1746,27.406,Match
1806,27.3238941,-,-,Deletion
1809,27.30458087,1749,27.3435,Match
1812,27.28480748,1752,27.3435,Match
1815,27.265615,1755,27.312,Match
1818,27.24596616,1758,27.281,Match
1821,27.22689493,1761,27.25,Match
1824,27.20736987,1764,27.25,Match
1827,27.1884188,1767,27.2185,Match
1830,27.16901699,1770,27.1875,Match
1833,27.15018545,1773,27.156,Match
1836,27.1309059,1776,27.156,Match
1839,27.11168805,1779,27.1245,Match
1842,27.09303521,1782,27.0935,Match
1845,27.0744403,1785,27.0935,Match
1848,27.05540324,-,-,Deletion
1851,27.03642506,1788,27.062,Match
1854,27.01800745,1791,27.031,Match
1857,26.99915179,1794,27.031,Match
1860,26.98084856,-,-,Deletion
1863,26.9621117,1797,26.9685,Match
1866,26.94392356,1800,26.9685,Match
1869,26.92530529,1803,26.9685,Match
1872,26.90723219,1806,26.937,Match
1875,26.88873078,-,-,Deletion
1878,26.87077159,1809,26.906,Match
1881,26.85238724,1812,26.875,Match
1884,26.83454099,1815,26.8435,Match
1887,26.81627264,1818,26.8435,Match
1890,26.79853906,1821,26.8435,Match
1893,26.78038581,1824,26.781,Match
1896,26.76276412,1827,26.781,Match
1899,26.74472527,1830,26.781,Match
1902,26.72721557,1833,26.781,Match
1905,26.70928954,1836,26.7185,Match
1908,26.69189035,1839,26.7185,Match
1911,26.6740773,1842,26.656,Match
1914,26.65678784,1845,26.6875,Match
1917,26.63908704,1848,26.656,Match
1920,26.62190663,-,-,Deletion
1923,26.60431757,1851,26.6245,Match
1926,26.58724539,1854,26.5935,Match
1929,26.56970972,1857,26.5935,Match
1932,26.55280276,1860,26.562,Match
1935,26.53546745,1863,26.531,Match
1938,26.51877607,1866,26.531,Match
1941,26.50151399,1869,26.531,Match
1944,26.48476199,1872,26.4685,Match
1947,26.46761187,1875,26.4685,Match
1950,26.45096551,1878,26.4685,Match
1953,26.43392338,1881,26.4685,Match
1956,26.41738215,-,-,Deletion
1959,26.40044755,1884,26.406,Match
1962,26.38401073,1887,26.406,Match
1965,26.3671827,1890,26.3745,Match
1968,26.35084859,1893,26.3435,Match
1971,26.33412692,1896,26.3435,Match
1974,26.31789658,1899,26.3125,Match
1977,26.30128108,1902,26.281,Match
1980,26.28515238,1905,26.281,Match
1983,26.26864161,1908,26.281,Match
1986,26.25261455,1911,26.2185,Match
1989,26.23620788,1914,26.2185,Match
1992,26.22028189,1917,26.2185,Match
1995,26.20397871,1920,26.1875,Match
1998,26.18794043,1923,26.156,Match
2001,26.17195275,1926,26.156,Match
2004,26.156227,1929,26.1245,Match
2007,26.14012861,1932,26.156,Match
2010,26.12408128,1935,26.0935,Match
2013,26.10853799,1938,26.0935,Match
2016,26.09317586,1941,26.0935,Match
2019,26.07727644,1944,26.031,Match
2022,26.06184572,1947,26.031,Match
