dt-timestamp(s),dt-accel(m/s2),pt-timestamp(s),pt-accel(m/s2),operation
0.0,0.0,0.0,0.0,Match
0.1,0.0,0.0970000000015716,0.0,Match
0.2,0.0,0.2060000000055879,-0.0049049999999994,Match
0.3,0.0,0.2950000000055297,0.0049049999999994,Match
0.4,0.0,0.4270000000033178,-0.0049049999999994,Match
0.5,0.0,0.4920000000056461,-0.0049049999999994,Match
0.6,0.0,0.5910000000003492,0.0,Match
0.7,0.0,0.6900000000023283,-0.0049049999999994,Match
0.8,0.0,0.794000000001688,0.0049049999999994,Match
0.9,0.0,0.8870000000024447,0.0049049999999994,Match
1.0,0.0,1.0190000000002328,0.0049049999999994,Match
1.1,0.0,1.0860000000029686,0.0,Match
-,-,1.184000000001106,-0.00981,Insertion
1.2,0.0,1.283000000003085,-0.0049049999999994,Match
1.3,0.0,1.4180000000051225,0.0,Match
1.4,0.0,1.4809999999997672,-0.0049049999999994,Match
1.5,0.0,1.5800000000017462,-0.0049049999999994,Match
1.6,0.0,1.6779999999998836,0.0,Match
1.7,0.0,1.7770000000018626,-0.0049049999999994,Match
1.8,0.0,1.8760000000038417,-0.0049049999999994,Match
1.9,0.0,1.9750000000058208,0.0,Match
2.0,0.0,2.073000000003958,-0.0049049999999994,Match
2.1,0.0,2.172000000005937,0.0049049999999994,Match
2.2,0.0,2.2710000000006403,0.0,Match
2.3,0.0,2.37000000000262,-0.00981,Match
2.4,0.0,2.4690000000045984,-0.0049049999999994,Match
2.5,0.0,2.568000000006577,0.0049049999999994,Match
2.6,0.0,2.667000000001281,0.0049049999999994,Match
2.7,0.0,2.76600000000326,-0.0049049999999994,Match
2.8,0.0,2.8650000000052387,-0.0049049999999994,Match
2.9,0.0,2.963000000003376,0.0049049999999994,Match
3.0,0.0,3.0870000000068103,0.0049049999999994,Match
3.1,0.0,3.161000000000058,-0.0049049999999994,Match
3.2,0.0,3.2590000000054715,0.0049049999999994,Match
3.3,0.0,3.358000000000174,0.0049049999999994,Match
3.4,0.0,3.4570000000021537,-0.0049049999999994,Match
3.5,0.0,3.5560000000041327,0.0049049999999994,Match
3.6,0.0,3.65400000000227,0.0049049999999994,Match
3.7,0.0,3.754000000000815,0.0,Match
3.8,0.0,3.858000000000175,0.0,Match
3.9,0.0,3.9510000000009313,0.0049049999999994,Match
4.0,0.0,4.090000000003784,0.0,Match
4.1,0.0,4.149000000004889,0.0,Match
4.2,0.0,4.261000000005879,0.0,Match
4.3,0.0,4.346000000005006,-0.0049049999999994,Match
4.4,0.0,4.4760000000023865,0.0,Match
4.5,0.0,4.54500000000553,0.0098099999999989,Match
-,-,4.643000000003667,0.0098099999999989,Insertion
4.6,0.0,4.741000000001804,0.0,Match
4.7,0.0,4.840000000003784,0.0147150000000005,Match
4.8,0.0,4.939000000005763,0.0,Match
4.9,0.0,5.075000000004366,0.0098099999999989,Match
5.0,0.0,5.136000000005879,0.0049049999999994,Match
5.1,0.0,5.235000000000582,0.0098099999999989,Match
5.2,0.0,5.334000000002561,0.0049049999999994,Match
5.3,0.0,5.460000000006403,0.0,Match
5.4,0.0,5.532000000006519,0.0,Match
5.5,0.0,5.631000000001222,0.0098099999999989,Match
-,-,5.729000000006636,-0.0284490000000001,Insertion
-,-,5.828000000001339,-0.01962,Insertion
-,-,5.927000000003318,0.0235439999999995,Insertion
-,-,6.025000000001455,-0.00981,Insertion
-,-,6.124000000003434,0.0098099999999989,Insertion
5.6,0.0,6.223000000005413,0.0,Match
-,-,6.322000000000116,0.0098099999999989,Insertion
-,-,6.421000000002096,0.0098099999999989,Insertion
-,-,6.5200000000040745,0.0049049999999994,Insertion
5.7,0.0,6.618000000002212,0.0,Match
5.8,-0.1,6.720000000001164,-0.0912329999999997,Match
5.9,-0.2,6.81600000000617,-0.167751,Match
6.0,-0.3,6.934000000001106,-0.315882,Match
6.1,-0.4,7.013000000006286,-0.3305969999999995,Match
6.2,-0.5,7.113000000004831,-0.5032530000000002,Match
6.3,-0.6,7.211000000002969,-0.6278399999999995,Match
6.4,-0.7,7.315000000002328,-0.6710040000000002,Match
6.5,-0.7,7.408999999999651,-0.6710040000000002,Match
6.6,-0.7,7.536000000000058,-0.6749279999999998,Match
6.7,-0.7,7.607000000003609,-0.6710040000000002,Match
6.8,-0.7,7.706000000005588,-0.7092630000000003,Match
6.9,-0.7,7.804000000003725,-0.7092630000000003,Match
7.0,-0.7,7.946000000003551,-0.7377120000000005,Match
7.1,-0.7,8.002000000000407,-0.6896430000000003,Match
7.2,-0.628571,8.10000000000582,-0.622935,Match
7.3,-0.528571,8.199000000000524,-0.5267969999999997,Match
7.4,-0.428571,8.323000000003958,-0.4787279999999996,Match
7.5,-0.328571,8.39600000000064,-0.2825280000000005,Match
7.6,-0.228571,8.49500000000262,-0.2776229999999999,Match
7.7,-0.128571,8.594000000004598,-0.1393019999999999,Match
7.8,-0.028571,8.693000000006577,-0.0284490000000001,Match
7.9,0.0,-,-,Deletion
8.0,0.0,8.79200000000128,-0.0235439999999995,Match
8.1,0.0,8.89100000000326,0.0,Match
8.2,0.0,8.989000000001397,0.0431639999999996,Match
8.3,0.0,9.088000000003376,0.0049049999999994,Match
8.4,0.0,9.187000000005357,0.0147150000000005,Match
8.5,0.0,9.286000000000058,-0.0578790000000001,Match
8.6,0.0,9.387000000002445,0.0333540000000006,Match
8.7,0.0,9.483000000000176,0.048068999999999,Match
8.8,0.0,9.582000000002154,-0.0480690000000001,Match
8.9,0.0,9.681000000004133,-0.00981,Match
9.0,0.0,9.780000000006112,-0.0716129999999997,Match
9.1,0.0,9.879000000000817,0.0333540000000006,Match
9.2,0.0,9.997000000003029,0.0147150000000005,Match
9.3,0.0,10.076000000000931,-0.0431639999999996,Match
9.4,0.0,10.174000000006345,0.0049049999999994,Match
9.5,0.0,10.27400000000489,-0.01962,Match
9.6,0.0,10.374000000003434,-0.0235439999999995,Match
9.7,0.0,10.471000000005006,-0.0431639999999996,Match
9.8,0.0,10.598000000005412,-0.0049049999999994,Match
9.9,0.0,10.669000000001688,-0.0480690000000001,Match
10.0,0.0,10.768000000003669,-0.0049049999999994,Match
10.1,0.0,10.866000000001804,-0.00981,Match
10.2,0.0,10.99000000000524,-0.00981,Match
10.3,0.0,11.064000000005764,0.0098099999999989,Match
10.4,0.0,11.163000000000466,0.0618029999999997,Match
10.5,0.0,11.262000000002445,0.0,Match
10.6,0.0,11.38300000000163,0.0529740000000007,Match
10.7,0.0,11.460000000006405,-0.0049049999999994,Match
10.8,0.0,11.55800000000454,0.028448999999999,Match
10.9,0.0,11.65700000000652,-0.0382590000000001,Match
11.0,0.0,11.756000000001222,0.048068999999999,Match
11.1,0.0,11.854000000006636,-0.0431639999999996,Match
11.2,0.0,11.973000000005412,0.0578790000000001,Match
11.3,0.0,12.052000000003318,-0.0235439999999995,Match
11.4,0.0,12.190000000002328,0.0049049999999994,Match
11.5,0.0,12.25,0.01962,Match
11.6,0.0,12.34900000000198,0.0098099999999989,Match
11.7,0.0,12.448000000003958,0.0431639999999996,Match
11.8,0.0,12.547000000005935,-0.0667080000000002,Match
11.9,0.0,12.645000000004076,0.0716130000000008,Match
12.0,0.0,12.7870000000039,-0.01962,Match
12.1,0.0,12.843000000000757,-0.0049049999999994,Match
12.2,0.0,12.942000000002736,-0.0765180000000003,Match
12.3,0.0,13.040000000000871,0.0049049999999994,Match
12.4,0.0,13.140000000006694,0.0,Match
12.5,0.0,13.24600000000646,0.0529740000000007,Match
12.6,0.0,13.33700000000681,-0.0863280000000003,Match
12.7,0.0,13.435000000004948,0.1010429999999997,Match
12.8,0.0,13.53399999999965,-0.0578790000000001,Match
12.9,0.0,13.63300000000163,0.01962,Match
13.0,0.0,13.732000000003609,-0.0284490000000001,Match
13.1,0.0,13.843000000000757,-0.0147149999999994,Match
13.2,0.0,13.929000000003724,0.0049049999999994,Match
13.3,0.0,14.057000000000698,0.0049049999999994,Match
13.4,0.0,14.126000000003842,-0.0049049999999994,Match
13.5,0.0,14.226000000002388,-0.01962,Match
13.6,0.0,14.324000000000524,0.0147150000000005,Match
13.7,0.0,14.432000000000698,-0.0578790000000001,Match
13.8,0.0,14.523000000001048,0.0618029999999997,Match
13.9,0.0,14.652000000001864,-0.0235439999999995,Match
14.0,0.0,14.719000000004598,0.0235439999999995,Match
14.1,0.0,14.819000000003143,-0.0284490000000001,Match
14.2,0.0,14.918000000005122,-0.00981,Match
14.3,0.0,15.038000000000466,-0.01962,Match
14.4,0.0,15.11500000000524,0.028448999999999,Match
14.5,0.0,15.215000000003783,0.0147150000000005,Match
14.6,0.0,15.31300000000192,-0.0529739999999996,Match
