dt-timestamp(s),dt-accel(m/s2),pt-timestamp(s),pt-accel(m/s2),operation
-,-,0.0,0.0,Insertion
-,-,0.0979999999981373,-0.0147149999999994,Insertion
-,-,0.1970000000001164,0.0,Insertion
-,-,0.2959999999948195,-0.00981,Insertion
-,-,0.3949999999967986,-0.0049049999999994,Insertion
-,-,0.4939999999987776,0.0,Insertion
-,-,0.5930000000007567,0.0,Insertion
-,-,0.6919999999954598,0.0,Insertion
-,-,0.7900000000008731,0.0049049999999994,Insertion
-,-,0.8889999999955762,-0.0049049999999994,Insertion
-,-,0.9879999999975552,0.0,Insertion
-,-,1.0859999999956926,0.0049049999999994,Insertion
-,-,1.1849999999976717,-0.00981,Insertion
-,-,1.2839999999996508,-0.00981,Insertion
-,-,1.3830000000016298,-0.00981,Insertion
-,-,1.481999999996333,0.0,Insertion
-,-,1.5799999999944705,-0.0049049999999994,Insertion
-,-,1.678999999996449,0.0,Insertion
-,-,1.778999999994994,0.0,Insertion
-,-,1.8770000000004077,0.0,Insertion
-,-,1.9759999999951103,-0.0049049999999994,Insertion
-,-,2.0749999999970896,-0.0147149999999994,Insertion
-,-,2.172999999995227,0.0,Insertion
-,-,2.2710000000006403,0.0,Insertion
-,-,2.3699999999953434,-0.0049049999999994,Insertion
-,-,2.470000000001164,0.0,Insertion
-,-,2.567999999999301,0.0049049999999994,Insertion
-,-,2.667000000001281,0.0,Insertion
-,-,2.764999999999418,-0.00981,Insertion
-,-,2.8649999999979627,-0.0049049999999994,Insertion
-,-,2.963999999999942,-0.0049049999999994,Insertion
-,-,3.061999999998079,-0.0049049999999994,Insertion
-,-,3.1599999999962165,-0.0049049999999994,Insertion
-,-,3.258999999998196,0.0,Insertion
-,-,3.358000000000174,0.0,Insertion
-,-,3.455999999998312,-0.00981,Insertion
-,-,3.555999999996857,-0.0147149999999994,Insertion
-,-,3.653999999994994,0.0,Insertion
-,-,3.752999999996973,0.0,Insertion
-,-,3.851999999998952,0.0,Insertion
-,-,3.9510000000009313,-0.0049049999999994,Insertion
0.0,0.0,4.048999999999069,0.0,Match
-,-,4.146999999997206,0.0049049999999994,Insertion
-,-,4.246999999995751,-0.0049049999999994,Insertion
-,-,4.349999999998545,-0.0049049999999994,Insertion
-,-,4.4429999999993015,-0.0049049999999994,Insertion
0.1,0.0,4.559999999997672,0.0,Match
0.2,0.0,4.640999999995984,-0.0049049999999994,Match
0.3,0.0,4.739999999997963,-0.0049049999999994,Match
0.4,0.0,4.838999999999942,0.0098099999999989,Match
0.5,0.0,4.937999999994645,0.0,Match
0.6,0.0,5.036000000000058,0.0,Match
0.7,0.0,5.134999999994761,0.0,Match
0.8,0.0,5.23399999999674,-0.0049049999999994,Match
0.9,0.0,5.332999999998719,0.0098099999999989,Match
1.0,0.0,5.430999999996857,0.0,Match
1.1,0.0,5.529999999998836,-0.0049049999999994,Match
1.2,0.0,5.629000000000815,0.0049049999999994,Match
1.3,0.0,5.726999999998952,0.0,Match
1.4,0.0,5.826000000000931,0.0,Match
1.5,0.0,5.924999999995634,0.0,Match
1.6,0.0,6.0239999999976135,-0.0049049999999994,Match
1.7,0.0,6.121999999995751,-0.0049049999999994,Match
1.8,0.0,6.222000000001572,-0.0049049999999994,Match
1.9,0.0,6.320999999996275,-0.0049049999999994,Match
2.0,0.0,6.419000000001688,-0.0049049999999994,Match
2.1,0.0,6.517999999996391,-0.0049049999999994,Match
2.2,0.0,6.6159999999945285,-0.00981,Match
2.3,0.0,6.714999999996508,-0.0049049999999994,Match
2.4,0.0,6.813999999998487,0.0,Match
2.5,0.0,6.913000000000466,-0.00981,Match
2.6,0.0,7.011999999995169,-0.0049049999999994,Match
2.7,0.0,7.110999999997148,-0.0049049999999994,Match
2.8,0.0,7.208999999995285,-0.0049049999999994,Match
2.9,0.0,7.307999999997264,0.0,Match
3.0,0.0,7.407999999995809,0.0,Match
3.1,0.0,7.506000000001222,0.0,Match
3.2,0.0,7.605999999999767,0.0,Match
3.3,0.0,7.703000000001339,0.0049049999999994,Match
3.4,0.0,7.800999999999476,-0.0049049999999994,Match
3.5,0.0,7.900999999998021,-0.0049049999999994,Match
3.6,0.0,8.0,0.0049049999999994,Match
3.7,0.0,8.098999999994703,-0.0049049999999994,Match
3.8,0.0,8.19999999999709,0.0,Match
3.9,0.0,8.29599999999482,-0.0049049999999994,Match
4.0,0.0,8.400999999998021,-0.0049049999999994,Match
4.1,0.0,8.493999999998778,-0.0049049999999994,Match
4.2,0.0,8.605999999999767,0.0049049999999994,Match
4.3,0.0,8.69199999999546,-0.00981,Match
4.4,0.0,8.81199999999808,0.0,Match
4.5,0.0,8.88799999999901,0.0049049999999994,Match
4.6,0.0,9.008999999998196,-0.0049049999999994,Match
4.7,0.0,9.085999999995693,-0.00981,Match
4.8,0.0,9.184999999997672,0.0,Match
4.9,0.0,9.28399999999965,-0.0049049999999994,Match
5.0,0.0,9.38300000000163,0.0,Match
5.1,0.0,9.481999999996331,-0.0049049999999994,Match
5.2,0.0,9.57999999999447,-0.00981,Match
-,-,9.67899999999645,-0.00981,Insertion
-,-,9.777999999998428,-0.0147149999999994,Insertion
-,-,9.877000000000407,0.01962,Insertion
5.3,0.0,9.974999999998545,0.0049049999999994,Match
-,-,10.074000000000524,0.01962,Insertion
-,-,10.17199999999866,0.0098099999999989,Insertion
5.4,0.0,10.271999999997206,0.0049049999999994,Match
5.5,0.0,10.369999999995343,-0.0049049999999994,Match
5.6,0.0,10.468999999997322,0.0,Match
5.7,0.0,10.56699999999546,0.0,Match
