epsilon,normalized_score,score,execution_time,process_time,trace_length
0.5,0.964,1928.0,17.93534803390503,17.934508992999326,2000
0.5,0.964,1928.0,18.16842269897461,18.167481314001634,2000
0.5,0.964,1928.0,17.922778844833374,17.921944083998824,2000
0.5,0.964,1928.0,18.285415649414062,18.284505734998675,2000
0.5,0.964,1928.0,18.18395757675171,18.18307359499886,2000
