epsilon,normalized_score,score,execution_time,process_time,trace_length
0.5,0.928,928.0,6.499663829803467,6.499319624999771,1000
0.5,0.928,928.0,6.566630840301514,6.566261739997572,1000
0.5,0.928,928.0,6.522938013076782,6.522650442999293,1000
0.5,0.928,928.0,6.588481664657593,6.588177550002001,1000
0.5,0.928,928.0,6.521642684936523,6.5212953869995545,1000
