epsilon,normalized_score,score,execution_time,process_time,trace_length
0.5,0.952,1428.0,11.71071720123291,11.710194740000588,1500
0.5,0.952,1428.0,11.603739023208618,11.603122196000186,1500
0.5,0.952,1428.0,11.541971683502197,11.541385675001948,1500
0.5,0.952,1428.0,11.623408079147339,11.622852256998158,1500
0.5,0.952,1428.0,11.551612854003906,11.55108201999974,1500
