epsilon,normalized_score,score,execution_time,process_time,trace_length
0.5,0.76,228.0,0.6208717823028564,0.620821505002823,300
0.5,0.76,228.0,0.6283185482025146,0.6282800609988044,300
0.5,0.76,228.0,0.6202805042266846,0.6202363970005536,300
0.5,0.76,228.0,0.6140084266662598,0.613959923000948,300
0.5,0.76,228.0,0.6223669052124023,0.6223205700007384,300
