epsilon,normalized_score,score,execution_time,process_time,trace_length
0.5,0.964,5784.0,162.84902834892273,162.84089520999987,6000
0.5,0.964,5784.0,164.62650871276855,164.6183289269975,6000
0.5,0.964,5784.0,163.91558170318604,163.90681645299992,6000
0.5,0.964,5784.0,163.1663887500763,163.1573319550007,6000
0.5,0.964,5784.0,164.09793949127197,164.08903892400122,6000
