epsilon,normalized_score,score,execution_time,process_time,trace_length
0.5,0.9424,2356.0,36.30647683143616,36.30495868900107,2500
0.5,0.9424,2356.0,36.252904415130615,36.25124547899759,2500
0.5,0.9424,2356.0,36.11713695526123,36.1155505789975,2500
0.5,0.9424,2356.0,36.77922177314758,36.777631872999336,2500
0.5,0.9424,2356.0,36.542502880096436,36.54082382400156,2500
