epsilon,normalized_score,score,execution_time,process_time,trace_length
0.5,0.9588571428571429,6712.0,232.44176602363586,232.42922511399956,7000
0.5,0.9588571428571429,6712.0,230.52995109558105,230.51786613899822,7000
0.5,0.9588571428571429,6712.0,230.64989733695984,230.63756755100258,7000
0.5,0.9588571428571429,6712.0,231.94510865211487,231.93263790499986,7000
0.5,0.9588571428571429,6712.0,232.57216048240662,232.55997984900023,7000
