epsilon,normalized_score,score,execution_time,process_time,trace_length
0.5,0.856,428.0,2.1576292514801025,2.157464338000864,500
0.5,0.856,428.0,2.1529147624969482,2.1527519399969606,500
0.5,0.856,428.0,2.1668341159820557,2.166715404997376,500
0.5,0.856,428.0,2.1613943576812744,2.1612334409983305,500
0.5,0.856,428.0,2.1880319118499756,2.187896103001549,500
