epsilon,normalized_score,score,execution_time,process_time,trace_length
0.5,0.9588571428571429,3356.0,58.27302408218384,58.27035548499771,3500
0.5,0.9588571428571429,3356.0,57.99100661277771,57.988586036000925,3500
0.5,0.9588571428571429,3356.0,57.43684530258179,57.43508263699914,3500
0.5,0.9588571428571429,3356.0,57.93570590019226,57.93379579999964,3500
0.5,0.9588571428571429,3356.0,58.188310861587524,58.185741180997866,3500
