epsilon,normalized_score,score,execution_time,process_time,trace_length
0.5,1.0,100.0,0.013902902603149414,0.013896380998630775,100
0.5,1.0,100.0,0.013461112976074219,0.013454949999868404,100
0.5,1.0,100.0,0.01335763931274414,0.013351626999792643,100
0.5,1.0,100.0,0.013337135314941406,0.013331005000509322,100
0.5,1.0,100.0,0.01394343376159668,0.013936842999100918,100
