epsilon,normalized_score,score,execution_time,process_time,trace_length
0.5,0.952,2856.0,46.95187282562256,46.94982298600007,3000
0.5,0.952,2856.0,46.22924757003784,46.22720767200008,3000
0.5,0.952,2856.0,46.57901453971863,46.57688100999803,3000
0.5,0.952,2856.0,46.74093270301819,46.73806633099957,3000
0.5,0.952,2856.0,46.65060305595398,46.64853482300168,3000
