delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.0,0.0,0.005623340606689453,0.00561725100124022,18
6.0,0.0,0.0,0.0059816837310791016,0.005975331998342881,18
6.0,0.0,0.0,0.005589962005615234,0.005583720001595793,18
6.0,0.0,0.0,0.005655527114868164,0.005649456001265207,18
6.0,0.0,0.0,0.005929708480834961,0.005917604998103343,18
