trace_length,execution_time,process_time,number_snaps
120,0.2167696952819824,0.2167608339987055,10000
120,0.2203686237335205,0.2203590270000859,10000
120,0.2177374362945556,0.2176937040021584,10000
120,0.2163009643554687,0.2162809660003404,10000
120,0.2213368415832519,0.221317875002569,10000
12,0.0029735565185546,0.0029677969978365,1000
12,0.0029041767120361,0.0028976110006624,1000
12,0.0028944015502929,0.0028883599989057,1000
12,0.0028741359710693,0.0028682250012934,1000
12,0.0029408931732177,0.0029346340015763,1000
0,0.0006976127624511,0.0006908299983479,100
0,0.0006322860717773,0.0006257339991861,100
0,0.0006413459777832,0.0006347479975374,100
0,0.000596284866333,0.0005902810007683,100
0,0.0006041526794433,0.0005979439993097,100
18,0.0056233406066894,0.0056172510012402,1500
18,0.0059816837310791,0.0059753319983428,1500
18,0.0055899620056152,0.0055837200015957,1500
18,0.0056555271148681,0.0056494560012652,1500
18,0.0059297084808349,0.0059176049981033,1500
24,0.0093564987182617,0.0093504309988929,2000
24,0.0095374584197998,0.0095308790005219,2000
24,0.0093441009521484,0.0093378929996106,2000
24,0.0096645355224609,0.009658060997026,2000
24,0.0096774101257324,0.0096708870005386,2000
3,0.0006098747253417,0.0006037249986547,200
3,0.0005838871002197,0.0005779690000053,200
3,0.0006372928619384,0.0006311860015557,200
3,0.0006265640258789,0.0006201949981914,200
3,0.0006017684936523,0.0005960520029475,200
30,0.0142960548400878,0.0142898579979373,2500
30,0.0145249366760253,0.0145186130030197,2500
30,0.0145454406738281,0.0145389330027683,2500
30,0.0142903327941894,0.0142840940025052,2500
30,0.0149173736572265,0.0149104979973344,2500
36,0.0206570625305175,0.02065112299897,3000
36,0.0204980373382568,0.0204917539995221,3000
36,0.0213050842285156,0.0212986190017545,3000
36,0.0204017162322998,0.0203954630014777,3000
36,0.020735740661621,0.0207295629988948,3000
3,0.0008552074432373,0.0008485180005664,300
3,0.0008192062377929,0.0008130550013447,300
3,0.0007765293121337,0.0007701190006628,300
3,0.0008468627929687,0.0008400780025112,300
3,0.0008888244628906,0.000881883999682,300
42,0.0271668434143066,0.02716066100038,3500
42,0.0277721881866455,0.0277656969992676,3500
42,0.0278236865997314,0.0278025200022966,3500
42,0.0284852981567382,0.0284789539982739,3500
42,0.0271854400634765,0.0271773540007416,3500
48,0.0360808372497558,0.0360742850025417,4000
48,0.0361678600311279,0.0361612839988083,4000
48,0.0352084636688232,0.0352020329992228,4000
48,0.0355551242828369,0.0355338219997065,4000
48,0.0358133316040039,0.0358071230002678,4000
4,0.0009069442749023,0.000900052000361,400
4,0.0008320808410644,0.0008257670015154,400
4,0.0008125305175781,0.0008066079972195,400
4,0.0008723735809326,0.0008661299980303,400
4,0.0008583068847656,0.0008523500000592,400
54,0.0453717708587646,0.0453652149990375,4500
54,0.0454416275024414,0.0454247000016039,4500
54,0.0449249744415283,0.0449181440017127,4500
54,0.0450496673583984,0.0450433139994856,4500
54,0.0464329719543457,0.0464260400003695,4500
60,0.0567336082458496,0.056714472000749,5000
60,0.0557615756988525,0.0557546799973351,5000
60,0.0553977489471435,0.0553911149982013,5000
60,0.0558273792266845,0.0558206550012982,5000
60,0.0579023361206054,0.0578953270014608,5000
6,0.0010931491851806,0.0010871559970837,500
6,0.0012073516845703,0.0012011059989163,500
6,0.0011484622955322,0.0011424790027376,500
6,0.0011847019195556,0.0011785950009652,500
6,0.0010874271392822,0.0010814249981194,500
72,0.0797009468078613,0.0796798659976047,6000
72,0.0819113254547119,0.0819032879990118,6000
72,0.0794801712036132,0.079473402001895,6000
72,0.0825667381286621,0.0825593989975459,6000
72,0.0807540416717529,0.0807399730001634,6000
84,0.1136295795440673,0.113622058997862,7000
84,0.1160368919372558,0.1160284440011309,7000
84,0.1089727878570556,0.1089644149978994,7000
84,0.1079409122467041,0.1079178889995091,7000
84,0.108281135559082,0.1082743769984517,7000
96,0.1400918960571289,0.1400780280018807,8000
96,0.1410589218139648,0.1410376900021219,8000
96,0.1421406269073486,0.1421328840006026,8000
96,0.1396939754486084,0.1396865690003323,8000
96,0.1410799026489257,0.1410602159994596,8000
108,0.1798102855682373,0.1798025439966295,9000
108,0.1773810386657714,0.1773724899976514,9000
108,0.1814663410186767,0.181417327003146,9000
108,0.1750624179840088,0.1750539439999556,9000
108,0.1784944534301757,0.178461793999304,9000
9984,1635.8759689331057,1635.8158360840025,10000
9984,1627.9644696712494,1627.9092676910004,10000
9984,1643.5581285953522,1643.4969691169972,10000
9984,1636.8336055278778,1636.7761696029993,10000
9984,1649.845601797104,1649.7851493059934,10000
1000,17.77887988090515,17.778047395999998,1000
1000,17.558469533920288,17.557610149,1000
1000,17.514744758605957,17.514118879999998,1000
1000,17.599729299545288,17.599081494999993,1000
1000,17.478601932525635,17.47793073199999,1000
100,0.1705884933471679,0.1705792839999995,100
100,0.1732532978057861,0.1732411119999994,100
100,0.1711974143981933,0.171174734,100
100,0.1733911037445068,0.1733832769999992,100
100,0.1741917133331298,0.1741836219999992,100
1500,39.816033601760864,39.81410480599999,1500
1500,40.38171982765198,40.379960807,1500
1500,40.41462182998657,40.41315737199997,1500
1500,40.47625041007996,40.47487547000003,1500
1500,41.05556678771973,41.05406895799996,1500
2000,72.07133030891418,72.06828601699999,2000
2000,71.04485321044922,71.04229093599997,2000
2000,71.89432430267334,71.89183219200004,2000
2000,71.89638948440552,71.89359420899996,2000
2000,72.68886423110962,71.69824227000004,2000
200,0.7060098648071289,0.705926432,200
200,0.7048280239105225,0.7048096389999987,200
200,0.7001676559448242,0.7001004240000004,200
200,0.7072098255157471,0.7071642380000007,200
200,0.7051451206207275,0.7051101460000009,200
2500,110.28381943702698,110.28242500099998,2500
2500,111.89875650405884,111.89484750100009,2500
2500,112.343674659729,112.33574619,2500
2500,110.57438898086548,110.56795938300002,2500
2500,112.0159342288971,112.00825772000007,2500
3000,160.31524205207825,160.30501209499994,3000
3000,161.25295209884644,161.24353387799988,3000
3000,158.20024132728577,158.18998934700016,3000
3000,160.4595136642456,160.44879567199996,3000
3000,161.7871127128601,161.7770524120001,3000
300,1.57487154006958,1.5748172720000009,300
300,1.547142505645752,1.5470564710000012,300
300,1.5939185619354248,1.593867873999999,300
300,1.614382028579712,1.6143110269999994,300
300,1.5868852138519287,1.5867765239999976,300
3500,220.499404668808,220.4848131499998,3500
3500,217.08451676368716,217.07123555599992,3500
3500,217.8272399902344,217.81412728799975,3500
3500,219.8754949569702,219.860307379,3500
3500,219.6903605461121,219.67467698100015,3500
4000,282.31517577171326,282.29683011199995,4000
4000,287.1855049133301,287.1681551030001,4000
4000,283.41481041908264,283.3974359849999,4000
4000,284.3688316345215,284.350556243,4000
4000,285.2957737445832,285.2776416730003,4000
400,2.8315114974975586,2.831365327999997,400
400,2.852909564971924,2.852822431,400
400,2.8357155323028564,2.835556009000001,400
400,2.8126890659332275,2.8125376210000006,400
400,2.86159610748291,2.861473453999995,400
4500,362.089373588562,362.06625882000026,4500
4500,361.3637306690216,361.3404994860002,4500
4500,357.0933735370636,357.0709843069999,4500
4500,362.43298292160034,362.409604509,4500
4500,359.9425046443939,359.91941113600024,4500
5000,449.5579855442047,449.5286777539996,5000
5000,447.4729874134064,447.4377428450007,5000
5000,448.3243215084076,448.2917363840006,5000
5000,447.59413743019104,447.5641552810002,5000
5000,447.2277319431305,447.19791583000097,5000
500,4.380650520324707,4.380440923999998,500
500,4.441187620162964,4.441014956000004,500
500,4.452186107635498,4.451986700000006,500
500,4.554386377334595,4.554145057,500
500,4.429967403411865,4.429748236999998,500
6000,646.4104619026184,646.3684463319987,6000
6000,640.5182704925537,640.4755911619995,6000
6000,637.8606865406036,637.822593031,6000
6000,637.2254838943481,637.1900622859994,6000
6000,640.9653010368347,640.9308065860005,6000
7000,872.0935316085815,872.041081755,7000
7000,875.7349066734314,875.6824916259993,7000
7000,901.7678620815276,901.6302944189993,7000
7000,858.3806285858154,857.5608167049995,7000
7000,866.8228418827057,866.7843172649991,7000
8000,1124.6259882450104,1124.5606944650008,8000
8000,1127.2196390628817,1127.1513993000008,8000
8000,1112.1028227806091,1112.0412343520002,8000
8000,1124.6182165145874,1124.5264022299998,8000
8000,1128.0093512535095,1127.8895249829984,8000
9000,1378.9820742607117,1378.8865955119982,9000
9000,1325.8883986473083,1325.8440643190006,9000
9000,1333.6777255535126,1333.6304610359985,9000
9000,1324.972764968872,1324.927150710002,9000
9000,1329.2826597690582,1329.226648115,9000
