delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.029125,233.0,1124.6259882450104,1124.5606944650008,8000
6.0,0.029125,233.0,1127.2196390628815,1127.1513993000008,8000
6.0,0.029125,233.0,1112.1028227806091,1112.0412343520002,8000
6.0,0.029125,233.0,1124.6182165145874,1124.5264022299998,8000
6.0,0.029125,233.0,1128.0093512535095,1127.8895249829984,8000
