delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.024,36.0,39.816033601760864,39.81410480599999,1500
6.0,0.024,36.0,40.38171982765198,40.379960807,1500
6.0,0.024,36.0,40.41462182998657,40.41315737199997,1500
6.0,0.024,36.0,40.476250410079956,40.47487547000003,1500
6.0,0.024,36.0,41.05556678771973,41.05406895799996,1500
