delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.0,0.0,0.21676969528198242,0.2167608339987055,120
6.0,0.0,0.0,0.2203686237335205,0.22035902700008592,120
6.0,0.0,0.0,0.21773743629455566,0.21769370400215848,120
6.0,0.0,0.0,0.21630096435546875,0.2162809660003404,120
6.0,0.0,0.0,0.22133684158325195,0.22131787500256905,120
