delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.0,0.0,0.05673360824584961,0.05671447200074908,60
6.0,0.0,0.0,0.05576157569885254,0.05575467999733519,60
6.0,0.0,0.0,0.055397748947143555,0.055391114998201374,60
6.0,0.0,0.0,0.05582737922668457,0.05582065500129829,60
6.0,0.0,0.0,0.05790233612060547,0.05789532700146083,60
