delta,normalized_score,score,execution_time,process_time,trace_length
6.0,1,0,0.0006976127624511719,0.0006908299983479083,0
6.0,1,0,0.0006322860717773438,0.0006257339991861954,0
6.0,1,0,0.0006413459777832031,0.0006347479975374881,0
6.0,1,0,0.0005962848663330078,0.0005902810007683001,0
6.0,1,0,0.0006041526794433594,0.0005979439993097913,0
