delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.027555555555555555,124.0,362.089373588562,362.06625882000026,4500
6.0,0.027555555555555555,124.0,361.3637306690216,361.3404994860002,4500
6.0,0.027555555555555555,124.0,357.0933735370636,357.0709843069999,4500
6.0,0.027555555555555555,124.0,362.43298292160034,362.409604509,4500
6.0,0.027555555555555555,124.0,359.9425046443939,359.91941113600024,4500
