delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.029,203.0,872.0935316085815,872.041081755,7000
6.0,0.029,203.0,875.7349066734314,875.6824916259993,7000
6.0,0.029,203.0,901.7678620815277,901.6302944189993,7000
6.0,0.029,203.0,858.3806285858154,857.5608167049995,7000
6.0,0.029,203.0,866.8228418827057,866.7843172649991,7000
