delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.026,26.0,17.77887988090515,17.778047395999998,1000
6.0,0.026,26.0,17.558469533920288,17.557610149,1000
6.0,0.026,26.0,17.514744758605957,17.514118879999998,1000
6.0,0.026,26.0,17.599729299545288,17.599081494999993,1000
6.0,0.026,26.0,17.478601932525635,17.47793073199999,1000
