delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.03,12.0,2.8315114974975586,2.831365327999997,400
6.0,0.03,12.0,2.852909564971924,2.852822431,400
6.0,0.03,12.0,2.8357155323028564,2.835556009000001,400
6.0,0.03,12.0,2.8126890659332275,2.8125376210000006,400
6.0,0.03,12.0,2.86159610748291,2.861473453999995,400
