delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.029222222222222222,263.0,1378.9820742607117,1378.8865955119982,9000
6.0,0.029222222222222222,263.0,1325.8883986473083,1325.8440643190006,9000
6.0,0.029222222222222222,263.0,1333.6777255535126,1333.6304610359985,9000
6.0,0.029222222222222222,263.0,1324.972764968872,1324.927150710002,9000
6.0,0.029222222222222222,263.0,1329.2826597690582,1329.226648115,9000
