delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.028,112.0,282.31517577171326,282.29683011199995,4000
6.0,0.028,112.0,287.1855049133301,287.1681551030001,4000
6.0,0.028,112.0,283.41481041908264,283.3974359849999,4000
6.0,0.028,112.0,284.3688316345215,284.350556243,4000
6.0,0.028,112.0,285.29577374458313,285.2776416730003,4000
