delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.0,0.0,0.0029735565185546875,0.002967796997836558,12
6.0,0.0,0.0,0.002904176712036133,0.0028976110006624367,12
6.0,0.0,0.0,0.0028944015502929688,0.0028883599989057984,12
6.0,0.0,0.0,0.002874135971069336,0.0028682250012934674,12
6.0,0.0,0.0,0.0029408931732177734,0.0029346340015763417,12
