delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.03,9.0,1.57487154006958,1.5748172720000007,300
6.0,0.03,9.0,1.547142505645752,1.5470564710000012,300
6.0,0.03,9.0,1.5939185619354248,1.593867873999999,300
6.0,0.03,9.0,1.614382028579712,1.6143110269999994,300
6.0,0.03,9.0,1.5868852138519287,1.5867765239999976,300
