delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.026333333333333334,79.0,160.31524205207825,160.30501209499994,3000
6.0,0.026333333333333334,79.0,161.25295209884644,161.24353387799988,3000
6.0,0.026333333333333334,79.0,158.20024132728577,158.18998934700016,3000
6.0,0.026333333333333334,79.0,160.4595136642456,160.44879567199996,3000
6.0,0.026333333333333334,79.0,161.7871127128601,161.7770524120001,3000
