delta,normalized_score,score,execution_time,process_time,trace_length
6.0,0.0245,49.0,72.07133030891418,72.06828601699999,2000
6.0,0.0245,49.0,71.04485321044922,71.04229093599997,2000
6.0,0.0245,49.0,71.89432430267334,71.89183219200004,2000
6.0,0.0245,49.0,71.89638948440552,71.89359420899996,2000
6.0,0.0245,49.0,72.68886423110962,71.69824227000004,2000
