time,execution_interval,heater_on,fan_on,t1,time_t1,t2,time_t2,t3,time_t3,elapsed,average_temperature,2P_Model,4P_Model
105.0398216,3,FALSE,TRUE,21.25,1608639899,34.312,1608639900,30.625,1608639901,2.655800104,32.4685,30.434277,22.5935
107.9999881,3,TRUE,TRUE,21.25,1608639902,34.437,1608639903,30.812,1608639904,2.615588188,32.6245,30.45824317,22.5935
111.0399845,3,TRUE,TRUE,21.25,1608639905,34.562,1608639906,31,1608639907,2.655125856,32.781,31.04798765,22.5935
114.0000069,3,TRUE,TRUE,21.25,1608639908,34.75,1608639909,31.187,1608639910,2.614738464,32.9685,31.61854521,22.5935
117.0399904,3,TRUE,TRUE,21.25,1608639911,34.937,1608639912,31.375,1608639913,2.654263258,33.156,32.20266526,22.5935
119.9999833,3,TRUE,TRUE,21.25,1608639914,35.187,1608639915,31.625,1608639916,2.613839626,33.406,32.76961946,22.5935
123.0399818,3,TRUE,TRUE,21.25,1608639917,35.5,1608639918,31.875,1608639919,2.653375387,33.6875,33.35005917,22.5935
126.000596,3,TRUE,TRUE,21.25,1608639920,35.812,1608639921,32.125,1608639922,2.613572598,33.9685,33.91355646,22.5935
129.0399735,3,FALSE,TRUE,21.25,1608639923,36.125,1608639924,32.375,1608639925,2.652484179,34.25,34.43132902,22.5935
131.9999917,3,FALSE,TRUE,21.25,1608639926,36.562,1608639927,32.625,1608639928,2.612082958,34.5935,34.38653097,22.5935
135.0802133,3,FALSE,TRUE,21.25,1608639929,36.875,1608639930,32.875,1608639931,2.691840649,34.875,34.34394123,22.5935
137.9999812,3,FALSE,TRUE,21.25,1608639932,37.187,1608639933,33.125,1608639934,2.611234426,35.156,34.30369753,22.5935
141.0408895,3,FALSE,TRUE,21.25,1608639935,37.437,1608639936,33.375,1608639937,2.651680946,35.406,34.26191562,22.5935
143.9999795,3,FALSE,TRUE,21.312,1608639938,37.687,1608639939,33.625,1608639940,2.610356569,35.656,34.22140318,22.5935
147.0399892,3,FALSE,TRUE,21.25,1608639941,37.875,1608639942,33.875,1608639943,2.649894953,35.875,34.18007701,22.5935
149.9993558,3,FALSE,TRUE,21.312,1608639944,38.062,1608639945,34.062,1608639946,2.608777761,36.062,34.13981449,22.5935
153.0399685,3,FALSE,TRUE,21.25,1608639947,38.25,1608639948,34.312,1608639949,2.649019241,36.281,34.09874124,22.5935
156.0018375,3,FALSE,TRUE,21.25,1608639950,38.375,1608639951,34.437,1608639952,2.610471725,36.406,34.05868143,22.5935
159.0399711,3,FALSE,TRUE,21.25,1608639953,38.437,1608639954,34.625,1608639955,2.648135424,36.531,34.01772111,22.5935
161.9999933,3,FALSE,TRUE,21.25,1608639956,38.562,1608639957,34.812,1608639958,2.60773778,36.687,33.97793988,22.5935
165.0397468,3,FALSE,TRUE,21.25,1608639959,38.625,1608639960,35,1608639961,2.647000074,36.8125,33.93721609,22.5935
167.9999769,3,FALSE,TRUE,21.25,1608639962,38.687,1608639963,35.125,1608639964,2.606836557,36.906,33.89768292,22.5935
171.0404644,3,FALSE,TRUE,21.25,1608639965,38.687,1608639966,35.312,1608639967,2.646855116,36.9995,33.85720617,22.5935
173.9999757,3,FALSE,TRUE,21.25,1608639968,38.75,1608639969,35.375,1608639970,2.60594964,37.0625,33.81793183,22.5935
177.0402873,3,FALSE,TRUE,21.312,1608639971,38.75,1608639972,35.5,1608639973,2.645787954,37.125,33.77773157,22.5935
180.0000002,3,FALSE,TRUE,21.25,1608639974,38.75,1608639975,35.5,1608639976,2.605071545,37.125,33.73887962,22.5935
183.0399942,3,FALSE,TRUE,21.25,1608639977,38.687,1608639978,35.687,1608639979,2.644589663,37.187,33.69891695,22.5935
186.0005188,3,FALSE,TRUE,21.25,1608639980,38.687,1608639981,35.687,1608639982,2.604677439,37.187,33.66012246,22.5935
189.0399892,3,FALSE,TRUE,21.312,1608639983,38.625,1608639984,35.812,1608639985,2.643668413,37.2185,33.62043817,22.5935
192.0099881,3,FALSE,TRUE,21.312,1608639986,38.625,1608639987,35.875,1608639988,2.613229036,37.25,33.58196009,22.5935
195.0399756,3,FALSE,TRUE,21.25,1608639989,38.562,1608639990,36,1608639991,2.642765284,37.281,33.54280864,22.5935
198.0000403,3,FALSE,TRUE,21.25,1608639992,38.5,1608639993,36,1608639994,2.602408886,37.25,33.50450538,22.59350001
201.0499947,3,FALSE,TRUE,21.25,1608639995,38.437,1608639996,36.062,1608639997,2.651917219,37.2495,33.465165,22.59350001
203.9999888,3,FALSE,TRUE,21.312,1608639998,38.437,1608639999,36.125,1608640000,2.601473331,37.281,33.42725104,22.59350001
207.0399854,3,FALSE,TRUE,21.25,1608640001,38.375,1608640002,36.187,1608640003,2.641008377,37.281,33.38846618,22.59350001
209.9999943,3,FALSE,TRUE,21.25,1608640004,38.312,1608640005,36.187,1608640006,2.600601435,37.2495,33.35064453,22.59350001
213.0399542,3,FALSE,TRUE,21.25,1608640007,38.25,1608640008,36.187,1608640009,2.640089035,37.2185,33.31192519,22.59350001
215.9999883,3,FALSE,TRUE,21.25,1608640010,38.187,1608640011,36.187,1608640012,2.599712133,37.187,33.2743429,22.59350001
219.039942,3,FALSE,TRUE,21.25,1608640013,38.062,1608640014,36.25,1608640015,2.639187813,37.156,33.23586778,22.59350001
221.9999986,3,FALSE,TRUE,21.25,1608640016,38,1608640017,36.187,1608640018,2.598824739,37.0935,33.19852219,22.59350001
225.0398259,3,FALSE,TRUE,21.25,1608640019,37.937,1608640020,36.25,1608640021,2.638146162,37.0935,33.16029127,22.59350001
228.0003686,3,FALSE,TRUE,21.25,1608640022,37.875,1608640023,36.187,1608640024,2.598281384,37.031,33.12317507,22.59350001
231.0399971,3,FALSE,TRUE,21.25,1608640025,37.812,1608640026,36.187,1608640027,2.63897562,36.9995,33.08518771,22.59350001
234.0808187,3,FALSE,TRUE,21.25,1608640028,37.687,1608640029,36.187,1608640030,2.67780757,36.937,33.04730706,22.59350001
237.0398333,3,FALSE,TRUE,21.25,1608640031,37.625,1608640032,36.125,1608640033,2.636418343,36.875,33.0105619,22.59350001
240.079967,3,FALSE,TRUE,21.25,1608640034,37.562,1608640035,36.125,1608640036,2.676121712,36.8435,32.97292859,22.59350001
243.0399733,3,FALSE,TRUE,21.312,1608640037,37.437,1608640038,36.125,1608640039,2.63573885,36.781,32.93642181,22.59350001
246.0799592,3,FALSE,TRUE,21.25,1608640040,37.375,1608640041,36.062,1608640042,2.675296307,36.7185,32.89920613,22.59350001
249.0399537,3,FALSE,TRUE,21.25,1608640043,37.312,1608640044,36.062,1608640045,2.634895086,36.687,32.86290856,22.59350001
252.0799644,3,FALSE,TRUE,21.312,1608640046,37.187,1608640047,36,1608640048,2.674482107,36.5935,32.82577027,22.59350001
255.0399611,3,FALSE,TRUE,21.25,1608640049,37.125,1608640050,36,1608640051,2.634086847,36.5625,32.78987914,22.59350001
258.0799515,3,FALSE,TRUE,21.25,1608640052,37.062,1608640053,35.937,1608640054,2.673652411,36.4995,32.75295255,22.59350001
261.0399835,3,FALSE,TRUE,21.25,1608640055,37,1608640056,35.875,1608640057,2.63329339,36.4375,32.71711192,22.59350001
264.0799522,3,FALSE,TRUE,21.25,1608640058,36.875,1608640059,35.875,1608640060,2.672827244,36.375,32.68041964,22.59350001
267.0399683,3,FALSE,TRUE,21.25,1608640061,36.812,1608640062,35.812,1608640063,2.632452726,36.312,32.6448052,22.59350001
270.0800011,3,FALSE,TRUE,21.25,1608640064,36.75,1608640065,35.812,1608640066,2.672055006,36.281,32.60834351,22.59350001
273.0399938,3,FALSE,TRUE,21.312,1608640067,36.687,1608640068,35.75,1608640069,2.631845713,36.2185,32.57297284,22.59350001
276.0799878,3,FALSE,TRUE,21.312,1608640070,36.562,1608640071,35.687,1608640072,2.671401501,36.1245,32.53694106,22.59350001
279.0399878,3,FALSE,TRUE,21.25,1608640073,36.437,1608640074,35.625,1608640075,2.631000996,36.031,32.5019481,22.59350001
282.0799854,3,FALSE,TRUE,21.312,1608640076,36.375,1608640077,35.562,1608640078,2.670558691,35.9685,32.46596378,22.59350001
285.039794,3,FALSE,TRUE,21.25,1608640079,36.312,1608640080,35.5,1608640081,2.629948616,35.906,32.43119593,22.59350001
288.0795274,3,FALSE,TRUE,21.25,1608640082,36.25,1608640083,35.437,1608640084,2.66922307,35.8435,32.39542008,22.59350001
291.0399718,3,FALSE,TRUE,21.312,1608640085,36.187,1608640086,35.437,1608640087,2.629319429,35.812,32.36070754,22.59350001
294.0799515,3,FALSE,TRUE,21.25,1608640088,36.062,1608640089,35.375,1608640090,2.668854713,35.7185,32.3253341,22.59350001
297.0401275,3,FALSE,TRUE,21.25,1608640091,36,1608640092,35.312,1608640093,2.628638744,35.656,32.29082245,22.59350001
300.1599791,3,FALSE,TRUE,21.25,1608640094,35.937,1608640095,35.25,1608640096,2.748050451,35.5935,32.25456738,22.59350001
303.0399637,3,FALSE,TRUE,21.312,1608640097,35.812,1608640098,35.187,1608640099,2.627705812,35.4995,32.22122436,22.59350001
306.0800035,3,FALSE,TRUE,21.25,1608640100,35.75,1608640101,35.125,1608640102,2.666868925,35.4375,32.18629655,22.59350001
309.0399873,3,FALSE,TRUE,21.312,1608640103,35.687,1608640104,35.062,1608640105,2.626437902,35.3745,32.15223927,22.59350001
312.0799882,3,FALSE,TRUE,21.312,1608640106,35.625,1608640107,35.062,1608640108,2.665987015,35.3435,32.11755367,22.59350001
315.0399702,3,FALSE,TRUE,21.25,1608640109,35.562,1608640110,35,1608640111,2.625570536,35.281,32.08386762,22.59350001
318.0806615,3,FALSE,TRUE,21.25,1608640112,35.562,1608640113,34.937,1608640114,2.66581893,35.2495,32.04919215,22.59350001
321.039994,3,FALSE,TRUE,21.25,1608640115,35.375,1608640116,34.875,1608640117,2.624731064,35.125,32.01555222,22.59350001
324.0799839,3,FALSE,TRUE,21.25,1608640118,35.312,1608640119,34.75,1608640120,2.664272547,35.031,31.98110454,22.59350001
327.0408101,3,FALSE,TRUE,21.312,1608640121,35.25,1608640122,34.687,1608640123,2.624687433,34.9685,31.94767882,22.59350001
330.0804391,3,FALSE,TRUE,21.25,1608640124,35.25,1608640125,34.687,1608640126,2.663862228,34.9685,31.9136309,22.59350001
333.039988,3,FALSE,TRUE,21.312,1608640127,35.062,1608640128,34.687,1608640129,2.622993231,34.8745,31.88042803,22.59350001
336.0813966,3,FALSE,TRUE,21.25,1608640130,35,1608640131,34.5,1608640132,2.663951397,34.75,31.84657544,22.59350001
339.0399745,3,FALSE,TRUE,21.312,1608640133,34.937,1608640134,34.437,1608640135,2.622116327,34.687,31.81359228,22.59350001
342.0808184,3,FALSE,TRUE,21.312,1608640136,34.812,1608640137,34.375,1608640138,2.662516356,34.5935,31.77998099,22.59350001
345.0500796,3,FALSE,TRUE,21.25,1608640139,34.812,1608640140,34.312,1608640141,2.631364822,34.562,31.74724411,22.59350001
348.0807476,3,FALSE,TRUE,21.312,1608640142,34.687,1608640143,34.25,1608640144,2.661595583,34.4685,31.71377753,22.59350001
351.0410328,3,FALSE,TRUE,21.312,1608640145,34.625,1608640146,34.187,1608640147,2.621470451,34.406,31.68136686,22.59350001
354.0807483,3,FALSE,TRUE,21.312,1608640148,34.562,1608640149,34.125,1608640150,2.660728216,34.3435,31.64818988,22.59350001
357.0399909,3,FALSE,TRUE,21.312,1608640151,34.5,1608640152,34.062,1608640153,2.619558334,34.281,31.6159932,22.59350001
360.0808265,3,FALSE,TRUE,21.25,1608640154,34.5,1608640155,34,1608640156,2.659938574,34.25,31.58299218,22.59350001
363.0399809,3,FALSE,TRUE,21.25,1608640157,34.375,1608640158,33.937,1608640159,2.618669748,34.156,31.5508047,22.59350001
366.0802476,3,FALSE,TRUE,21.312,1608640160,34.25,1608640161,33.937,1608640162,2.658483982,34.0935,31.51786216,22.59350001
369.0399773,3,FALSE,TRUE,21.312,1608640163,34.25,1608640164,33.812,1608640165,2.617795706,34.031,31.48606793,22.59350001
372.0799775,3,FALSE,TRUE,21.312,1608640166,34.187,1608640167,33.75,1608640168,2.657336473,33.9685,31.45351277,22.59350001
375.0405962,3,FALSE,TRUE,21.312,1608640169,34.125,1608640170,33.687,1608640171,2.617543459,33.906,31.42190783,22.59350001
378.0807469,3,FALSE,TRUE,21.312,1608640172,34,1608640173,33.625,1608640174,2.657241583,33.8125,31.38955637,22.59350001
381.1199982,3,FALSE,TRUE,21.25,1608640175,34,1608640176,33.562,1608640177,2.696075678,33.781,31.35729474,22.59350001
384.0807543,3,FALSE,TRUE,21.25,1608640178,33.937,1608640179,33.5,1608640180,2.656443834,33.7185,31.32579284,22.59350001
387.039984,3,FALSE,TRUE,21.312,1608640181,33.875,1608640182,33.437,1608640183,2.615257502,33.656,31.29442635,22.59350001
390.0815086,3,FALSE,TRUE,21.312,1608640184,33.75,1608640185,33.437,1608640186,2.656301737,33.5935,31.26246961,22.59350001
393.200017,3,FALSE,TRUE,21.312,1608640187,33.75,1608640188,33.375,1608640189,2.774420977,33.5625,31.22980901,22.59350001
396.0801919,3,FALSE,TRUE,21.312,1608640190,33.687,1608640191,33.375,1608640192,2.654295206,33.531,31.19973975,22.59350001
399.0399783,3,FALSE,TRUE,21.312,1608640193,33.562,1608640194,33.25,1608640195,2.613655806,33.406,31.16893431,22.59350001
402.0799906,3,FALSE,TRUE,21.25,1608640196,33.5,1608640197,33.125,1608640198,2.653208017,33.3125,31.13737277,22.59350001
405.0500653,3,FALSE,TRUE,21.312,1608640199,33.5,1608640200,33.125,1608640201,2.622861862,33.3125,31.10647931,22.59350001
408.079988,3,FALSE,TRUE,21.312,1608640202,33.375,1608640203,33.062,1608640204,2.652339458,33.2185,31.07524382,22.59350001
411.0397542,3,FALSE,TRUE,21.312,1608640205,33.312,1608640206,33,1608640207,2.61158514,33.156,31.04482646,22.59350001
414.0799851,3,FALSE,TRUE,21.25,1608640208,33.312,1608640209,32.937,1608640210,2.651376486,33.1245,31.0136598,22.59350001
417.0399885,3,FALSE,TRUE,21.312,1608640211,33.187,1608640212,32.875,1608640213,2.610957146,33.031,30.98325594,22.59350001
420.0799229,3,FALSE,TRUE,21.312,1608640214,33.187,1608640215,32.812,1608640216,2.650402308,32.9995,30.95231155,22.59350001
423.0400293,3,FALSE,TRUE,21.312,1608640217,33.062,1608640218,32.75,1608640219,2.610110283,32.906,30.92227374,22.59350001
426.0799911,3,FALSE,TRUE,21.312,1608640220,33.062,1608640221,32.687,1608640222,2.649610758,32.8745,30.891523,22.59350001
429.0399833,3,FALSE,TRUE,21.312,1608640223,32.937,1608640224,32.687,1608640225,2.609174252,32.812,30.86167575,22.59350001
432.0799849,3,FALSE,TRUE,21.312,1608640226,32.875,1608640227,32.562,1608640228,2.648707867,32.7185,30.83111852,22.59350001
435.1199763,3,FALSE,TRUE,21.312,1608640229,32.875,1608640230,32.562,1608640231,2.688273191,32.7185,30.80065916,22.59350001
438.0807364,3,FALSE,TRUE,21.312,1608640232,32.75,1608640233,32.5,1608640234,2.648647785,32.625,30.77108736,22.59350001
441.0399806,3,FALSE,TRUE,21.312,1608640235,32.75,1608640236,32.437,1608640237,2.60746026,32.5935,30.74162279,22.59350001
444.0807407,3,FALSE,TRUE,21.312,1608640238,32.687,1608640239,32.375,1608640240,2.647754669,32.531,30.71144219,22.59350001
447.0399868,3,FALSE,TRUE,21.312,1608640241,32.625,1608640242,32.312,1608640243,2.60657692,32.4685,30.68216339,22.59350001
450.1199815,3,FALSE,TRUE,21.312,1608640244,32.562,1608640245,32.25,1608640246,2.686106443,32.406,30.65178676,22.59350001
453.0399964,3,FALSE,TRUE,21.25,1608640247,32.5,1608640248,32.187,1608640249,2.605729342,32.3435,30.62305995,22.59350001
456.0802894,3,FALSE,TRUE,21.312,1608640250,32.437,1608640251,32.187,1608640252,2.645555258,32.312,30.59308484,22.59350001
459.0399683,3,FALSE,TRUE,21.312,1608640253,32.375,1608640254,32.125,1608640255,2.604800224,32.25,30.5641722,22.59350001
462.1597793,3,FALSE,TRUE,21.25,1608640256,32.312,1608640257,32.062,1608640258,2.724122524,32.187,30.53376552,22.59350001
465.0397477,3,FALSE,TRUE,21.312,1608640259,32.25,1608640260,32,1608640261,2.603739977,32.125,30.50563701,22.59350001
468.080214,3,FALSE,TRUE,21.312,1608640262,32.25,1608640263,32,1608640264,2.643767118,32.125,30.47621575,22.59350001
471.039973,3,FALSE,TRUE,21.312,1608640265,32.187,1608640266,31.937,1608640267,2.603092194,32.062,30.44766473,22.59350001
474.1599758,3,FALSE,TRUE,21.25,1608640268,32.125,1608640269,31.875,1608640270,2.722618103,32,30.41763876,22.59350001
477.0399864,3,FALSE,TRUE,21.312,1608640271,32.062,1608640272,31.812,1608640273,2.602277279,31.937,30.38986192,22.59350001
480.0813491,3,FALSE,TRUE,21.312,1608640274,32,1608640275,31.75,1608640276,2.64316988,31.875,30.36080261,22.59350001
483.0399833,3,FALSE,TRUE,21.25,1608640277,31.937,1608640278,31.687,1608640279,2.601367474,31.812,30.33260293,22.59350001
486.0799928,3,FALSE,TRUE,21.25,1608640280,31.937,1608640281,31.625,1608640282,2.640894175,31.781,30.30353898,22.59350001
489.0399823,3,FALSE,TRUE,21.25,1608640283,31.875,1608640284,31.625,1608640285,2.600435972,31.75,30.27533057,22.59350001
492.0799901,3,FALSE,TRUE,21.25,1608640286,31.812,1608640287,31.562,1608640288,2.639958858,31.687,30.24645109,22.59350001
495.0399835,3,FALSE,TRUE,21.312,1608640289,31.75,1608640290,31.5,1608640291,2.599506617,31.625,30.21843945,22.59350001
498.0799832,3,FALSE,TRUE,21.312,1608640292,31.75,1608640293,31.437,1608640294,2.63902092,31.5935,30.18994167,22.59350001
501.0399842,3,FALSE,TRUE,21.312,1608640295,31.625,1608640296,31.437,1608640297,2.598583698,31.531,30.16228028,22.59350001
504.079988,3,FALSE,TRUE,21.312,1608640298,31.562,1608640299,31.375,1608640300,2.638101339,31.4685,30.13396096,22.59350001
507.1199801,3,FALSE,TRUE,21.312,1608640301,31.562,1608640302,31.312,1608640303,2.677643776,31.437,30.10573237,22.59350001
510.0799887,3,FALSE,TRUE,21.312,1608640304,31.5,1608640305,31.312,1608640306,2.637254715,31.406,30.07833328,22.59350001
513.1193628,3,FALSE,TRUE,21.25,1608640307,31.437,1608640308,31.187,1608640309,2.676116467,31.312,30.05026521,22.59350001
516.0799904,3,FALSE,TRUE,21.312,1608640310,31.437,1608640311,31.125,1608640312,2.636435747,31.281,30.02285894,22.59350001
519.119992,3,FALSE,TRUE,21.25,1608640313,31.375,1608640314,31.125,1608640315,2.675982714,31.25,29.99496426,22.59350001
522.0799754,3,FALSE,TRUE,21.25,1608640316,31.375,1608640317,31.125,1608640318,2.635565519,31.25,29.96771522,22.59350001
525.1197541,3,FALSE,TRUE,21.312,1608640319,31.25,1608640320,31,1608640321,2.674878597,31.125,29.93984535,22.59350001
528.0799851,3,FALSE,TRUE,21.312,1608640322,31.25,1608640323,30.937,1608640324,2.634731531,31.0935,29.91296324,22.59350001
531.1199877,3,FALSE,TRUE,21.312,1608640325,31.187,1608640326,30.937,1608640327,2.674287558,31.062,29.8854417,22.59350001
534.0799887,3,FALSE,TRUE,21.312,1608640328,31.187,1608640329,30.875,1608640330,2.633882999,31.031,29.85872905,22.59350001
537.1199799,3,FALSE,TRUE,21.25,1608640331,31.062,1608640332,30.812,1608640333,2.673430204,30.937,29.83135795,22.59350001
540.0799794,3,FALSE,TRUE,21.312,1608640334,31.062,1608640335,30.812,1608640336,2.63302207,30.937,29.80463954,22.59350001
543.1199877,3,FALSE,TRUE,21.312,1608640337,31,1608640338,30.75,1608640339,2.672585011,30.875,29.77746628,22.59350001
546.0797653,3,FALSE,TRUE,21.312,1608640340,30.937,1608640341,30.687,1608640342,2.631937027,30.812,29.75109204,22.59350001
549.1199851,3,FALSE,TRUE,21.312,1608640343,30.937,1608640344,30.687,1608640345,2.671732426,30.812,29.72408654,22.59350001
552.0799861,3,FALSE,TRUE,21.25,1608640346,30.875,1608640347,30.625,1608640348,2.63133502,30.75,29.6978556,22.59350001
555.1999781,3,FALSE,TRUE,21.25,1608640349,30.812,1608640350,30.562,1608640351,2.750894308,30.687,29.67011218,22.59350001
558.0799921,3,FALSE,TRUE,21.312,1608640352,30.75,1608640353,30.562,1608640354,2.630586147,30.656,29.64460616,22.59350001
561.1199918,3,FALSE,TRUE,21.312,1608640355,30.75,1608640356,30.5,1608640357,2.670150042,30.625,29.61794505,22.59350001
564.0799832,3,FALSE,TRUE,21.312,1608640358,30.687,1608640359,30.437,1608640360,2.629742146,30.562,29.59206594,22.59350001
567.1199877,3,FALSE,TRUE,21.312,1608640361,30.625,1608640362,30.437,1608640363,2.66930604,30.531,29.5655712,22.59350001
570.0800595,3,FALSE,TRUE,21.312,1608640364,30.562,1608640365,30.312,1608640366,2.62897563,30.437,29.53985457,22.59350001
573.1199667,3,FALSE,TRUE,21.312,1608640367,30.562,1608640368,30.312,1608640369,2.668423891,30.437,29.51352774,22.59350001
576.0797646,3,FALSE,TRUE,21.312,1608640370,30.5,1608640371,30.25,1608640372,2.627822399,30.375,29.48797563,22.59350001
579.1199872,3,FALSE,TRUE,21.312,1608640373,30.5,1608640374,30.187,1608640375,2.667618752,30.3435,29.46181209,22.59350001
582.0808043,3,FALSE,TRUE,21.312,1608640376,30.437,1608640377,30.187,1608640378,2.628029108,30.312,29.43641237,22.59350001
585.1200233,3,FALSE,TRUE,21.312,1608640379,30.375,1608640380,30.187,1608640381,2.666753292,30.281,29.4104224,22.59350001
588.080744,3,FALSE,TRUE,21.312,1608640382,30.375,1608640383,30.062,1608640384,2.62711072,30.2185,29.38518367,22.59350002
591.1201768,3,FALSE,TRUE,21.312,1608640385,30.312,1608640386,30.062,1608640387,2.666097641,30.187,29.35935577,22.59350002
594.0799758,3,FALSE,TRUE,21.312,1608640388,30.25,1608640389,30,1608640390,2.62548852,30.125,29.33428397,22.59350002
597.1199832,3,FALSE,TRUE,21.312,1608640391,30.187,1608640392,29.937,1608640393,2.665054083,30.062,29.30861407,22.59350002
600.079977,3,FALSE,TRUE,21.312,1608640394,30.187,1608640395,29.937,1608640396,2.624636889,30.062,29.28369873,22.59350002
603.1199827,3,FALSE,TRUE,21.312,1608640397,30.125,1608640398,29.875,1608640399,2.664195538,30,29.2581907,22.59350002
606.0802453,3,FALSE,TRUE,21.312,1608640400,30.125,1608640401,29.875,1608640402,2.624050379,30,29.23343022,22.59350002
609.1199751,3,TRUE,TRUE,21.312,1608640403,30.062,1608640404,29.812,1608640405,2.663323402,29.937,29.28031022,22.59350002
612.0799854,3,TRUE,TRUE,21.312,1608640406,30.062,1608640407,29.75,1608640408,2.622920275,29.906,29.86321468,22.59350002
615.1199818,3,TRUE,TRUE,21.312,1608640409,30.062,1608640410,29.75,1608640411,2.663233995,29.906,30.45315232,22.59350002
618.0807621,3,TRUE,TRUE,21.312,1608640412,30.187,1608640413,29.75,1608640414,2.622839212,29.9685,31.02590281,22.59350002
621.119988,3,TRUE,TRUE,21.312,1608640415,30.375,1608640416,29.812,1608640417,2.661609888,30.0935,31.61197171,22.59350002
