time,execution_interval,heater_on,fan_on,t1,time_t1,t2,time_t2,t3,time_t3,elapsed,average_temperature,2P_Model,4P_Model
1.40E-06,3,FALSE,TRUE,21.125,1608574342,31.562,1608574343,31.25,1608574344,2.657258034,31.406,30.62586467,22.81250003
1.40E-06,3,FALSE,TRUE,21.125,1608574345,31.5,1608574346,31.187,1608574347,2.616757154,31.3435,30.59626365,22.81250003
1.41E-06,3,FALSE,TRUE,21.062,1608574348,31.5,1608574349,31.187,1608574350,2.656329393,31.3435,30.56592914,22.81250003
1.41E-06,3,FALSE,TRUE,21.125,1608574351,31.437,1608574352,31.125,1608574353,2.615935326,31.281,30.53634048,22.81250003
1.41E-06,3,FALSE,TRUE,21.125,1608574354,31.375,1608574355,31.062,1608574356,2.655517578,31.2185,30.50622835,22.81250003
1.42E-06,3,FALSE,TRUE,21.125,1608574357,31.312,1608574358,31.062,1608574359,2.615148067,31.187,30.47699873,22.81250003
1.42E-06,3,FALSE,TRUE,21.125,1608574360,31.312,1608574361,31,1608574362,2.654694796,31.156,30.44707427,22.81250003
1.42E-06,3,FALSE,TRUE,21.125,1608574363,31.25,1608574364,30.937,1608574365,2.614315748,31.0935,30.41802893,22.81250003
1.43E-06,3,FALSE,TRUE,21.125,1608574366,31.187,1608574367,30.937,1608574368,2.653880596,31.062,30.38829303,22.81250003
1.43E-06,3,FALSE,TRUE,21.125,1608574369,31.125,1608574370,30.875,1608574371,2.61349082,31,30.35943097,22.81250003
1.43E-06,3,FALSE,TRUE,21.125,1608574372,31.062,1608574373,30.812,1608574374,2.653069496,30.937,30.32988244,22.81250003
1.43E-06,3,FALSE,TRUE,21.125,1608574375,31,1608574376,30.75,1608574377,2.61266923,30.875,30.30120247,22.81250003
1.44E-06,3,FALSE,TRUE,21.125,1608574378,31,1608574379,30.75,1608574380,2.652252913,30.875,30.27184019,22.81250003
1.44E-06,3,FALSE,TRUE,21.125,1608574381,30.937,1608574382,30.687,1608574383,2.611847639,30.812,30.24334115,22.81250003
1.44E-06,3,FALSE,TRUE,21.125,1608574384,30.875,1608574385,30.687,1608574386,2.65143013,30.781,30.21416398,22.81250003
1.45E-06,3,FALSE,TRUE,21.125,1608574387,30.875,1608574388,30.625,1608574389,2.611051083,30.75,30.18584441,22.81250003
1.45E-06,3,FALSE,TRUE,21.125,1608574390,30.812,1608574391,30.562,1608574392,2.650606871,30.687,30.15685152,22.81250003
1.45E-06,3,FALSE,TRUE,21.125,1608574393,30.75,1608574394,30.5,1608574395,2.611175299,30.625,30.12870146,22.81250003
1.46E-06,3,FALSE,TRUE,21.125,1608574396,30.75,1608574397,30.5,1608574398,2.649785995,30.625,30.09990031,22.81250003
1.46E-06,3,FALSE,TRUE,21.125,1608574399,30.687,1608574400,30.437,1608574401,2.689400673,30.562,30.07118216,22.81250003
1.46E-06,3,FALSE,TRUE,21.125,1608574402,30.625,1608574403,30.375,1608574404,2.649110079,30.5,30.04330761,22.81250003
1.46E-06,3,FALSE,TRUE,21.125,1608574405,30.562,1608574406,30.312,1608574407,2.608648062,30.437,30.01552114,22.81250003
1.47E-06,3,FALSE,TRUE,21.125,1608574408,30.562,1608574409,30.312,1608574410,2.648356438,30.437,29.98707175,22.81250003
1.47E-06,3,FALSE,TRUE,21.125,1608574411,30.5,1608574412,30.25,1608574413,2.607817411,30.375,29.9594612,22.81250003
1.47E-06,3,FALSE,TRUE,21.125,1608574414,30.5,1608574415,30.25,1608574416,2.647414207,30.375,29.93119225,22.81250003
1.48E-06,3,FALSE,TRUE,21.125,1608574417,30.437,1608574418,30.187,1608574419,2.606995583,30.312,29.90375459,22.81250003
1.48E-06,3,FALSE,TRUE,21.125,1608574420,30.375,1608574421,30.125,1608574422,2.646578312,30.25,29.87566407,22.81250003
1.48E-06,3,FALSE,TRUE,21.125,1608574423,30.312,1608574424,30.125,1608574425,2.60618329,30.2185,29.84839922,22.81250003
1.49E-06,3,FALSE,TRUE,21.125,1608574426,30.312,1608574427,30.062,1608574428,2.645757675,30.187,29.82048591,22.81250003
1.49E-06,3,FALSE,TRUE,21.125,1608574429,30.25,1608574430,30,1608574431,2.605362892,30.125,29.79339307,22.81250003
1.49E-06,3,FALSE,TRUE,21.125,1608574432,30.187,1608574433,30,1608574434,2.644917965,30.0935,29.76565593,22.81250003
1.49E-06,3,FALSE,TRUE,21.125,1608574435,30.187,1608574436,29.937,1608574437,2.604677916,30.062,29.73873239,22.81250003
1.50E-06,3,FALSE,TRUE,21.125,1608574438,30.125,1608574439,29.875,1608574440,2.644088268,30,29.71117144,22.81250003
1.50E-06,3,FALSE,TRUE,21.125,1608574441,30.125,1608574442,29.875,1608574443,2.603704691,30,29.68441901,22.81250003
1.50E-06,3,FALSE,TRUE,21.125,1608574444,30.062,1608574445,29.812,1608574446,2.64324975,29.937,29.65703055,22.81250003
1.51E-06,3,FALSE,TRUE,21.125,1608574447,30,1608574448,29.75,1608574449,2.602859735,29.875,29.63044689,22.81250003
1.51E-06,3,FALSE,TRUE,21.125,1608574450,29.937,1608574451,29.75,1608574452,2.64242959,29.8435,29.60323094,22.81250003
1.51E-06,3,FALSE,TRUE,21.125,1608574453,29.937,1608574454,29.625,1608574455,2.602011204,29.781,29.57681512,22.81250003
1.52E-06,3,FALSE,TRUE,21.125,1608574456,29.875,1608574457,29.625,1608574458,2.641567707,29.75,29.54977092,22.81250003
1.52E-06,3,FALSE,TRUE,21.125,1608574459,29.812,1608574460,29.625,1608574461,2.601171732,29.7185,29.52352144,22.81250003
1.52E-06,3,FALSE,TRUE,21.125,1608574462,29.812,1608574463,29.562,1608574464,2.640755892,29.687,29.49664752,22.81250003
1.52E-06,3,FALSE,TRUE,21.125,1608574465,29.75,1608574466,29.562,1608574467,2.60035634,29.656,29.47056365,22.81250003
1.53E-06,3,FALSE,TRUE,21.125,1608574468,29.75,1608574469,29.5,1608574470,2.719921112,29.625,29.44315774,22.81250003
1.53E-06,3,FALSE,TRUE,21.125,1608574471,29.687,1608574472,29.437,1608574473,2.599589586,29.562,29.41794005,22.81250003
1.53E-06,3,FALSE,TRUE,21.125,1608574474,29.625,1608574475,29.437,1608574476,2.639144421,29.531,29.39140417,22.81250003
1.54E-06,3,FALSE,TRUE,21.125,1608574477,29.625,1608574478,29.375,1608574479,2.598798275,29.5,29.36564775,22.81250003
1.54E-06,3,FALSE,TRUE,21.125,1608574480,29.562,1608574481,29.375,1608574482,2.71830225,29.4685,29.33858686,22.81250003
1.54E-06,3,FALSE,TRUE,21.125,1608574483,29.562,1608574484,29.312,1608574485,2.598204851,29.437,29.31368413,22.81250003
1.55E-06,3,FALSE,TRUE,21.125,1608574486,29.5,1608574487,29.25,1608574488,2.637535334,29.375,29.28748373,22.81250003
1.55E-06,3,FALSE,TRUE,21.125,1608574489,29.437,1608574490,29.25,1608574491,2.597145796,29.3435,29.26205141,22.81250003
1.55E-06,3,FALSE,TRUE,21.125,1608574492,29.437,1608574493,29.187,1608574494,2.636704445,29.312,29.23601439,22.81250003
1.55E-06,3,FALSE,TRUE,21.125,1608574495,29.375,1608574496,29.125,1608574497,2.596279383,29.25,29.21074266,22.81250003
1.56E-06,3,FALSE,TRUE,21.125,1608574498,29.375,1608574499,29.125,1608574500,2.635859966,29.25,29.18486958,22.81250003
1.56E-06,3,FALSE,TRUE,21.125,1608574501,29.312,1608574502,29.062,1608574503,2.595457077,29.187,29.1597571,22.81250003
1.56E-06,3,FALSE,TRUE,21.125,1608574504,29.312,1608574505,29.062,1608574506,2.634995699,29.187,29.13404746,22.81250003
1.57E-06,3,FALSE,TRUE,21.125,1608574507,29.25,1608574508,29,1608574509,2.674576998,29.125,29.10842015,22.81250003
1.57E-06,3,FALSE,TRUE,21.125,1608574510,29.25,1608574511,29,1608574512,2.634311199,29.125,29.08354501,22.81250003
1.57E-06,3,FALSE,TRUE,21.125,1608574513,29.187,1608574514,28.937,1608574515,2.673821688,29.062,29.05807981,22.81250003
1.58E-06,3,FALSE,TRUE,21.125,1608574516,29.187,1608574517,28.937,1608574518,2.633450508,29.062,29.03336245,22.81250003
1.58E-06,3,FALSE,TRUE,21.125,1608574519,29.125,1608574520,28.875,1608574521,2.673045397,29,29.0080571,22.81250003
1.58E-06,3,FALSE,TRUE,21.125,1608574522,29.062,1608574523,28.875,1608574524,2.6326859,28.9685,28.98349546,22.81250003
1.58E-06,3,FALSE,TRUE,21.125,1608574525,29.062,1608574526,28.812,1608574527,2.672267437,28.937,28.95834972,22.81250003
1.59E-06,3,FALSE,TRUE,21.125,1608574528,29,1608574529,28.812,1608574530,2.631906271,28.906,28.93394294,22.81250003
1.59E-06,3,FALSE,TRUE,21.125,1608574531,29,1608574532,28.75,1608574533,2.671500444,28.875,28.90895579,22.81250003
1.59E-06,3,FALSE,TRUE,21.125,1608574534,28.937,1608574535,28.75,1608574536,2.631122351,28.8435,28.88470301,22.81250003
1.60E-06,3,FALSE,TRUE,21.125,1608574537,28.875,1608574538,28.687,1608574539,2.671376944,28.781,28.85986816,22.81250003
1.60E-06,3,FALSE,TRUE,21.125,1608574540,28.875,1608574541,28.625,1608574542,2.630322933,28.75,28.83577356,22.81250003
1.60E-06,3,FALSE,TRUE,21.125,1608574543,28.875,1608574544,28.625,1608574545,2.66992569,28.75,28.81110042,22.81250003
1.61E-06,3,FALSE,TRUE,21.125,1608574546,28.812,1608574547,28.562,1608574548,2.629549742,28.687,28.78715256,22.81250003
1.61E-06,3,FALSE,TRUE,21.125,1608574549,28.75,1608574550,28.562,1608574551,2.669169426,28.656,28.76263485,22.81250003
1.61E-06,3,FALSE,TRUE,21.125,1608574552,28.75,1608574553,28.562,1608574554,2.628631353,28.656,28.73883816,22.81250003
1.61E-06,3,FALSE,TRUE,21.125,1608574555,28.75,1608574556,28.5,1608574557,2.66821456,28.625,28.71447522,22.81250003
1.62E-06,3,FALSE,TRUE,21.125,1608574558,28.687,1608574559,28.5,1608574560,2.627824306,28.5935,28.69082841,22.81250003
1.62E-06,3,FALSE,TRUE,21.125,1608574561,28.625,1608574562,28.437,1608574563,2.747396469,28.531,28.66598317,22.81250003
1.62E-06,3,FALSE,TRUE,21.125,1608574564,28.625,1608574565,28.375,1608574566,2.627118587,28.5,28.64312137,22.81250003
1.63E-06,3,FALSE,TRUE,21.125,1608574567,28.562,1608574568,28.375,1608574569,2.666693687,28.4685,28.61906476,22.81250003
1.63E-06,3,FALSE,TRUE,21.125,1608574570,28.562,1608574571,28.312,1608574572,2.626316786,28.437,28.59571514,22.81250003
1.63E-06,3,FALSE,TRUE,21.187,1608574573,28.5,1608574574,28.312,1608574575,2.665906906,28.406,28.57184035,22.81250003
1.64E-06,3,FALSE,TRUE,21.125,1608574576,28.5,1608574577,28.312,1608574578,2.625540495,28.406,28.54880626,22.81250003
1.64E-06,3,FALSE,TRUE,21.125,1608574579,28.5,1608574580,28.25,1608574581,2.665115595,28.375,28.52504874,22.81250003
1.64E-06,3,FALSE,TRUE,21.125,1608574582,28.437,1608574583,28.187,1608574584,2.624720335,28.312,28.50199214,22.81250003
1.64E-06,3,FALSE,TRUE,21.125,1608574585,28.375,1608574586,28.187,1608574587,2.664307833,28.281,28.47838709,22.81250003
1.65E-06,3,FALSE,TRUE,21.125,1608574588,28.375,1608574589,28.187,1608574590,2.623936415,28.281,28.45547573,22.81250003
1.65E-06,3,FALSE,TRUE,21.125,1608574591,28.312,1608574592,28.125,1608574593,2.663493872,28.2185,28.43201972,22.81250003
1.65E-06,3,FALSE,TRUE,21.125,1608574594,28.312,1608574595,28.125,1608574596,2.62314415,28.2185,28.4092527,22.81250004
1.66E-06,3,FALSE,TRUE,21.125,1608574597,28.312,1608574598,28.125,1608574599,2.662649155,28.2185,28.3859445,22.81250004
1.66E-06,3,FALSE,TRUE,21.125,1608574600,28.25,1608574601,28.062,1608574602,2.622272968,28.156,28.36332119,22.81250004
1.66E-06,3,FALSE,TRUE,21.125,1608574603,28.25,1608574604,28.062,1608574605,2.66182971,28.156,28.34015997,22.81250004
1.67E-06,3,FALSE,TRUE,21.125,1608574606,28.187,1608574607,28,1608574608,2.621451378,28.0935,28.31767931,22.81250004
1.67E-06,3,FALSE,TRUE,21.125,1608574609,28.187,1608574610,28,1608574611,2.661010742,28.0935,28.29466421,22.81250004
1.67E-06,3,FALSE,TRUE,21.125,1608574612,28.187,1608574613,27.937,1608574614,2.620617867,28.062,28.2723254,22.81250004
1.67E-06,3,FALSE,TRUE,21.125,1608574615,28.125,1608574616,27.937,1608574617,2.661019802,28.031,28.24944903,22.81250004
1.68E-06,3,FALSE,TRUE,21.125,1608574618,28.062,1608574619,27.875,1608574620,2.619835377,27.9685,28.22725717,22.81250004
1.68E-06,3,FALSE,TRUE,21.125,1608574621,28.062,1608574622,27.875,1608574623,2.659469128,27.9685,28.20453076,22.81250004
1.68E-06,3,FALSE,TRUE,21.125,1608574624,28.062,1608574625,27.812,1608574626,2.619019508,27.937,28.18247327,22.81250004
1.69E-06,3,FALSE,TRUE,21.125,1608574627,28,1608574628,27.812,1608574629,2.658589125,27.906,28.15989062,22.81250004
1.69E-06,3,FALSE,TRUE,21.125,1608574630,28,1608574631,27.812,1608574632,2.618188381,27.906,28.13797184,22.81250004
1.69E-06,3,FALSE,TRUE,21.125,1608574633,27.937,1608574634,27.75,1608574635,2.657754183,27.8435,28.11553169,22.81250004
1.70E-06,3,FALSE,TRUE,21.125,1608574636,27.937,1608574637,27.75,1608574638,2.617384911,27.8435,28.09375089,22.81250004
1.70E-06,3,FALSE,TRUE,21.125,1608574639,27.875,1608574640,27.687,1608574641,2.656948566,27.781,28.07145228,22.81250004
1.70E-06,3,FALSE,TRUE,21.125,1608574642,27.875,1608574643,27.687,1608574644,2.616564035,27.781,28.04980885,22.81250004
1.70E-06,3,FALSE,TRUE,21.125,1608574645,27.812,1608574646,27.625,1608574647,2.656141996,27.7185,28.0276507,22.81250004
1.71E-06,3,FALSE,TRUE,21.125,1608574648,27.812,1608574649,27.625,1608574650,2.615736246,27.7185,28.00614387,22.81250004
1.71E-06,3,FALSE,TRUE,21.125,1608574651,27.812,1608574652,27.562,1608574653,2.655326366,27.687,27.9841254,22.81250004
1.71E-06,3,FALSE,TRUE,21.125,1608574654,27.75,1608574655,27.562,1608574656,2.614918709,27.656,27.96275427,22.81250004
1.72E-06,3,FALSE,TRUE,21.125,1608574657,27.75,1608574658,27.562,1608574659,2.654503107,27.656,27.94087461,22.81250004
1.72E-06,3,FALSE,TRUE,21.125,1608574660,27.75,1608574661,27.5,1608574662,2.614124537,27.625,27.91963805,22.81250004
1.72E-06,3,FALSE,TRUE,21.125,1608574663,27.687,1608574664,27.5,1608574665,2.653673887,27.5935,27.89789655,22.81250004
1.73E-06,3,FALSE,TRUE,21.125,1608574666,27.687,1608574667,27.437,1608574668,2.61331296,27.562,27.87679378,22.81250004
1.73E-06,3,FALSE,TRUE,21.125,1608574669,27.625,1608574670,27.437,1608574671,2.652870178,27.531,27.85518943,22.81250004
1.73E-06,3,FALSE,TRUE,21.125,1608574672,27.625,1608574673,27.437,1608574674,2.612488508,27.531,27.83421981,22.81250004
1.73E-06,3,FALSE,TRUE,21.125,1608574675,27.562,1608574676,27.437,1608574677,2.652210951,27.4995,27.81275041,22.81250004
1.74E-06,3,FALSE,TRUE,21.125,1608574678,27.562,1608574679,27.375,1608574680,2.611652374,27.4685,27.79191424,22.81250004
1.74E-06,3,FALSE,TRUE,21.125,1608574681,27.5,1608574682,27.312,1608574683,2.65139246,27.406,27.7705802,22.81250004
1.74E-06,3,FALSE,TRUE,21.125,1608574684,27.5,1608574685,27.312,1608574686,2.610834122,27.406,27.74987544,22.81250004
1.75E-06,3,FALSE,TRUE,21.125,1608574687,27.5,1608574688,27.312,1608574689,2.650561571,27.406,27.72867594,22.81250004
1.75E-06,3,FALSE,TRUE,21.125,1608574690,27.437,1608574691,27.25,1608574692,2.610016108,27.3435,27.70810162,22.81250004
1.75E-06,3,FALSE,TRUE,21.125,1608574693,27.437,1608574694,27.25,1608574695,2.649729013,27.3435,27.68703589,22.81250004
1.76E-06,3,FALSE,TRUE,21.125,1608574696,27.437,1608574697,27.187,1608574698,2.609184504,27.312,27.66659129,22.81250004
1.76E-06,3,FALSE,TRUE,21.125,1608574699,27.375,1608574700,27.187,1608574701,2.648900986,27.281,27.64565839,22.81250004
1.76E-06,3,FALSE,TRUE,21.125,1608574702,27.375,1608574703,27.125,1608574704,2.608361006,27.25,27.62534267,22.81250004
1.76E-06,3,FALSE,TRUE,21.125,1608574705,27.375,1608574706,27.125,1608574707,2.648082972,27.25,27.60454167,22.81250004
1.77E-06,3,FALSE,TRUE,21.125,1608574708,27.312,1608574709,27.125,1608574710,2.607521296,27.2185,27.58435421,22.81250004
1.77E-06,3,FALSE,TRUE,21.125,1608574711,27.25,1608574712,27.125,1608574713,2.64710021,27.1875,27.56368542,22.81250004
1.77E-06,3,FALSE,TRUE,21.125,1608574714,27.25,1608574715,27.062,1608574716,2.606687069,27.156,27.54362428,22.81250004
1.78E-06,3,FALSE,TRUE,21.125,1608574717,27.25,1608574718,27.062,1608574719,2.64624691,27.156,27.5230858,22.81250004
1.78E-06,3,FALSE,TRUE,21.125,1608574720,27.187,1608574721,27.062,1608574722,2.605867147,27.1245,27.50315092,22.81250004
1.78E-06,3,FALSE,TRUE,21.125,1608574723,27.187,1608574724,27,1608574725,2.645409822,27.0935,27.48274214,22.81250004
1.79E-06,3,FALSE,TRUE,21.125,1608574726,27.187,1608574727,27,1608574728,2.605025053,27.0935,27.46293298,22.81250004
1.79E-06,3,FALSE,TRUE,21.125,1608574729,27.187,1608574730,26.937,1608574731,2.644575834,27.062,27.44265286,22.81250004
1.79E-06,3,FALSE,TRUE,21.125,1608574732,27.125,1608574733,26.937,1608574734,2.604175806,27.031,27.42296862,22.81250004
1.79E-06,3,FALSE,TRUE,21.125,1608574735,27.125,1608574736,26.937,1608574737,2.643758297,27.031,27.40281616,22.81250004
1.80E-06,3,FALSE,TRUE,21.125,1608574738,27.062,1608574739,26.875,1608574740,2.603342295,26.9685,27.38325617,22.81250004
1.80E-06,3,FALSE,TRUE,21.125,1608574741,27.062,1608574742,26.875,1608574743,2.642926931,26.9685,27.36323083,22.81250004
1.80E-06,3,FALSE,TRUE,21.125,1608574744,27.062,1608574745,26.875,1608574746,2.602521896,26.9685,27.34379422,22.81250004
1.81E-06,3,FALSE,TRUE,21.125,1608574747,27.062,1608574748,26.812,1608574749,2.641647339,26.937,27.3238941,22.81250004
1.81E-06,3,FALSE,TRUE,21.125,1608574750,27,1608574751,26.812,1608574752,2.600589514,26.906,27.30458087,22.81250004
1.81E-06,3,FALSE,TRUE,21.125,1608574753,27,1608574754,26.75,1608574755,2.640122414,26.875,27.28480748,22.81250004
1.82E-06,3,FALSE,TRUE,21.125,1608574756,26.937,1608574757,26.75,1608574758,2.599751234,26.8435,27.265615,22.81250004
1.82E-06,3,FALSE,TRUE,21.125,1608574759,26.937,1608574760,26.75,1608574761,2.639302492,26.8435,27.24596616,22.81250004
1.82E-06,3,FALSE,TRUE,21.125,1608574762,26.937,1608574763,26.75,1608574764,2.598871708,26.8435,27.22689493,22.81250004
1.82E-06,3,FALSE,TRUE,21.125,1608574765,26.875,1608574766,26.687,1608574767,2.638448715,26.781,27.20736987,22.81250004
1.83E-06,3,FALSE,TRUE,21.125,1608574768,26.875,1608574769,26.687,1608574770,2.598044872,26.781,27.1884188,22.81250004
1.83E-06,3,FALSE,TRUE,21.125,1608574771,26.875,1608574772,26.687,1608574773,2.637611151,26.781,27.16901699,22.81250004
1.83E-06,3,FALSE,TRUE,21.125,1608574774,26.875,1608574775,26.687,1608574776,2.597200871,26.781,27.15018545,22.81250004
1.84E-06,3,FALSE,TRUE,21.125,1608574777,26.812,1608574778,26.625,1608574779,2.636572361,26.7185,27.1309059,22.81250004
1.84E-06,3,FALSE,TRUE,21.125,1608574780,26.812,1608574781,26.625,1608574782,2.675880671,26.7185,27.11168805,22.81250004
1.84E-06,3,FALSE,TRUE,21.125,1608574783,26.75,1608574784,26.562,1608574785,2.635464907,26.656,27.09303521,22.81250004
1.85E-06,3,FALSE,TRUE,21.125,1608574786,26.75,1608574787,26.625,1608574788,2.595077515,26.6875,27.0744403,22.81250004
1.85E-06,3,FALSE,TRUE,21.125,1608574789,26.75,1608574790,26.562,1608574791,2.634625673,26.656,27.05540324,22.81250004
1.85E-06,3,FALSE,TRUE,21.125,1608574792,26.687,1608574793,26.562,1608574794,2.67452693,26.6245,27.03642506,22.81250004
1.85E-06,3,FALSE,TRUE,21.125,1608574795,26.687,1608574796,26.5,1608574797,2.634020567,26.5935,27.01800745,22.81250004
1.86E-06,3,FALSE,TRUE,21.125,1608574798,26.687,1608574799,26.5,1608574800,2.673469543,26.5935,26.99915179,22.81250004
1.86E-06,3,FALSE,TRUE,21.125,1608574801,26.687,1608574802,26.437,1608574803,2.6332407,26.562,26.98084856,22.81250004
1.86E-06,3,FALSE,TRUE,21.125,1608574804,26.625,1608574805,26.437,1608574806,2.672700167,26.531,26.9621117,22.81250004
1.87E-06,3,FALSE,TRUE,21.125,1608574807,26.625,1608574808,26.437,1608574809,2.632523298,26.531,26.94392356,22.81250004
1.87E-06,3,FALSE,TRUE,21.125,1608574810,26.625,1608574811,26.437,1608574812,2.671919107,26.531,26.92530529,22.81250004
1.87E-06,3,FALSE,TRUE,21.125,1608574813,26.562,1608574814,26.375,1608574815,2.631682634,26.4685,26.90723219,22.81250004
1.88E-06,3,FALSE,TRUE,21.125,1608574816,26.562,1608574817,26.375,1608574818,2.671164751,26.4685,26.88873078,22.81250004
1.88E-06,3,FALSE,TRUE,21.125,1608574819,26.562,1608574820,26.375,1608574821,2.630937815,26.4685,26.87077159,22.81250004
1.88E-06,3,FALSE,TRUE,21.125,1608574822,26.562,1608574823,26.375,1608574824,2.67033577,26.4685,26.85238724,22.81250004
1.88E-06,3,FALSE,TRUE,21.125,1608574825,26.5,1608574826,26.312,1608574827,2.630168915,26.406,26.83454099,22.81250004
1.89E-06,3,FALSE,TRUE,21.125,1608574828,26.5,1608574829,26.312,1608574830,2.66956687,26.406,26.81627264,22.81250004
1.89E-06,3,FALSE,TRUE,21.125,1608574831,26.437,1608574832,26.312,1608574833,2.629365206,26.3745,26.79853906,22.81250004
1.89E-06,3,FALSE,TRUE,21.125,1608574834,26.437,1608574835,26.25,1608574836,2.668776512,26.3435,26.78038581,22.81250004
1.90E-06,3,FALSE,TRUE,21.125,1608574837,26.437,1608574838,26.25,1608574839,2.628551245,26.3435,26.76276412,22.81250004
1.90E-06,3,FALSE,TRUE,21.125,1608574840,26.375,1608574841,26.25,1608574842,2.667978287,26.3125,26.74472527,22.81250004
1.90E-06,3,FALSE,TRUE,21.125,1608574843,26.375,1608574844,26.187,1608574845,2.627617121,26.281,26.72721557,22.81250004
1.91E-06,3,FALSE,TRUE,21.125,1608574846,26.375,1608574847,26.187,1608574848,2.667192221,26.281,26.70928954,22.81250004
1.91E-06,3,FALSE,TRUE,21.125,1608574849,26.375,1608574850,26.187,1608574851,2.626816034,26.281,26.69189035,22.81250004
1.91E-06,3,FALSE,TRUE,21.125,1608574852,26.312,1608574853,26.125,1608574854,2.66639328,26.2185,26.6740773,22.81250004
1.91E-06,3,FALSE,TRUE,21.125,1608574855,26.312,1608574856,26.125,1608574857,2.626006842,26.2185,26.65678784,22.81250004
1.92E-06,3,FALSE,TRUE,21.125,1608574858,26.312,1608574859,26.125,1608574860,2.665594816,26.2185,26.63908704,22.81250004
1.92E-06,3,FALSE,TRUE,21.125,1608574861,26.25,1608574862,26.125,1608574863,2.625209332,26.1875,26.62190663,22.81250004
1.92E-06,3,FALSE,TRUE,21.125,1608574864,26.25,1608574865,26.062,1608574866,2.66478467,26.156,26.60431757,22.81250004
1.93E-06,3,FALSE,TRUE,21.125,1608574867,26.25,1608574868,26.062,1608574869,2.624396563,26.156,26.58724539,22.81250004
1.93E-06,3,FALSE,TRUE,21.125,1608574870,26.187,1608574871,26.062,1608574872,2.67399931,26.1245,26.56970972,22.81250004
1.93E-06,3,FALSE,TRUE,21.125,1608574873,26.25,1608574874,26.062,1608574875,2.623605728,26.156,26.55280276,22.81250004
1.94E-06,3,FALSE,TRUE,21.187,1608574876,26.187,1608574877,26,1608574878,2.663171768,26.0935,26.53546745,22.81250004
1.94E-06,3,FALSE,TRUE,21.125,1608574879,26.187,1608574880,26,1608574881,2.622782469,26.0935,26.51877607,22.81250004
1.94E-06,3,FALSE,TRUE,21.125,1608574882,26.187,1608574883,26,1608574884,2.662338018,26.0935,26.50151399,22.81250004
1.94E-06,3,FALSE,TRUE,21.125,1608574885,26.125,1608574886,25.937,1608574887,2.621984482,26.031,26.48476199,22.81250004
1.95E-06,3,FALSE,TRUE,21.125,1608574888,26.125,1608574889,25.937,1608574890,2.661538124,26.031,26.46761187,22.81250004
1.95E-06,3,FALSE,TRUE,21.125,1608574891,26.125,1608574892,25.937,1608574893,2.621186018,26.031,26.45096551,22.81250004
1.95E-06,3,FALSE,TRUE,21.125,1608574894,26.125,1608574895,25.937,1608574896,2.660764217,26.031,26.43392338,22.81250004
1.96E-06,3,FALSE,TRUE,21.125,1608574897,26.062,1608574898,25.937,1608574899,2.620383501,25.9995,26.41738215,22.81250004
1.96E-06,3,FALSE,TRUE,21.125,1608574900,26.062,1608574901,25.875,1608574902,2.659954548,25.9685,26.40044755,22.81250004
1.96E-06,3,FALSE,TRUE,21.125,1608574903,26.062,1608574904,25.875,1608574905,2.619544983,25.9685,26.38401073,22.81250004
1.97E-06,3,FALSE,TRUE,21.125,1608574906,26.062,1608574907,25.875,1608574908,2.659156084,25.9685,26.3671827,22.81250004
1.97E-06,3,FALSE,TRUE,21.125,1608574909,26,1608574910,25.812,1608574911,2.61892271,25.906,26.35084859,22.81250004
1.97E-06,3,FALSE,TRUE,21.125,1608574912,26,1608574913,25.812,1608574914,2.658478498,25.906,26.33412692,22.81250004
1.97E-06,3,FALSE,TRUE,21.125,1608574915,26,1608574916,25.812,1608574917,2.618099213,25.906,26.31789658,22.81250004
1.98E-06,3,FALSE,TRUE,21.125,1608574918,25.937,1608574919,25.812,1608574920,2.657519817,25.8745,26.30128108,22.81250004
1.98E-06,3,FALSE,TRUE,21.125,1608574921,25.937,1608574922,25.75,1608574923,2.617272139,25.8435,26.28515238,22.81250004
1.98E-06,3,FALSE,TRUE,21.125,1608574924,25.937,1608574925,25.75,1608574926,2.656709194,25.8435,26.26864161,22.81250004
1.99E-06,3,FALSE,TRUE,21.125,1608574927,25.937,1608574928,25.75,1608574929,2.616457701,25.8435,26.25261455,22.81250004
1.99E-06,3,FALSE,TRUE,21.125,1608574930,25.875,1608574931,25.75,1608574932,2.655890465,25.8125,26.23620788,22.81250004
1.99E-06,3,FALSE,TRUE,21.125,1608574933,25.937,1608574934,25.75,1608574935,2.615652323,25.8435,26.22028189,22.81250004
2.00E-06,3,FALSE,TRUE,21.125,1608574936,25.875,1608574937,25.687,1608574938,2.655083179,25.781,26.20397871,22.81250004
2.00E-06,3,FALSE,TRUE,21.125,1608574939,25.875,1608574940,25.687,1608574941,2.654691458,25.781,26.18794043,22.81250004
2.00E-06,3,FALSE,TRUE,21.125,1608574942,25.875,1608574943,25.687,1608574944,2.654298306,25.781,26.17195275,22.81250004
2.00E-06,3,FALSE,TRUE,21.125,1608574945,25.812,1608574946,25.687,1608574947,2.614050388,25.7495,26.156227,22.81250004
2.01E-06,3,FALSE,TRUE,21.125,1608574948,25.812,1608574949,25.625,1608574950,2.65351367,25.7185,26.14012861,22.81250004
2.01E-06,3,FALSE,TRUE,21.125,1608574951,25.812,1608574952,25.625,1608574953,2.693097115,25.7185,26.12408128,22.81250004
