epsilon,normalized_score,score,execution_time,process_time,trace_length
0.1,0.09939455095862765,197.0,36.658440828323364,36.64429999999993,1983
0.2,0.09939455095862765,197.0,36.14566159248352,36.14507389999994,1983
0.30000000000000004,0.22401614530776992,444.0,35.52915859222412,35.52902599999993,1983
0.4,0.7219979818365287,1431.0,19.567477703094482,19.567465999999968,1983
0.5,0.9641775983854692,1911.0,8.965704441070557,8.964288399999987,1983
0.6,0.9641775983854692,1911.0,8.988608598709106,8.988596500000085,1983
0.7000000000000001,0.9641775983854692,1911.0,8.659969091415405,8.659954599999992,1983
0.8,0.9641775983854692,1911.0,8.680328607559204,8.67945229999998,1983
0.9,0.9641775983854692,1911.0,8.74397873878479,8.743968199999927,1983
