trace_length,execution_time,process_time,mem_usage,mem_dif,number_snaps
10000,244.6076695919037,244.604927631,1782.95703125,1533.20703125,10000
10000,244.0414047241211,244.037601848,1783.3984375,1533.46484375,10000
10000,246.90982723236084,246.905427465,1783.1171875,1533.46484375,10000
10000,244.6698606014252,244.666570434,1783.21484375,1533.46484375,10000
10000,244.6400842666626,244.626410932,1782.96484375,1533.20703125,10000
10000,243.36434173583984,243.36021015,1782.953125,1533.20703125,10000
10000,252.65074563026428,252.646813701,1783.23828125,1533.20703125,10000
1000,2.4309725761413574,2.4309588910000013,264.1171875,15.984375,1000
1000,2.3781111240386963,2.378078691999999,264.203125,15.984375,1000
1000,2.3972184658050537,2.397191443999999,264.35546875,15.984375,1000
1000,2.443983793258667,2.443914263,264.4296875,15.984375,1000
1000,2.4060332775115967,2.406001734,264.6328125,15.984375,1000
1000,2.453691244125366,2.4536433960000004,264.43359375,15.984375,1000
1000,2.405287027359009,2.405258591999999,264.1796875,15.984375,1000
100,0.0257544517517089,0.0257400249999992,248.58984375,0.2578125,100
100,0.0259714126586914,0.0259597710000001,248.171875,0.0,100
100,0.0265324115753173,0.0265198190000006,248.57421875,0.2578125,100
100,0.0264654159545898,0.026452055,248.69921875,0.31640625,100
100,0.0263504981994628,0.0263395559999999,248.546875,0.375,100
100,0.0263037681579589,0.0262904269999992,248.453125,0.390625,100
100,0.0254461765289306,0.0254322309999999,248.4296875,0.375,100
1500,5.558083534240723,5.558060162999999,284.4765625,35.578125,1500
1500,5.751577377319336,5.751404791000001,284.47265625,35.578125,1500
1500,5.562236547470093,5.562151168,284.5546875,35.578125,1500
1500,5.52989935874939,5.529841716,284.6171875,35.578125,1500
1500,5.424644231796265,5.424580139,284.64453125,35.578125,1500
1500,5.521886587142944,5.521868792000001,284.98046875,35.3203125,1500
1500,5.566662073135376,5.56656847,284.484375,35.578125,1500
2000,9.684517860412598,9.684408972000002,311.40234375,62.6484375,2000
2000,9.723808765411375,9.723662642,311.109375,62.640625,2000
2000,9.68473982810974,9.68460648,311.4453125,62.6484375,2000
2000,9.85210394859314,9.85189371,311.234375,62.6484375,2000
2000,9.632660627365112,9.632542838,311.34765625,62.6484375,2000
2000,9.607599258422852,9.606188579,311.515625,62.6484375,2000
2000,9.70511770248413,9.704576968,311.38671875,62.6484375,2000
200,0.0990097522735595,0.0989958789999985,248.62890625,1.13671875,200
200,0.0985200405120849,0.0985050450000013,249.18359375,1.0,200
200,0.0994529724121093,0.099439577,248.78125,0.82421875,200
200,0.0972237586975097,0.097209136,248.96484375,0.90234375,200
200,0.0974786281585693,0.0974641439999999,248.98046875,0.91015625,200
200,0.0976679325103759,0.0976547550000006,248.92578125,1.125,200
200,0.0976943969726562,0.0976707070000006,248.6953125,0.87890625,200
2500,15.07988452911377,15.079746442,346.28125,97.1953125,2500
2500,15.808336973190308,15.808090235000002,346.11328125,97.1953125,2500
2500,15.131481885910034,15.130888982,346.125,97.1953125,2500
2500,16.007826805114746,16.007657957,346.15625,97.1953125,2500
2500,15.335926294326782,15.335707392000002,346.45703125,97.1953125,2500
2500,15.832740545272827,15.832552383,346.4375,97.1953125,2500
2500,15.045607566833496,15.045297081,346.26953125,97.1953125,2500
3000,21.90787363052368,21.907691376,388.0703125,139.47265625,3000
3000,21.767953872680664,21.767624905,388.26171875,139.47265625,3000
3000,22.50814914703369,22.507926313,388.078125,139.47265625,3000
3000,21.957505464553837,21.957136727,387.94921875,139.47265625,3000
3000,22.19155526161194,22.191155047,388.19140625,139.4765625,3000
3000,21.72200608253479,21.720954164,388.57421875,139.47265625,3000
3000,22.823506355285645,22.82317621,387.9375,139.47265625,3000
300,0.2228949069976806,0.222828698999999,249.625,2.02734375,300
300,0.2146360874176025,0.214622821999999,249.78125,2.140625,300
300,0.2217011451721191,0.2216885269999995,250.01171875,1.7109375,300
300,0.2150106430053711,0.2149892629999996,249.90234375,1.9921875,300
300,0.2151110172271728,0.2150992130000002,249.875,1.95703125,300
300,0.2238667011260986,0.2238555350000002,250.109375,1.71484375,300
