init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,mem_usage,mem_dif,trace_length
-1.0,-0.1,200,0.15,0.09712099999999999,0.09712099999999999,5.133333333333334,13.040279478940965,154,30,0.01759786105032823,0.01674058725710184,0.101043,0.01759786105032823,0.01674058725710184,0.101043,8.599999999999994,91.4,0.0,2.4309725761413574,2.4309588910000013,264.1171875,15.984375,1000
-1.0,-0.1,200,0.15,0.09712099999999999,0.09712099999999999,5.133333333333334,13.040279478940965,154,30,0.01759786105032823,0.01674058725710184,0.101043,0.01759786105032823,0.01674058725710184,0.101043,8.599999999999994,91.4,0.0,2.3781111240386963,2.378078691999999,264.203125,15.984375,1000
-1.0,-0.1,200,0.15,0.09712099999999999,0.09712099999999999,5.133333333333334,13.040279478940965,154,30,0.01759786105032823,0.01674058725710184,0.101043,0.01759786105032823,0.01674058725710184,0.101043,8.599999999999994,91.4,0.0,2.3972184658050537,2.397191443999999,264.35546875,15.984375,1000
-1.0,-0.1,200,0.15,0.09712099999999999,0.09712099999999999,5.133333333333334,13.040279478940965,154,30,0.01759786105032823,0.01674058725710184,0.101043,0.01759786105032823,0.01674058725710184,0.101043,8.599999999999994,91.4,0.0,2.443983793258667,2.443914263,264.4296875,15.984375,1000
-1.0,-0.1,200,0.15,0.09712099999999999,0.09712099999999999,5.133333333333334,13.040279478940965,154,30,0.01759786105032823,0.01674058725710184,0.101043,0.01759786105032823,0.01674058725710184,0.101043,8.599999999999994,91.4,0.0,2.4060332775115967,2.406001734,264.6328125,15.984375,1000
-1.0,-0.1,200,0.15,0.09712099999999999,0.09712099999999999,5.133333333333334,13.040279478940965,154,30,0.01759786105032823,0.01674058725710184,0.101043,0.01759786105032823,0.01674058725710184,0.101043,8.599999999999994,91.4,0.0,2.453691244125366,2.4536433960000004,264.43359375,15.984375,1000
-1.0,-0.1,200,0.15,0.09712099999999999,0.09712099999999999,5.133333333333334,13.040279478940965,154,30,0.01759786105032823,0.01674058725710184,0.101043,0.01759786105032823,0.01674058725710184,0.101043,8.599999999999994,91.4,0.0,2.405287027359009,2.405258591999999,264.1796875,15.984375,1000
