init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,mem_usage,mem_dif,trace_length
-1.0,-0.1,200,0.15,0.111111,0.111111,0.114777,0.114777,4.409638554216867,9.295725335223237,366,83,0.019029624677336085,0.018576769076113546,0.14641700000000002,0.019029624677336085,0.018576769076113546,0.14641700000000002,0.03630885031185031,0.028926087422035496,0.14641700000000002,0.03630885031185031,0.028926087422035496,0.14641700000000002,3.0499999999999914,1.177675371223757,96.85000000000001,98.51510496671787,0.1,0.30721966205837176,195.71330165863037,195.708458693,1604.3046875,1355.4921875,6000
-1.0,-0.1,200,0.15,0.111111,0.111111,0.114777,0.114777,4.409638554216867,9.295725335223237,366,83,0.019029624677336085,0.018576769076113546,0.14641700000000002,0.019029624677336085,0.018576769076113546,0.14641700000000002,0.03630885031185031,0.028926087422035496,0.14641700000000002,0.03630885031185031,0.028926087422035496,0.14641700000000002,3.0499999999999914,1.177675371223757,96.85000000000001,98.51510496671787,0.1,0.30721966205837176,206.8853931427002,206.879389489,1611.5703125,1362.015625,6000
