init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,mem_usage,mem_dif,trace_length
-1.0,-0.1,200,0.15,0.111111,0.111111,0.114777,0.114777,6.146341463414634,12.25254772035189,252,41,0.019171054336468128,0.019163443909416617,0.14641700000000002,0.019171054336468128,0.019163443909416617,0.14641700000000002,0.03755691493775934,0.02989099037955012,0.14641700000000002,0.03755691493775934,0.02989099037955012,0.14641700000000002,4.1999999999999975,0.9221311475409844,95.7,98.77049180327869,0.1,0.3073770491803279,46.442952156066895,46.442199409,573.6015625,324.7109375,3000
-1.0,-0.1,200,0.15,0.111111,0.111111,0.114777,0.114777,6.146341463414634,12.25254772035189,252,41,0.019171054336468128,0.019163443909416617,0.14641700000000002,0.019171054336468128,0.019163443909416617,0.14641700000000002,0.03755691493775934,0.02989099037955012,0.14641700000000002,0.03755691493775934,0.02989099037955012,0.14641700000000002,4.1999999999999975,0.9221311475409844,95.7,98.77049180327869,0.1,0.3073770491803279,46.66773319244385,46.667039232,574.765625,325.734375,3000
