init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.14880999999999892,0.14880999999999892,0.14880999999999892,0.14880999999999892,14.25,16.52082019755678,114,8,0.02897360355987031,0.032379695588006546,0.14880999999999892,0.02897360355987031,0.032379695588006546,0.14880999999999892,0.08195898591549304,0.04194111645887247,0.14880999999999892,0.08195898591549304,0.04194111645887247,0.14880999999999892,8.213256484149865,3.5928143712574823,89.04899135446685,85.02994011976048,2.7377521613832854,11.377245508982035,3.9180095195770264,3.9155039000000045,694
