init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.14066100000000004,0.14066100000000004,0.14066100000000004,0.14066100000000004,6.4,4.029888335921977,32,5,0.026416512315270934,0.02894892631046952,0.148131,0.026416512315270934,0.02894892631046952,0.148131,0.08029602083333334,0.04488720239226023,0.148131,0.08029602083333334,0.04488720239226023,0.148131,2.3054755043227715,2.366863905325445,87.7521613832853,56.80473372781065,9.94236311239193,40.828402366863905,3.78963303565979,3.7895871999999997,694
