init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.13696199999999997,0.13696199999999997,0.13696199999999997,0.13696199999999997,6.0,5.903993805649092,42,7,0.024348404838709675,0.025589188976716432,0.13696199999999997,0.024348404838709675,0.025589188976716432,0.13696199999999997,0.07572791666666667,0.0393963709040531,0.13696199999999997,0.07572791666666667,0.0393963709040531,0.13696199999999997,3.025936599423626,24.242424242424242,89.33717579250721,43.63636363636363,7.636887608069164,32.121212121212125,4.081690311431885,4.0816600999999935,694
