trace_length,execution_time,process_time,mem_usage,mem_dif,number_snaps
8000,317.0440192222595,317.042929218,742.8046875,492.93359375,8000
8000,319.1846659183502,319.182971066,742.7578125,492.93359375,8000
8000,323.5042533874512,323.493220872,742.7890625,492.93359375,8000
8000,334.336412191391,334.326368455,742.4453125,492.93359375,8000
8000,315.617378950119,315.615656681,742.76171875,492.93359375,8000
8000,322.2338004112244,322.182204881,742.90234375,492.93359375,8000
8000,316.72883462905884,316.728182878,742.734375,492.93359375,8000
9000,398.2768671512604,398.267450918,873.2890625,623.38671875,9000
9000,403.0839939117432,403.073809041,872.89453125,623.38671875,9000
9000,400.6595807075501,400.65172541,873.1796875,623.38671875,9000
9000,397.5978219509125,397.595313572,872.76953125,623.38671875,9000
9000,397.1950256824493,397.195023467,872.44140625,622.27734375,9000
9000,391.44951939582825,391.449194119,873.7109375,623.38671875,9000
9000,399.0094690322876,399.002421463,873.13671875,623.38671875,9000
