dt-timestamp(s),dt-accel(m/s2),pt-timestamp(s),pt-accel(m/s2),operation
14.5,0.0,7.406,-0.014715,Match
14.6,0.0,7.505,0.004905,Match
14.7,0.0,7.607,-0.01962,Match
14.8,0.0,7.703,-0.028449,Match
14.9,0.0,7.828,-0.01962,Match
15.0,0.0,7.9,-0.01962,Match
15.1,0.0,7.999,-0.00981,Match
15.2,0.0,8.097,0.0,Match
15.3,0.0,8.218,-0.004905,Match
15.4,0.0,8.298,-0.00981,Match
15.5,0.0,8.394,0.0,Match
15.6,0.0,8.492,-0.00981,Match
15.7,0.0,8.592,0.0,Match
15.8,0.0,8.69,-0.023544,Match
15.9,0.0,8.807,-0.014715,Match
16.0,0.0,8.888,-0.038259,Match
16.1,0.0,9.023,0.0,Match
16.2,0.0,9.085,0.004905,Match
16.3,0.0,9.184,-0.023544,Match
16.4,0.0,9.283,-0.048069,Match
16.5,0.0,9.41,-0.01962,Match
16.6,0.0,9.48,-0.00981,Match
16.7,0.0,9.579,-0.01962,Match
16.8,0.0,9.678,0.0,Match
16.9,0.0,9.776,-0.01962,Match
17.0,0.0,9.875,-0.023544,Match
17.1,0.0,9.973,-0.00981,Match
17.2,0.0,10.072,-0.004905,Match
17.3,0.0,10.172,0.0,Match
17.4,0.0,10.27,-0.00981,Match
17.5,0.0,10.368,-0.01962,Match
17.6,0.0,10.476,-0.00981,Match
17.7,0.0,10.566,-0.014715,Match
17.8,0.0,10.705,-0.00981,Match
17.9,0.0,10.764,-0.004905,Match
18.0,0.0,10.863,-0.023544,Match
18.1,0.0,10.96,-0.01962,Match
18.2,0.0,11.079,-0.00981,Match
18.3,0.0,11.159,-0.043164,Match
18.4,0.0,11.298,-0.00981,Match
18.5,0.0,11.356,-0.00981,Match
18.6,0.0,11.455,-0.023544,Match
18.7,0.0,11.553,-0.00981,Match
18.8,0.0,11.653,-0.014715,Match
18.9,0.0,11.751,-0.00981,Match
19.0,0.0,11.888,0.00981,Match
19.1,0.0,11.949,-0.033354,Match
19.2,0.0,12.047,0.0,Match
19.3,0.0,12.147,-0.004905,Match
19.4,0.0,12.274,0.004905,Match
19.5,0.0,12.344,-0.004905,Match
19.6,0.0,12.442,-0.01962,Match
19.7,0.0,12.541,-0.004905,Match
19.8,0.0,12.64,-0.00981,Match
19.9,0.0,12.739,-0.00981,Match
20.0,0.0,12.838,-0.004905,Match
20.1,0.0,12.936,-0.004905,Match
20.2,0.0,13.035,-0.004905,Match
20.3,0.0,13.134,-0.014715,Match
20.4,0.0,13.232,-0.00981,Match
20.5,0.0,13.331,-0.014715,Match
20.6,-0.1,13.43,-0.071613,Match
20.7,-0.2,13.529,-0.162846,Match
20.8,-0.3,13.628,-0.297243,Match
20.9,-0.4,13.727,-0.363951,Match
21.0,-0.5,13.825,-0.512082,Match
21.1,-0.6,13.934,-0.671004,Match
21.2,-0.7,14.023,-0.656289,Match
21.3,-0.7,14.154,-0.756351,Match
21.4,-0.7,14.22,-0.704358,Match
21.5,-0.7,14.319,-0.684738,Match
21.6,-0.7,14.418,-0.747522,Match
21.7,-0.7,14.53,-0.718092,Match
21.8,-0.7,14.616,-0.742617,Match
21.9,-0.7,14.746,-0.661194,Match
22.0,-0.628571,14.813,-0.727902,Match
22.1,-0.528571,14.912,-0.536607,Match
22.2,-0.428571,15.01,-0.473823,Match
22.3,-0.328571,15.14,-0.363951,Match
22.4,-0.228571,15.208,-0.325692,Match
22.5,-0.128571,15.307,-0.101043,Match
22.6,-0.028571,15.406,-0.091233,Match
22.7,0.0,-,-,Deletion
22.8,0.0,-,-,Deletion
22.9,0.0,15.541,-0.033354,Match
23.0,0.0,15.604,0.0,Match
23.1,0.0,15.702,-0.00981,Match
23.2,0.0,15.801,-0.004905,Match
23.3,0.0,15.899,-0.038259,Match
23.4,0.0,15.999,0.023544,Match
23.5,0.0,16.098,-0.038259,Match
23.6,0.0,16.196,0.00981,Match
23.7,0.0,16.295,-0.057879,Match
23.8,0.0,16.394,-0.01962,Match
23.9,0.0,16.492,-0.038259,Match
24.0,0.0,16.592,-0.014715,Match
24.1,0.0,16.691,-0.043164,Match
24.2,0.0,16.789,-0.00981,Match
24.3,0.0,16.888,-0.00981,Match
24.4,0.0,16.987,0.004905,Match
24.5,0.0,17.085,-0.028449,Match
24.6,0.02,17.186,0.043164,Match
24.7,0.12,17.283,0.061803,Match
24.8,0.22,17.405,0.220725,Match
24.9,0.32,17.48,0.287433,Match
25.0,0.42,17.579,0.363951,Match
25.1,0.52,17.678,0.555246,Match
25.2,0.62,17.804,0.584676,Match
25.3,0.7,17.875,0.732807,Match
25.4,0.7,17.974,0.666099,Match
25.5,0.7,18.073,0.752427,Match
25.6,0.7,18.182,0.679833,Match
25.7,0.7,18.27,0.732807,Match
25.8,0.7,18.412,0.641574,Match
25.9,0.7,18.468,0.709263,Match
26.0,0.7,18.589,0.694548,Match
26.1,0.608571,-,-,Deletion
26.2,0.508571,18.666,0.555246,Match
26.3,0.408571,18.764,0.3924,Match
26.4,0.308571,18.863,0.40221,Match
26.5,0.208571,18.986,0.18639,Match
-,-,19.06,0.143226,Insertion
-,-,19.2,0.057879,Insertion
-,-,19.258,-0.023544,Insertion
-,-,19.356,0.0,Insertion
-,-,19.455,-0.048069,Insertion
-,-,19.554,0.0,Insertion
-,-,19.653,0.014715,Insertion
-,-,19.793,-0.033354,Insertion
-,-,19.851,-0.01962,Insertion
-,-,19.95,-0.00981,Insertion
-,-,20.049,0.014715,Insertion
-,-,20.147,-0.00981,Insertion
-,-,20.246,-0.052974,Insertion
-,-,20.345,0.014715,Insertion
-,-,20.443,-0.004905,Insertion
-,-,20.542,0.004905,Insertion
-,-,20.641,-0.061803,Insertion
-,-,20.74,0.00981,Insertion
-,-,20.839,0.0,Insertion
-,-,20.937,-0.023544,Insertion
-,-,21.036,-0.01962,Insertion
-,-,21.135,-0.028449,Insertion
-,-,21.273,0.014715,Insertion
-,-,21.333,0.00981,Insertion
-,-,21.438,-0.038259,Insertion
-,-,21.53,-0.00981,Insertion
-,-,21.657,-0.01962,Insertion
-,-,21.728,0.096138,Insertion
26.6,0.108571,21.827,0.114777,Match
-,-,21.925,0.177561,Insertion
-,-,22.025,0.191295,Insertion
-,-,22.123,0.086328,Insertion
26.7,0.008571,22.222,0.00981,Match
26.8,0.0,22.32,0.004905,Match
26.9,0.0,22.419,-0.00981,Match
27.0,0.0,22.534,0.014715,Match
27.1,0.0,22.616,0.0,Match
27.2,0.0,22.715,-0.004905,Match
27.3,0.0,22.814,-0.00981,Match
-,-,22.922,-0.061803,Insertion
27.4,0.0,23.012,0.004905,Match
27.5,0.0,23.111,-0.00981,Match
27.6,0.0,23.209,-0.014715,Match
-,-,23.307,-0.01962,Insertion
27.7,0.0,23.407,-0.00981,Match
-,-,23.505,-0.01962,Insertion
27.8,0.0,23.604,-0.014715,Match
27.9,0.0,23.704,-0.014715,Match
28.0,0.0,23.802,-0.00981,Match
28.1,0.0,23.914,-0.014715,Match
28.2,0.0,24.0,-0.004905,Match
28.3,0.0,24.131,-0.014715,Match
28.4,0.0,24.197,-0.014715,Match
-,-,24.296,-0.023544,Insertion
28.5,0.0,24.394,0.0,Match
28.6,0.0,24.504,-0.00981,Match
-,-,24.592,-0.023544,Insertion
28.7,0.0,24.726,-0.004905,Match
28.8,0.0,24.789,-0.004905,Match
28.9,0.0,24.888,-0.00981,Match
29.0,0.0,24.987,0.004905,Match
29.1,0.0,25.086,0.0,Match
-,-,25.185,-0.033354,Insertion
-,-,25.284,-0.028449,Insertion
29.2,0.0,25.382,-0.004905,Match
29.3,0.0,25.481,-0.00981,Match
29.4,0.0,25.58,-0.004905,Match
29.5,0.0,25.679,-0.014715,Match
29.6,0.0,25.779,0.0,Match
29.7,0.0,25.876,0.004905,Match
29.8,0.0,25.975,-0.00981,Match
29.9,0.0,26.074,-0.004905,Match
30.0,0.0,26.172,-0.004905,Match
30.1,0.0,26.271,0.004905,Match
30.2,0.0,26.37,-0.00981,Match
30.3,0.0,26.469,-0.00981,Match
30.4,0.0,26.568,-0.014715,Match
30.5,0.0,26.666,0.0,Match
30.6,0.0,26.765,-0.01962,Match
30.7,0.0,26.864,-0.014715,Match
30.8,0.0,26.975,-0.014715,Match
30.9,0.0,27.062,-0.014715,Match
31.0,0.0,27.161,-0.00981,Match
31.1,0.0,27.26,-0.01962,Match
31.2,0.0,27.372,-0.004905,Match
31.3,0.0,27.458,-0.014715,Match
31.4,0.0,27.557,-0.00981,Match
-,-,27.655,-0.028449,Insertion
31.5,0.0,27.754,0.0,Match
31.6,0.0,27.853,0.0,Match
31.7,0.0,27.977,-0.01962,Match
31.8,0.0,28.051,-0.004905,Match
31.9,0.0,28.15,-0.00981,Match
32.0,0.0,28.248,-0.01962,Match
32.1,0.0,28.369,-0.004905,Match
32.2,0.0,28.446,-0.014715,Match
32.3,0.0,28.545,-0.014715,Match
32.4,0.0,28.644,-0.00981,Match
32.5,0.0,28.752,-0.00981,Match
32.6,0.0,28.841,-0.00981,Match
32.7,0.0,28.97,-0.004905,Match
32.8,0.0,29.039,-0.014715,Match
32.9,0.0,29.138,-0.014715,Match
33.0,0.0,29.237,-0.004905,Match
-,-,29.336,-0.023544,Insertion
-,-,29.434,-0.01962,Insertion
33.1,0.0,29.533,-0.004905,Match
33.2,0.0,29.632,-0.00981,Match
-,-,29.731,-0.023544,Insertion
33.3,0.0,29.83,-0.014715,Match
33.4,0.0,29.928,-0.004905,Match
33.5,0.0,30.027,-0.004905,Match
33.6,0.0,30.126,-0.004905,Match
-,-,30.226,-0.01962,Insertion
33.7,0.0,30.324,0.014715,Match
33.8,0.0,30.449,0.00981,Match
33.9,0.0,30.521,0.004905,Match
34.0,0.0,30.62,0.00981,Match
34.1,0.0,30.719,-0.014715,Match
34.2,0.0,30.824,0.0,Match
34.3,0.0,30.916,0.004905,Match
-,-,31.049,-0.028449,Insertion
34.4,0.0,31.115,0.0,Match
34.5,0.0,31.213,0.014715,Match
34.6,0.0,31.312,0.0,Match
-,-,31.424,-0.052974,Insertion
-,-,31.51,-0.033354,Insertion
-,-,31.648,-0.023544,Insertion
-,-,31.707,-0.023544,Insertion
-,-,31.806,-0.028449,Insertion
34.7,0.0,31.905,-0.014715,Match
34.8,0.0,32.021,-0.004905,Match
34.9,0.0,32.103,-0.00981,Match
35.0,0.0,32.201,0.004905,Match
35.1,0.0,32.301,-0.004905,Match
35.2,0.0,32.399,-0.00981,Match
35.3,0.0,32.498,-0.00981,Match
35.4,0.0,32.624,-0.01962,Match
-,-,32.696,-0.038259,Insertion
35.5,0.0,32.794,-0.014715,Match
-,-,32.893,-0.028449,Insertion
-,-,32.991,-0.033354,Insertion
35.6,0.0,33.09,0.0,Match
35.7,0.0,33.189,-0.00981,Match
35.8,0.0,33.288,-0.004905,Match
35.9,0.0,33.386,-0.01962,Match
36.0,0.0,33.485,0.004905,Match
36.1,0.0,33.584,-0.014715,Match
36.2,0.0,33.685,-0.00981,Match
36.3,0.0,33.782,-0.004905,Match
36.4,0.0,33.909,-0.014715,Match
36.5,0.0,33.98,-0.00981,Match
36.6,0.0,34.078,0.0,Match
36.7,0.0,34.177,-0.00981,Match
36.8,0.0,34.306,-0.004905,Match
36.9,0.0,34.375,-0.00981,Match
37.0,0.0,34.476,-0.00981,Match
37.1,0.0,34.572,-0.004905,Match
37.2,0.0,34.682,-0.004905,Match
37.3,0.0,34.77,-0.00981,Match
37.4,0.0,34.897,-0.014715,Match
37.5,0.0,34.968,-0.014715,Match
37.6,0.0,35.066,-0.004905,Match
37.7,0.0,35.165,-0.01962,Match
37.8,0.0,35.268,-0.01962,Match
-,-,35.363,-0.033354,Insertion
37.9,0.0,35.49,-0.01962,Match
38.0,0.0,35.561,0.0,Match
-,-,35.659,-0.033354,Insertion
38.1,0.0,35.758,-0.01962,Match
38.2,0.0,35.881,-0.00981,Match
38.3,0.0,35.956,-0.014715,Match
38.4,0.0,36.055,-0.00981,Match
38.5,0.0,36.154,-0.004905,Match
38.6,0.0,36.252,-0.01962,Match
-,-,36.351,-0.023544,Insertion
38.7,0.0,36.45,-0.01962,Match
38.8,0.0,36.549,-0.01962,Match
38.9,0.0,36.648,-0.014715,Match
39.0,0.0,36.746,-0.00981,Match
-,-,36.846,-0.043164,Insertion
39.1,0.0,36.944,-0.014715,Match
39.2,0.0,37.043,-0.00981,Match
39.3,0.0,37.142,-0.014715,Match
39.4,0.0,37.241,-0.00981,Match
39.5,0.0,37.34,-0.014715,Match
39.6,0.0,37.438,-0.014715,Match
39.7,0.0,37.537,0.0,Match
39.8,0.0,37.636,-0.01962,Match
39.9,0.0,37.735,-0.00981,Match
-,-,37.834,-0.023544,Insertion
-,-,37.933,-0.023544,Insertion
-,-,38.031,-0.114777,Insertion
-,-,38.154,-0.224649,Insertion
-,-,38.229,-0.368856,Insertion
-,-,38.328,-0.483633,Insertion
-,-,38.427,-0.589581,Insertion
-,-,38.543,-0.632745,Insertion
-,-,38.624,-0.790686,Insertion
-,-,38.722,-0.732807,Insertion
-,-,38.821,-0.756351,Insertion
-,-,38.921,-0.704358,Insertion
-,-,39.02,-0.732807,Insertion
-,-,39.118,-0.742617,Insertion
-,-,39.216,-0.674928,Insertion
-,-,39.355,-0.714168,Insertion
-,-,39.414,-0.651384,Insertion
