normalized_score,score,execution_time,process_time,trace_length
0.985,3.0,0.6057755947113037,0.6057242170027166,200
0.985,3.0,0.6079554557800293,0.6079185920025338,200
0.985,3.0,0.6066420078277588,0.6066167860008136,200
0.985,3.0,0.595768928527832,0.5957024919989635,200
0.985,3.0,0.5956358909606934,0.5955858870001975,200
