dt-timestamp(s),dt-ventilation,dt-cooling,pt-timestamp(s),pt-ventilation,pt-cooling,operation
4532400.0,9244.412443039986,1525.7988556011,4532400.0,10223.083333333334,2078.5,Mismatch
4536000.0,9244.412443039986,1547.61390588814,4536000.0,10161.833333333334,2581.916666666667,Mismatch
4539600.0,9244.412443039986,1593.72647439426,4539600.0,10158.333333333334,2928.666666666667,Mismatch
4543200.0,9244.412443039986,1641.21420067631,4543200.0,10152.583333333334,2907.5,Mismatch
4546800.0,9244.412443039986,1573.5148148382,4546800.0,10199.333333333334,2629.833333333333,Mismatch
4550400.0,9244.412443039984,1727.81742634327,4550400.0,10219.25,1482.25,Mismatch
4554000.0,9244.412443039986,1942.16652001253,4554000.0,10183.583333333336,2232.0,Mismatch
4557600.0,9244.412443039986,1858.6849749344,4557600.0,10166.083333333334,2219.5,Mismatch
4561200.0,9244.412443039988,1598.09301333382,4561200.0,9314.916666666668,2740.583333333333,Mismatch
4564800.0,7953.097716429996,1552.99988112875,4564800.0,7652.666666666666,1437.25,Mismatch
4568400.0,4174.75310936999,1585.97455350102,4568400.0,2313.4166666666665,2134.666666666667,Mismatch
4572000.0,0.0,1559.67208380284,4572000.0,994.5,1387.1666666666667,Mismatch
4575600.0,0.0,1554.78377509584,4575600.0,0.0,2755.666666666667,Mismatch
4579200.0,0.0,1551.47691627081,4579200.0,0.0,1321.0833333333337,Mismatch
4582800.0,0.0,1548.66206004032,4582800.0,0.0,671.5,Mismatch
4586400.0,0.0,1548.09899324824,4586400.0,0.0,2042.25,Mismatch
4590000.0,0.0,1547.93793869362,4590000.0,0.0,1310.5,Mismatch
4593600.0,0.0,1548.1860059343,4593600.0,0.0,2178.166666666667,Mismatch
4597200.0,0.0,1551.17059153739,4597200.0,0.0,1397.3333333333337,Mismatch
4600800.0,0.0,1559.67369204323,4600800.0,0.0,2186.333333333333,Mismatch
4604400.0,0.0,1568.74831412298,4604400.0,0.0,2211.9166666666665,Mismatch
4608000.0,8790.619651739988,1518.16185864469,4608000.0,5081.916666666667,2082.25,Mismatch
4611600.0,9244.412443039988,1545.5660122769,4611600.0,10204.333333333334,1144.1666666666667,Mismatch
4615200.0,9244.412443039984,2374.089823111,4615200.0,10193.749999999998,2235.5,Mismatch
4618800.0,9244.412443039986,6711.24139516873,4618800.0,9307.333333333332,3116.333333333333,Mismatch
4622400.0,9244.412443039986,9597.75065656359,4622400.0,10092.416666666666,3939.0833333333335,Mismatch
4626000.0,9244.412443039986,8650.44658897511,4626000.0,7490.416666666666,1464.4166666666663,Mismatch
4629600.0,9244.412443039986,10519.9736533922,4629600.0,9120.25,3206.833333333333,Mismatch
4633200.0,9244.412443039984,12486.3370837674,4633200.0,9970.083333333334,1669.0833333333333,Mismatch
4636800.0,9244.412443039984,12227.8995790181,4636800.0,10039.916666666666,4042.8333333333335,Mismatch
4640400.0,9244.412443039986,11759.7701898788,4640400.0,9996.75,4016.416666666667,Mismatch
4644000.0,9244.412443039986,10002.0297767239,4644000.0,10048.499999999998,3932.25,Mismatch
4647600.0,9244.412443039986,5957.98476269013,4647600.0,10061.333333333332,2319.9166666666665,Mismatch
4651200.0,7953.097716429996,2393.47058656251,4651200.0,7871.5,2292.833333333333,Mismatch
4654800.0,4174.75310936999,1749.80127172713,4654800.0,2259.5,2215.5,Mismatch
4658400.0,0.0,1578.90045286619,4658400.0,0.0,2203.75,Mismatch
4662000.0,0.0,1572.97083739148,4662000.0,0.0,726.3333333333334,Mismatch
4665600.0,0.0,1569.68262374289,4665600.0,0.0,1177.4166666666667,Mismatch
4669200.0,0.0,1567.76193973205,4669200.0,0.0,742.8333333333334,Mismatch
4672800.0,0.0,1566.31119186663,4672800.0,0.0,781.1666666666666,Mismatch
4676400.0,0.0,1564.66936335418,4676400.0,0.0,694.75,Mismatch
4680000.0,0.0,1564.64082360495,4680000.0,0.0,2780.083333333333,Mismatch
4683600.0,0.0,1565.25234985247,4683600.0,0.0,2032.5,Mismatch
4687200.0,0.0,1564.22672498386,4687200.0,0.0,700.5833333333333,Mismatch
4690800.0,0.0,1564.41394396298,4690800.0,0.0,1384.8333333333337,Mismatch
4694400.0,8790.619651739988,1504.16896505752,4694400.0,5113.833333333333,1391.3333333333333,Mismatch
4698000.0,9244.412443039986,1525.0826245687,4698000.0,10203.416666666668,2103.1666666666665,Mismatch
4701600.0,9244.412443039984,1576.8643587782,4701600.0,10213.583333333334,2140.0,Mismatch
4705200.0,9244.412443039986,1981.98978005397,4705200.0,10154.916666666666,2253.9166666666665,Mismatch
4708800.0,9244.412443039986,4557.58441039671,4708800.0,10128.666666666666,2267.25,Mismatch
4712400.0,9244.412443039986,5304.16935553426,4712400.0,10073.583333333334,1527.6666666666663,Mismatch
4716000.0,9244.412443039986,6700.06261477089,4716000.0,10059.666666666668,2333.833333333333,Mismatch
4719600.0,9244.412443039984,6366.5836402158,4719600.0,10084.583333333334,1538.4166666666663,Mismatch
4723200.0,9244.412443039984,4533.09380586268,4723200.0,10145.583333333332,3027.5,Mismatch
4726800.0,9244.412443039986,2235.06648794868,4726800.0,10143.166666666668,2932.9166666666665,Mismatch
4730400.0,9244.412443039986,1736.13842403915,4730400.0,10125.749999999998,1506.6666666666663,Mismatch
4734000.0,9244.412443039984,1619.58928698296,4734000.0,10161.5,694.1666666666666,Mismatch
4737600.0,7953.097716429996,1567.96745791393,4737600.0,7914.666666666667,1950.583333333333,Mismatch
4741200.0,4174.75310937,1599.88576242537,4741200.0,2902.4166666666665,3010.25,Mismatch
4744800.0,0.0,1579.64461463257,4744800.0,1310.8333333333333,2955.1666666666665,Mismatch
4748400.0,0.0,1581.18888657309,4748400.0,0.0,2625.583333333333,Mismatch
4752000.0,0.0,1581.72024844358,4752000.0,0.0,2203.0,Mismatch
4755600.0,0.0,1579.72283307486,4755600.0,0.0,2874.1666666666665,Mismatch
4759200.0,0.0,1577.82348951509,4759200.0,0.0,1434.25,Mismatch
4762800.0,0.0,1576.45593017838,4762800.0,0.0,1427.8333333333333,Mismatch
4766400.0,0.0,1575.60428764777,4766400.0,0.0,1515.9166666666663,Mismatch
4770000.0,0.0,1574.68397770423,4770000.0,0.0,1450.3333333333333,Mismatch
4773600.0,0.0,1574.34704356951,4773600.0,0.0,756.8333333333333,Mismatch
4777200.0,0.0,1574.81034159376,4777200.0,0.0,2176.5,Mismatch
4780800.0,4395.3098258699965,1551.92245667674,4780800.0,5097.166666666667,1934.6666666666663,Mismatch
4784400.0,9244.412443039988,1535.76071583839,4784400.0,9325.333333333334,1449.25,Mismatch
4788000.0,9244.412443039986,1616.39850308849,4788000.0,10117.833333333332,2214.0,Mismatch
4791600.0,9244.412443039986,1913.13224657672,4791600.0,10421.0,3715.500000000001,Mismatch
4795200.0,9244.412443039986,2192.57322828331,4795200.0,10600.166666666668,2273.333333333333,Mismatch
4798800.0,9244.412443039986,5282.37216301603,4798800.0,10521.666666666666,1587.1666666666663,Mismatch
4802400.0,9244.412443039986,10374.9257449452,4802400.0,10199.083333333332,833.25,Mismatch
4806000.0,9244.412443039986,13640.1181066141,4806000.0,10096.666666666666,2458.0,Mismatch
4809600.0,5177.938264739986,11811.9893046453,4809600.0,8895.166666666666,2445.083333333333,Mismatch
4813200.0,2141.516020219999,4494.21990428771,4813200.0,3053.333333333333,2467.416666666667,Mismatch
4816800.0,2141.51602022,3782.49715950861,4816800.0,1944.6666666666667,1638.1666666666667,Mismatch
4820400.0,2141.51602022,2536.80025891027,4820400.0,1954.666666666667,1534.6666666666663,Mismatch
4824000.0,2141.51602022,1628.47932942967,4824000.0,1796.6666666666667,1490.9166666666663,Mismatch
4827600.0,0.0,1572.01226178268,4827600.0,325.4166666666667,1488.8333333333333,Mismatch
4831200.0,0.0,1569.92776030982,4831200.0,0.0,2172.583333333333,Mismatch
4834800.0,0.0,1567.55762354707,4834800.0,0.0,2166.583333333333,Mismatch
4838400.0,0.0,1563.80826646971,4838400.0,0.0,2126.833333333333,Mismatch
4842000.0,0.0,1559.58845353403,4842000.0,0.0,1474.5000000000002,Mismatch
4845600.0,0.0,1555.12686688008,4845600.0,0.0,1308.5,Mismatch
4849200.0,0.0,1549.58221763679,4849200.0,0.0,1360.5833333333337,Mismatch
4852800.0,0.0,1546.64183445445,4852800.0,0.0,1342.25,Mismatch
4856400.0,0.0,1543.8719185449,4856400.0,0.0,1892.8333333333333,Mismatch
4860000.0,0.0,1540.0625295581,4860000.0,0.0,617.9166666666667,Mismatch
4863600.0,0.0,1537.01985553389,4863600.0,0.0,11.583333333333334,Mismatch
4867200.0,0.0,1579.90107484299,4867200.0,5832.75,12.083333333333334,Mismatch
4870800.0,2582.62945321999,1470.71471973673,4870800.0,7012.666666666666,1219.5,Mismatch
4874400.0,2582.62945321999,1447.73816632545,4874400.0,6947.416666666668,1253.1666666666663,Mismatch
4878000.0,2582.62945321999,1465.21834728413,4878000.0,6873.999999999999,2062.833333333333,Mismatch
4881600.0,2582.62945321999,1494.45320203998,4881600.0,6883.916666666667,1645.0833333333333,Mismatch
4885200.0,2582.62945321999,1508.55324178364,4885200.0,6861.166666666666,2293.333333333333,Mismatch
4888800.0,2582.62945321999,1497.23106030434,4888800.0,1142.25,1492.75,Mismatch
4892400.0,1291.314726609999,1517.93726767616,4892400.0,0.0,2962.916666666667,Mismatch
4896000.0,0.0,1580.78689843276,4896000.0,0.0,2209.833333333333,Mismatch
4899600.0,0.0,1583.7985992437,4899600.0,0.0,1433.5833333333333,Mismatch
4903200.0,0.0,1573.08567079133,4903200.0,0.0,1386.25,Mismatch
4906800.0,0.0,1565.26659577351,4906800.0,0.0,2072.666666666667,Mismatch
4910400.0,0.0,1564.04676244682,4910400.0,0.0,1378.25,Mismatch
4914000.0,0.0,1563.19562545763,4914000.0,0.0,1996.5,Mismatch
4917600.0,0.0,1557.98808573672,4917600.0,0.0,1954.6666666666663,Mismatch
4921200.0,0.0,1550.76331133495,4921200.0,0.0,1842.6666666666667,Mismatch
4924800.0,0.0,1544.47700527469,4924800.0,0.0,1837.0833333333333,Mismatch
4928400.0,0.0,1540.66567799214,4928400.0,0.0,1224.5,Mismatch
4932000.0,0.0,1538.39373769409,4932000.0,0.0,1270.1666666666663,Mismatch
4935600.0,0.0,1534.97809606435,4935600.0,0.0,626.5833333333334,Mismatch
4939200.0,0.0,1533.05278860546,4939200.0,0.0,1214.0,Mismatch
4942800.0,0.0,1531.12986043831,4942800.0,0.0,629.5833333333334,Mismatch
4946400.0,0.0,1528.83143294124,4946400.0,0.0,1144.75,Mismatch
4950000.0,0.0,1531.73737134477,4950000.0,0.0,588.8333333333334,Mismatch
4953600.0,0.0,1544.81376316345,4953600.0,5823.833333333333,1710.1666666666667,Mismatch
4957200.0,2582.62945321999,1443.40066808965,4957200.0,7000.833333333334,1141.3333333333333,Mismatch
4960800.0,2582.62945321999,1402.79966149781,4960800.0,7045.416666666665,1791.3333333333337,Mismatch
4964400.0,2582.62945321999,1412.17169174674,4964400.0,6954.166666666666,634.5833333333334,Mismatch
4968000.0,2582.62945321999,1456.42146706455,4968000.0,6925.666666666667,1349.5833333333337,Mismatch
4971600.0,2582.62945321999,1486.84612416281,4971600.0,6855.499999999999,2217.666666666667,Mismatch
4975200.0,2582.62945321999,1502.32686657128,4975200.0,1129.9166666666667,1433.7499999999998,Mismatch
4978800.0,1291.314726609999,1527.2834393346,4978800.0,0.0,2119.6666666666665,Mismatch
4982400.0,0.0,1606.49962717002,4982400.0,0.0,699.25,Mismatch
4986000.0,0.0,1621.23932519037,4986000.0,0.0,2102.1666666666665,Mismatch
4989600.0,0.0,1592.94904470307,4989600.0,0.0,672.4166666666666,Mismatch
4993200.0,0.0,1573.26734078426,4993200.0,0.0,677.25,Mismatch
4996800.0,0.0,1563.36779106572,4996800.0,0.0,1953.1666666666663,Mismatch
5000400.0,0.0,1555.84703793503,5000400.0,0.0,1233.5833333333337,Mismatch
5004000.0,0.0,1548.44403328206,5004000.0,0.0,1096.8333333333333,Mismatch
5007600.0,0.0,1542.44533621245,5007600.0,0.0,1960.5833333333333,Mismatch
5011200.0,0.0,1542.87795786563,5011200.0,0.0,1252.75,Mismatch
5014800.0,0.0,1544.22419890055,5014800.0,0.0,0.0,Mismatch
5018400.0,0.0,1545.18389788167,5018400.0,0.0,1337.5,Mismatch
5022000.0,0.0,1547.11201095228,5022000.0,0.0,620.6666666666666,Mismatch
5025600.0,0.0,1550.7536816729,5025600.0,0.0,2012.5,Mismatch
5029200.0,0.0,1555.58159652005,5029200.0,0.0,1314.5,Mismatch
5032800.0,0.0,1557.77801632131,5032800.0,0.0,1445.8333333333337,Mismatch
5036400.0,0.0,1557.99946682108,5036400.0,0.0,1368.5833333333337,Mismatch
5040000.0,8790.619651739988,1485.242912044,5040000.0,5178.0,731.5,Mismatch
5043600.0,9244.412443039986,1473.27807169283,5043600.0,10336.416666666666,1304.75,Mismatch
5047200.0,9244.412443039984,1509.15362983592,5047200.0,10319.25,1367.75,Mismatch
5050800.0,9244.412443039986,1521.92451585826,5050800.0,10258.250000000002,2047.25,Mismatch
5054400.0,9244.412443039986,1525.76034356804,5054400.0,10230.333333333334,699.75,Mismatch
5058000.0,9244.412443039986,1531.59450494822,5058000.0,10164.666666666668,36.75,Mismatch
5061600.0,9244.412443039986,1537.01807306446,5061600.0,10195.083333333334,2945.583333333333,Mismatch
5065200.0,9244.412443039984,1667.65099839248,5065200.0,10113.666666666666,1535.75,Mismatch
5068800.0,9244.412443039984,2051.93296111926,5068800.0,10160.583333333332,2250.916666666667,Mismatch
5072400.0,9244.412443039986,2125.93685053994,5072400.0,9313.083333333332,1551.5,Mismatch
5076000.0,9244.412443039986,1753.83134421753,5076000.0,10163.416666666666,2972.0,Mismatch
5079600.0,9244.412443039984,1530.91818594933,5079600.0,10257.166666666666,2106.833333333333,Mismatch
5083200.0,7953.097716429996,1508.56536996003,5083200.0,7945.75,2830.1666666666665,Mismatch
5086800.0,4174.75310937,1564.6207482205,5086800.0,2241.416666666667,1378.8333333333333,Mismatch
5090400.0,0.0,1551.73983089535,5090400.0,0.0,1335.6666666666663,Mismatch
5094000.0,0.0,1545.65343952284,5094000.0,0.0,1310.5833333333337,Mismatch
5097600.0,0.0,1543.82451299338,5097600.0,0.0,717.0833333333334,Mismatch
5101200.0,0.0,1543.04229310549,5101200.0,0.0,1362.9166666666667,Mismatch
5104800.0,0.0,1542.89821154036,5104800.0,0.0,699.6666666666667,Mismatch
5108400.0,0.0,1542.51768177158,5108400.0,0.0,1273.3333333333337,Mismatch
5112000.0,0.0,1540.36320985896,5112000.0,0.0,2515.5,Mismatch
5115600.0,0.0,1536.82840800042,5115600.0,0.0,25.166666666666668,Mismatch
5119200.0,0.0,1534.5248248652,5119200.0,0.0,1170.8333333333337,Mismatch
5122800.0,0.0,1533.041444719,5122800.0,0.0,1821.4166666666663,Mismatch
5126400.0,8790.619651739988,1425.43306226214,5126400.0,4324.833333333333,615.6666666666666,Mismatch
5130000.0,9244.412443039988,1398.75205210539,5130000.0,10453.25,1823.4166666666663,Mismatch
5133600.0,9244.412443039984,1400.32181909292,5133600.0,10425.416666666668,1217.6666666666663,Mismatch
5137200.0,9244.412443039986,1437.94392270558,5137200.0,10340.333333333334,1298.6666666666663,Mismatch
5140800.0,9244.412443039986,1502.38644264057,5140800.0,10300.166666666668,555.0,Mismatch
5144400.0,9244.412443039986,1639.38394908131,5144400.0,10153.083333333332,2927.1666666666665,Mismatch
5148000.0,9244.412443039986,1785.35341269616,5148000.0,10115.083333333334,722.1666666666666,Mismatch
5151600.0,9244.412443039986,1573.43013910122,5151600.0,10164.416666666666,2247.916666666667,Mismatch
5155200.0,9244.412443039984,1537.01092490457,5155200.0,10143.833333333334,2837.333333333333,Mismatch
5158800.0,9244.412443039986,1535.23455859087,5158800.0,10175.0,2704.25,Mismatch
5162400.0,9244.412443039986,1530.15234825747,5162400.0,10194.583333333332,1435.0,Mismatch
5166000.0,9244.412443039984,1497.38629895189,5166000.0,9364.000000000002,1362.1666666666663,Mismatch
5169600.0,7953.097716429996,1484.63655580195,5169600.0,8033.833333333332,1341.8333333333333,Mismatch
5173200.0,4174.75310937,1549.43492129485,5173200.0,2968.4166666666665,2438.25,Mismatch
5176800.0,0.0,1532.70781756444,5176800.0,1337.4166666666667,1253.0833333333337,Mismatch
5180400.0,0.0,1526.39681537583,5180400.0,0.0,626.25,Mismatch
5184000.0,0.0,1521.91967947475,5184000.0,0.0,598.75,Mismatch
5187600.0,0.0,1518.71010338442,5187600.0,0.0,1199.9166666666663,Mismatch
5191200.0,0.0,1517.39778408254,5191200.0,0.0,1434.9166666666667,Mismatch
5194800.0,0.0,1514.84519036253,5194800.0,0.0,546.9166666666666,Mismatch
5198400.0,0.0,1512.26036023271,5198400.0,0.0,599.9166666666666,Mismatch
5202000.0,0.0,1513.0073341414,5202000.0,0.0,1108.5833333333333,Mismatch
5205600.0,0.0,1513.95612732107,5205600.0,0.0,1093.0,Mismatch
5209200.0,0.0,1514.13945355936,5209200.0,0.0,610.0833333333334,Mismatch
5212800.0,8790.619651739988,1388.40808194407,5212800.0,5229.999999999999,1741.1666666666663,Mismatch
5216400.0,9244.412443039986,1373.88792998164,5216400.0,10526.5,1130.8333333333337,Mismatch
5220000.0,9244.412443039984,1384.5328012444,5220000.0,10457.416666666666,574.9166666666666,Mismatch
5223600.0,9244.412443039986,1397.03892163697,5223600.0,10402.499999999998,1201.5,Mismatch
5227200.0,9244.412443039984,1476.72575710401,5227200.0,10264.25,1920.8333333333333,Mismatch
5230800.0,9244.412443039986,1518.1289150546,5230800.0,9326.583333333332,1408.1666666666663,Mismatch
5234400.0,9244.412443039986,1529.07809241525,5234400.0,9280.666666666668,1396.9166666666663,Mismatch
5238000.0,9244.412443039986,1522.36744128394,5238000.0,10146.083333333334,690.25,Mismatch
5241600.0,9244.412443039984,1523.02468050974,5241600.0,9312.833333333334,1345.0,Mismatch
5245200.0,9244.412443039986,1528.00501549193,5245200.0,10183.0,1349.3333333333337,Mismatch
5248800.0,9244.412443039986,1531.37168052167,5248800.0,7639.916666666667,1451.6666666666663,Mismatch
5252400.0,9244.412443039984,1487.04198697204,5252400.0,10202.333333333332,1993.5833333333333,Mismatch
5256000.0,7953.097716429996,1482.60974774994,5256000.0,8041.333333333333,1911.25,Mismatch
5259600.0,4174.75310937,1544.75276875902,5259600.0,2295.0,1357.9166666666663,Mismatch
5263200.0,0.0,1528.99639343042,5263200.0,0.0,1382.0,Mismatch
5266800.0,0.0,1522.07323304083,5266800.0,0.0,1994.0833333333333,Mismatch
5270400.0,0.0,1520.45031438049,5270400.0,0.0,607.0833333333334,Mismatch
