trace_length,execution_time,process_time,number_snaps
9055,301.60099840164185,301.5798952869991,10000
9055,259.94864797592163,259.931553882001,10000
9055,261.8884994983673,261.8721397219997,10000
9055,265.74801325798035,265.7014736930014,10000
9055,251.0700325965881,251.0575360799994,10000
916,2.7143893241882324,2.714230649000456,1000
916,2.7515885829925537,2.751398636999511,1000
916,2.7069058418273926,2.7067152440004065,1000
916,2.7155063152313232,2.715368303000105,1000
916,2.7027740478515625,2.7025955910003177,1000
100,0.0159413814544677,0.0159302980000575,100
100,0.0153512954711914,0.0153442740001992,100
100,0.0158946514129638,0.0158740870001565,100
100,0.0160088539123535,0.0160001710000869,100
100,0.0152552127838134,0.015247843999532,100
1372,5.940544366836548,5.940236938999988,1500
1372,5.88789701461792,5.88751639200018,1500
1372,5.914391279220581,5.914044373999786,1500
1372,5.919076442718506,5.918650188999891,1500
1372,5.92970871925354,5.929358174999834,1500
1828,10.235377073287964,10.234796433000156,2000
1828,10.180269479751589,10.179740267999478,2000
1828,10.272627353668211,10.270823276000556,2000
1828,10.324949741363524,10.324422939000216,2000
1828,10.169280767440796,10.168720280999878,2000
200,0.0951697826385498,0.0951563990001886,200
200,0.0951509475708007,0.0951214189999518,200
200,0.0956616401672363,0.0956402640003943,200
200,0.0971133708953857,0.0970652240002891,200
200,0.0948832035064697,0.0948717900000701,200
2286,16.016387939453125,16.01551522599948,2500
2286,15.949129343032835,15.948294735999298,2500
2286,15.864192247390749,15.863272492999386,2500
2286,15.995306253433228,15.994313758000317,2500
2286,15.861293077468872,15.860404378000569,2500
2744,23.47811770439148,23.47677213099996,3000
2744,23.60816645622253,23.606770794999647,3000
2744,23.651782274246216,23.65041817200017,3000
2744,23.634570121765137,23.63318591299958,3000
2744,23.49272894859314,23.491351782000493,3000
279,0.2099723815917968,0.2099363679999442,300
279,0.2082202434539795,0.2081598969998594,300
279,0.2117726802825927,0.2117419730002439,300
279,0.213371992111206,0.2133357969996723,300
279,0.208892822265625,0.2088643449997107,300
3200,31.934470891952515,31.92972198499956,3500
3200,31.782995223999023,31.78144931099996,3500
3200,31.942718744277958,31.940383834000382,3500
3200,31.82244849205017,31.820543655999245,3500
3200,31.73750734329224,31.734188656000697,3500
3656,41.39145827293396,41.388610714000606,4000
3656,41.22740530967712,41.224576079000144,4000
3656,40.93795609474182,40.93501578700034,4000
3656,41.32281970977783,41.31990257000052,4000
3656,41.3531174659729,41.35020768499999,4000
379,0.3511934280395508,0.3511651290000372,400
379,0.3445789813995361,0.3445590290002656,400
379,0.3498809337615967,0.3498394710004504,400
379,0.3529551029205322,0.3528801689999454,400
379,0.3545141220092773,0.3544732559994372,400
4114,52.38920259475708,52.38557908199982,4500
4114,52.8316707611084,52.828270807999615,4500
4114,51.90095210075378,51.897118934999526,4500
4114,52.24142026901245,52.23778661899996,4500
4114,52.11190462112427,52.10857025600035,4500
4572,66.0049979686737,66.00098538899965,5000
4572,65.84202075004578,65.83774799599996,5000
4572,66.10091233253479,66.09675054099989,5000
4572,65.89330196380615,65.88863087699974,5000
4572,66.06117129325867,66.05681215999994,5000
458,0.6223089694976807,0.6222296860005372,500
458,0.6249163150787354,0.6248371060000864,500
458,0.6184148788452148,0.6183774280007128,500
458,0.623741626739502,0.6236961080003312,500
458,0.6291232109069824,0.6290827439997884,500
5484,94.60522651672365,94.5987346789998,6000
5484,94.5318455696106,94.52520618200016,6000
5484,93.77996873855592,93.77335927700004,6000
5484,93.38854265213013,93.38199180099946,6000
5484,93.628986120224,93.62254753499928,6000
6400,129.58224487304688,129.573137374,7000
6400,130.73734879493713,130.72796894800013,7000
6400,129.17257618904114,129.16164252599992,7000
6400,129.0862958431244,129.07645942499948,7000
6400,129.47836995124817,129.46872502599945,7000
7312,168.09052395820618,168.07783386100073,8000
7312,168.17085337638855,168.15937637000025,8000
7312,167.49784088134766,167.48509066799943,8000
7312,168.36634707450867,168.35430671999984,8000
7312,167.50010538101196,167.489577413,8000
8228,224.81305956840515,224.7974690459996,9000
8228,214.84403800964355,214.83070246199983,9000
8228,217.8404688835144,217.8273443629996,9000
8228,216.1583087444305,216.1455755629995,9000
8228,216.70478916168213,216.69335337700068,9000
