init_gap,cont_gap,low,mad,frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,78.8103448275862,80.98157663971176,4571,58,0.01853278738839285,0.023746815740389973,0.143226,0.01853278738839285,0.023746815740389973,0.143226,0.03492636178107606,0.028103168876129365,0.143226,0.03492636178107606,0.028103168876129365,0.143226,71.4375,-2.678571428571428,28.000000000000004,96.25,0.5625,6.428571428571428,129.58224487304688,129.573137374,6400
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,78.8103448275862,80.98157663971176,4571,58,0.01853278738839285,0.023746815740389973,0.143226,0.01853278738839285,0.023746815740389973,0.143226,0.03492636178107606,0.028103168876129365,0.143226,0.03492636178107606,0.028103168876129365,0.143226,71.4375,-2.678571428571428,28.000000000000004,96.25,0.5625,6.428571428571428,130.73734879493713,130.72796894800013,6400
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,78.8103448275862,80.98157663971176,4571,58,0.01853278738839285,0.023746815740389973,0.143226,0.01853278738839285,0.023746815740389973,0.143226,0.03492636178107606,0.028103168876129365,0.143226,0.03492636178107606,0.028103168876129365,0.143226,71.4375,-2.678571428571428,28.000000000000004,96.25,0.5625,6.428571428571428,129.17257618904114,129.16164252599992,6400
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,78.8103448275862,80.98157663971176,4571,58,0.01853278738839285,0.023746815740389973,0.143226,0.01853278738839285,0.023746815740389973,0.143226,0.03492636178107606,0.028103168876129365,0.143226,0.03492636178107606,0.028103168876129365,0.143226,71.4375,-2.678571428571428,28.000000000000004,96.25,0.5625,6.428571428571428,129.0862958431244,129.07645942499948,6400
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,78.8103448275862,80.98157663971176,4571,58,0.01853278738839285,0.023746815740389973,0.143226,0.01853278738839285,0.023746815740389973,0.143226,0.03492636178107606,0.028103168876129365,0.143226,0.03492636178107606,0.028103168876129365,0.143226,71.4375,-2.678571428571428,28.000000000000004,96.25,0.5625,6.428571428571428,129.47836995124817,129.46872502599945,6400
