init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.1343970000000004,0.1343970000000004,3.625,6.158073968376801,116,32,0.023114030015797562,0.02349900070889483,0.13462599999999897,0.023114030015797562,0.02349900070889483,0.13462599999999897,8.357348703170025,91.21037463976946,0.43227665706051877,1.6971933841705322,1.6971163000000047,694
