init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.1481309999999989,0.1481309999999989,3.1818181818181817,3.8451429059193827,70,22,0.022509189969604618,0.02389033220785994,0.1481309999999989,0.022509189969604618,0.02389033220785994,0.1481309999999989,5.043227665706048,94.81268011527378,0.1440922190201729,1.5966172218322754,1.5926144000000022,694
