init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.1098720000000009,0.1098720000000009,2.1379310344827585,2.7882034498942825,62,29,0.022876783004552155,0.021311792548770706,0.1481309999999989,0.022876783004552155,0.021311792548770706,0.1481309999999989,4.4668587896253635,94.95677233429394,0.5763688760806917,1.644228219985962,1.6441926000000109,694
