init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.13353800000000038,0.13353800000000038,2.210526315789474,2.7256857634155898,42,19,0.022186226865671413,0.02351900011605478,0.1432259999999995,0.022186226865671413,0.02351900011605478,0.1432259999999995,3.0259365994236385,96.54178674351584,0.43227665706051877,1.5723638534545898,1.5723421000000002,694
