init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.1198039999999997,0.1198039999999997,3.090909090909091,4.010317272747778,68,22,0.022957056231002814,0.024354771233086797,0.1432259999999995,0.022957056231002814,0.024354771233086797,0.1432259999999995,4.899135446685876,94.81268011527378,0.2881844380403458,1.5653035640716553,1.565285099999997,694
